グスカー,ブラウン,ゴチャゴチ,ドンパチ,スラトン,ワンピー,チンピラ,ハッキリ,ボンキュッ,ツングー,カラクリ,ワークス,ボンスタ
"['\u3000昔堅気の江戸の町から随分と離れ、ハイカラに染まった京に近付いただけはあり、町並みは鮮やかで華やかである。赤い煉瓦作りの洋風建築の前には、小袖の上にエプロンを重ねた娘の呼子に、男どもが鼻の下を伸ばしている。肩で風切る粋な若者は、袴に革の靴を合わせ、髭の無い顔に釣り合わぬ山高帽を載せている。馬の代わりに人が車を引いて、ロングスカートで色目を振りまく町遊女を運んでいった。\n', '\u3000膨れ面から空気を抜く為に、桜が持ちだしたのは、数十のリボンと総延長八尺にも及ぶフリルで構成された、ロングスカートのワンピースドレスである。畳んでいたとは言え、良くもこうかさばるものを持ち運べたものだと、村雨はおかしな感心をした。\n']",['\u3000よほど詫び慣れているのか、会話の中に謝罪の文言を織り交ぜる事に淀みが無い。ブラウンの髪の小柄な少女は、むしろその父親より、よほど老長けている様にさえ、村雨には感じられた。\n'],['「な、ちげっ、こんなんじゃねえよ！\u3000もっとこう、仏像なんかゴチャゴチャ置いてあって――ああ！？」\n'],['「大体さぁ、おかしーと思うんだよねぇ。今日び戦争なんて、誰が好き好んで近づいて斬り合い刺し合いするってーの。海の向こうじゃドンパチ鉄砲で撃ち合って、バンバン火の玉だ雷だって、魔術ぶつけ合うのが主流だぜ？\n'],['「おうい、誰かいるかい、誰かいるかい。開けておくれよ、開けやがれ、開けろってんだこのウスラトンカチめ」\n'],['\u3000膨れ面から空気を抜く為に、桜が持ちだしたのは、数十のリボンと総延長八尺にも及ぶフリルで構成された、ロングスカートのワンピースドレスである。畳んでいたとは言え、良くもこうかさばるものを持ち運べたものだと、村雨はおかしな感心をした。\n'],"['\u3000恫喝する男には、荒事を楽しむ様な卑しい笑みが浮かんでいる。些細な事で因縁を付けるのはチンピラのやり口だが、どうにもこの羽織集団は、そういった分類に該当する存在らしい。\n', '\u3000然し――桜に常に追随していた村雨には、彼らとて街のチンピラと大差無い様に感じられていた。辛うじて葛桐と、あと二人か三人は、相当な腕利きであろう。だが、一人で数十人を打ち倒せる様な怪物は、たとえ『錆釘』の内部にもそう居ないという事らしい。\n', '\u3000足捌き、目の配り、立ち方。声の質から窺える胸筋の強さ、武器を握った手の馴染み方、そして何より覇気。何れを取ってもあの神父は、せいぜいが町のチンピラ風情と大差無かった。それが、桜と村雨の共通見解である。\n', '\u3000村雨達の後方四間に、チンピラ兵士達の隊長、羽織の男が立っていた。\n', '「あのチンピラどもに、みつを……姪っこを連れてかれた……。下、下……」\n']",['「村雨、お前はハッキリ言ってずるい、気に入らない。だから馬鹿正直に、技なんて教えてやりたくない。\n'],['「煩え馬鹿ヤロー、俺はもっとボンキュッボンのが良いんだよ！」\n'],['「ねえ、村雨ちゃん。貴女の生まれの事は聞きませんでしたが、顔立ちなんかを見りゃ、大陸の方の生まれだってのは予想が付きます。付きますが、その中でもズバリ……イェニセイとツングースカの流れが合わさる、あの辺りの出身でしょう？」\n'],['\u3000如何なるカラクリで有るかは分からぬが、桜は、それが気に食わなかった。遊女を抱いた事は幾らでも有るが、やはり抱くならば、影の見えぬ女が良いという、陽性の好みの持ち主であるからだ。同じ金銭の為に働くとしても、せめて自分の意思で道を選び、悔いていない女の方が、掻き抱くに心地好い。況や人並みの望みも持たず、ただ身を玩具として提供する、それ自体に喜びを覚える女など――その為に作られた、人形の様では無いか。\n'],"['\u3000これは後の話となるのだが、ジョージ・ギブソンと｜Ｇ・Ｇ・Ｆ《ギブソンズ・ガン・ファイヤーワークス》は桜の予想に反し、新大陸開拓の貢献者と讃えられる事になる。自由と新しさを愛する新大陸への移住者達は、身を守る武器として、開拓精神の象徴として、無骨で分厚い拳銃を買い求めた。他者製品との規格統一も推し進めた結果、ＧＧＦの拳銃は、世界の誰もが行使出来る〝自由への意思力〟となる。\n', '「G・G・F――ギブソンズ・ガン・ファイヤーワークス社長、ジョージ・ギブソン。何丁か買うか？\u3000｜弾丸《たま》は安くしとくぞう」\n']",['\u3000武装は独特である。両腕に金属製の篭手を着け、腰にはホルスターと二丁の拳銃。服装は、寧ろ新大陸の開拓者達に混ざっているのが似合いのズボンスタイルであった。\n']
