ビーブル,ピーカー,ゴーグル,テクノロ,カーペッ,コンクリ,グラウン
['\u3000海がネイビーブルーからコバルトブルーへ、そして眩いシアンブルーへと変わる。\n'],"['\u3000これは、シータシアの内部スピーカーに届いている音だ。\n', '\u3000しかしそれきり、スピーカーから声が聞こえてくることは無かった。\n', '\u3000美しい景観もどうでもよかった。倒れた『陸』の人間も、爆破された光学兵器も、壊れた水道管も、吹き上がる水も、既に傷を負った自身の体も、シータシアの頭部パーツのスピーカーから聞こえてくる雑音も、全て、全てがどうでもよかった。\n']","['\u3000シータシアのゴーグル越しにヴァルは『空』を見上げる。\n', '\u3000ヴァルは振り返り、シータシアのゴーグル越しに少女の姿を認めた。\n', '\u3000だが、幸か不幸かミラが見つけたのは、シータシアの頭部パーツであったのだ。それは確かに、シータシアのものであった。確かにあの日、このゴーグル越しにヴァルの目がミラを見て、ミラもまたヴァルの目を見ていた。\n', '「ああ。ゴーグルも片面透過だから、外側からは碌に顔が見えないはずだ」\n', '\u3000決して好意的ではない視線を数多注がれたヴァルは、シータシアのゴーグル越しに彼らを見返した。\n', '\u3000遠巻きに見ている『陸』の人間達には、ゴーグル越しのヴァルの瞳は見えない。\n']",['\u3000だがそれでも、ヴァルは意図的に攻撃的な姿勢を保った。そうしなければ、目の前の強大な存在に負けてしまいそうだった。恐らく、指先一本を動かすだけでヴァルの知らない未知のテクノロジーがヴァルを殺すだろう。だからその瞬間までは、『鯨』らしく居たかった。\n'],['\u3000古代のメカニカから降りたヴァルは、楽園の地を踏んだ。柔らかな下草の感触はヴァルが知るどんなカーペットよりも心地よく、風はヴァルの知らない花の香りを乗せて吹き抜けていく。\n'],"['\u3000海岸というよりは廃材の山のようなそこを進み、山の一画まで到達したヴァルは、コンクリート塊にしか見えないそれに手を掛けた。\n', '\u3000すると、音もたてずにするり、と、コンクリート塊が横に滑る。その先にはぽっかりと空洞があったのだった。\n', '\u3000廃材と鉄屑でできた海岸付近を抜け、コンクリートと古い金属板で造られた地面を踏みしめて歩く。\n', '『陸』の人間がメカニカの部品を回収するために建てた、真っ当な金属の骨組みとコンクリートとで造られた建物である。\n']","['［＃中見出し］第2話\u3000アンダーグラウンド［＃中見出し終わり］\n', '\u3000第2話～アンダーグラウンド～\n', '『海』の中でもアンダーグラウンドな銃職人が作ったアンダーグラウンドな代物であるが、十分すぎる程に心強い武器であった。\n', '『海』の中でもアンダーグラウンドな銃職人が作ったアンダーグラウンドな代物であるが、十分すぎる程に心強い武器であった。\n']"
