しゃんぱん,するから,はっきり,ぶつかり,もそうだ,にこちら,けたから,きょろぎし,からきん,からひゅっ,とこちら,ばらくす,すくりーん,まるとこ,からかっ,よろしく,くだねと,かーどき,がみこん,びしてく,じとくら,しゃんぷー,うんちっ,びしょびし,からひそ,がんばった,がらはっ,からびた,からびー,くるぱん,えんじん,かーがち,たらぶら,くっはっ,びたてく,つけてく,たらびく,うだから,ほろぐら,いらしく,くりする,でんかっ,からきょろ,ばたわー,すること,からんちん,なみにこ,つかばん,ぐーぱん,ひゅっけば,ぴーかー,くるぽん,ぴんから,ぱりぴー,ぶつけら,うとする,かーから,かーもそ,うとすれ,からすれ,ぶつかっ,ころんぶす,ぐらかす,うところ,かんとこ,かりのお,たっぽい,かってく,がくぶる,ぱらしゅー,たらつん,むずあっぷ,からずし,ぴんきり,いらする,つけてか,からんから,くっつけ,どしてか,くすかり,たらしく,もそうか,がつけら,のろじー,さばげー,からんこと,わんばか,とんきん,つけたら,まること,ちっくだ,ざーびー,こそにや,かーがや,もじしな,うようだ,こんぴゅー,たらすご,めちゃうん,ぱっちり,からのお,うろする,がちゃがち,たらにや,からのし,たらすぱ,からこそ,がーばか,さらばし,しながら,はっきん,からくら,わなかっ,こっちか,うかひら,かーとこ,ころかち,ちらから,あーぼー,くりのし,にこちん,ごそうと,からはっ,くるから,かったら,がらすや,ばかでか,げーから,げーかっ,しおしゃん,からんがり,つんでれ,こんとろ,しなかっ,かすげー,かんから,からはー
1,7,1,2,1,1,1,1,1,1,1,1,4,1,1,7,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,4,1,1,2,3,5,1,1,1,1,1,6,1,1,1,1,4,3,1,1,1,2,9,2,1,1,5,3,12,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,14,44,1,6,1,1,1,1,1,2,1,1,1,1,2,3,1,3,1,1,1,1,1,2,1,1,1,1
