ぼろぼろ,すたすた,ぷるぷる,ぶるぶる,がくがく,ちろちろ,ぎりぎり,はっはっ,ばさばさ,そろそろ,もぐもぐ,ぐるぐる,かちかち,どんどん,どきどき
['\u3000この少女の話だと、自分は天才的魔法少女で気がついたらばりえだが倒れていたので色々頑張ったそうだ。途中の説明が意味不明な身振り手振りではわはわ言ってたのでどこまで本当かは分からない。ただ、現に彼女はあの高さから落ちて無傷で助かって、俺がぼろぼろだった事から察するに戦後、魔導士が国内に住居するのも珍しく無くなった事もあって概ね彼女の言うことは信用できるであろう。ばりえだはそう考えた。\n'],['\u3000非常にせっかちなめでりんは自分の言いたいことだけ言っててぃぴかと城の奥へすたすたと歩いていった。\n'],['\u3000そして、その小さな手で穴の｜縁《ふち》を掴んでぷるぷると震えている。\n'],['かるでぃ「((((；゜Д゜))))がくがくぶるぶる」\n'],['かるでぃ「((((；゜Д゜))))がくがくぶるぶる」\n'],['\u3000その瞬間、ちろちろと火の粉が降り注いで目の前の木の葉は燃え上がった。\n'],"['\u3000人生において窮地に追い込まれ、もう後がないぎりぎりの状態を崖っぷちに立たされると言うが、今まさに一人の小さな魔女が崖のへりで危機に瀕していた。\n', '\u3000ばりえだはそう言うと人が一人がぎりぎり入れるくらいの透明なかぷせる状の実験どーむへどあを開けて中に入ってゆく。\n', '\u3000絶え間なく遅い来る魔獣をぎりぎりで避けながら手に取った手帳のぺーじにはこう書かれていた。\n']",['「はっはっはっ。誤解で【特級犯罪者】か。それじゃあわしら【｜反ろぶすた組織】《 れじすたんす》と大して変わらんのぅ。一蓮托生って奴だ！\u3000まぁ仲良くやろうぜ」\n'],['\u3000更に部屋の振動は激しくなり、机に置いてあった本が崩れさらに少しずつ移動してばさばさと床に落ちる程になる。\n'],['「いいぞ、魔法粒子がこんとろーるされて集まっている。そろそろ転送先にも変化があるはずだ」\n'],['\u3000焼きたてのどーなつを取り上げられてんしょんの下がったてぃぴかの頭上ではもぐもぐと焼きたてのどーなつを貪りたべる山羊の化物の姿が目に映った。\n'],['\u3000でめりっとは必ずある。記憶も完全に引き継げているかも怪しいし、この体はこのままずっと動けるのだろうか。人間らしい生理現象は？寿命は？自分の事なのに全くわからない不安が頭をぐるぐると駆け回る。\n'],['\u3000焚き火で明かりと暖を確保して夜明けを待つことにしたが、しばらくして予想していた別の問題が起こった。木の上にから糸で吊るされた石がかちかちと乾いた音を奏でている。\n'],['\u3000ばりーがここにに訪れた事情を聞いて豪快に笑い、どんどん食べろと勧めてくるえんおう。\n'],['（はぁ。なんかどきどきしてきたでしょうよぉー）\n']
