ガンガン,キビキビ,ブツブツ,ガクガク,グラグラ,ガヤガヤ,バキバキ,バリバリ,ドンドン,チカチカ,ポトリポトリ
['\u3000はっと、目を覚ますと頭がガンガンするが、明るい部屋で縛られて横たわっているのに気が付いた。声が聞こえ、頭の痛さをこらえ見回すと部下もいるようだ。\n'],['\u3000そこに、佐川艦長が斜路を降りてきて、キビキビと村山の前に来て敬礼をする。\n'],['「か、艦長！痛いですよ。なにか悪意を感じるなあ」とブツブツ言いながらも起き上がる。それから、2人で協力して乗り組み員を起こして回る。\n'],['\u3000吉川は、頭をガクガクして「ああ、もちろん」そう答える。\n'],['「それから、憲法と言う言葉は聞きなれないかもしれませんが、すべての法の基本になるものだから、これがしっかりしてないと法もグラグラになります。\n'],"['「ちょ、ちょっとお待ちください。皆さんがその件で協議中です」彼女が、すぐに大臣室に通じるドアを開けると中ではガヤガヤという声が聞こえる。彼女の通る声がそのガヤガヤを黙らせる。\n', '「ちょ、ちょっとお待ちください。皆さんがその件で協議中です」彼女が、すぐに大臣室に通じるドアを開けると中ではガヤガヤという声が聞こえる。彼女の通る声がそのガヤガヤを黙らせる。\n']",['\u3000さらに同じようにもう1本が、根と枝をバキバキ折りながら並んでもたれかかる。地上にはもつれた根が絡まり、船上には枝が絡まりあって密に茂っている。\n'],"['\u3000こう繰り返しアナウンスした後、ハクリュウは500m舞い上がり、港の開けたところに熱線砲の集束度を甘くして1分間で100mほどを薙ぐ。その効果は劇的であった。赤白色の光線が海面を走っていくと、蒸発が瞬間的に起きたためバリバリ！という大きな連続音と共に連続的な水蒸気爆発を起こして、もうもうと水蒸気が舞い上がる。\n', '\u3000今日まさかセイタが結婚のことを言ってくれるとは思わなかった。まだ自分たちも若いので結婚そのものは少し先になるだろうけれど、そう言ってくれるセイタの気持ちが嬉しかった。結局セイタはすぐに陸軍の幹部候補生のコースに進んだので、正式な式は2年後になったが、家に帰って商売をバリバリ切り回し始めたサヤカとは、別々に暮らしてはいても事実上の夫婦として心が繋がっていた。\n']",['\u3000それに合わせて浮き上がったショックがあって、舷側のカメラから艦底のカメラに切り替わってスクリーン中の地上がドンドン遠ざかっていく。\n'],"['\u3000やがてそれは高度を上げて、たぶん千mもの高さになって帝国軍務本部の巨大な建物の上空にさしかかると殆ど停止する。筒がチカチカとなにか光ったとたんに軍務本部から何か飛びちる。少し時間を置いてさらにチカチカ光り、さらに3回同じ時間を置いてチカチカ光ると殆ど同時に建物からさらにものが飛び散る。\n', '\u3000やがてそれは高度を上げて、たぶん千mもの高さになって帝国軍務本部の巨大な建物の上空にさしかかると殆ど停止する。筒がチカチカとなにか光ったとたんに軍務本部から何か飛びちる。少し時間を置いてさらにチカチカ光り、さらに3回同じ時間を置いてチカチカ光ると殆ど同時に建物からさらにものが飛び散る。\n', '\u3000やがてそれは高度を上げて、たぶん千mもの高さになって帝国軍務本部の巨大な建物の上空にさしかかると殆ど停止する。筒がチカチカとなにか光ったとたんに軍務本部から何か飛びちる。少し時間を置いてさらにチカチカ光り、さらに3回同じ時間を置いてチカチカ光ると殆ど同時に建物からさらにものが飛び散る。\n', '\u3000また、同じような音が聞こえたのでそちらを見ると晴れ渡った空に何かが浮いている。灰色の太めの葉巻のようなもので、そこからチカチカと火花のようなものが散る。\n']",['\u3000まるで撃ってくれと言わんばかりだが、敵艦の3隻が猛烈に撃ち始める。外れるものもあるが当たるものもあり、爆発するかと吉川は目をつぶるが砲弾は爆発せずにその納豆巻きから10間くらい離れたところでポトリポトリ海に落ちている。\n']
