もそもそ,のしのし,こそこそ,ばたばた,きらきら,ぷるぷる,くるくる,おどおど,がくがく,おずおず,しげしげ,ぼこぼこ,じりじり,ひらひら,ばらばら,ぐりぐり,とんとん,ぎりぎり,ちくちく,いらいら,ごーごー,ぐちゃぐちゃ,すかすか,ふわふわ,まごまご,まざまざ,ぽんぽん,そろりそろり,そろそろ,ぴんぴん
['\u3000ふぃーねはうつむき、憔悴した面持ちでもそもそとかれーを口に運んでいたが、まりーの呼びかけで顔を上げた。\n'],['\u3000通常歩行でのしのしと≪らんけあ≫が近づいてきた。\n'],['\u3000こそこそと目当ての品を嗅ぎ回っている最中に後ろから刺されるよりは、むしろおびき出して足止めをしたほうが建設的だと判断した。\n'],['\u3000その様はばたばたとあがく虫のようだ。\n'],['\u3000斧の刃先が朝日を受けてきらきらと輝く。\n'],['「女の子のお尻って、歩くだけでぷるぷる揺れるみたい」\n'],"['\u3000手にしたすぱなをくるくると回しながら、続ける。\n', '\u3000地図をくるくると回し、自分たちの位置を確認しようとする。\n']",['\u3000普段のおどおどとした雰囲気とはまるで違う。別人だ。\n'],['\u3000おうかとぷりしらの機体が、がくがくと震えを起こし、地に倒れ伏した。\n'],['\u3000あれっくすは、おずおずとまりーにたずねる。\n'],['\u3000あれっくすは金属骨格で構成された腕のようなものを、しげしげと眺めながらまりーに聞く。\n'],['「ぼこぼこにやられただけですよ？」\n'],['\u3000≪ぶらっくないと≫がじりじりと迫ってくる。\n'],['\u3000ばすけすが笑いながら手をひらひらと振った。\n'],['\u3000手首から先に至っては左右で部品もばらばらだ。\n'],['「んなこたぁねーよ。ろっくできなくたって、たーげっとかーそる自体はあるんだ。すてぃっくでぐりぐりやれば当てられるさ。それに撃てなくても当てろってのがうちのやり方だ」\n'],['\u3000もう一方の女性、いや少女ははっちから飛び出すと、とんとんと脚部装甲の上を跳ねて降りる。\n'],['「派手でいいね。やってやろう！\u3000え！\u3000いや、操縦は僕がやるの！\u3000だめだったら！\u3000……そうだよ、ぎりぎりまで気づかれないように、ね」\n'],"['\u3000体中がちくちくする。何かののいずだろうか。\n', '\u3000こぼれ出なければ問題ない。ちくちくとした、全身の痛みが絶えない。\n']",['\u3000死に引きずられつつあった自分を見ているようで、いらいらする。\n'],['「なー、｜五五みり《ごーごー》弾どこにあんだ？\u3000八ぱっく欲しいんだけど、って大丈夫かお前ら」\n'],['「こんてなの中身もぐちゃぐちゃだろうさ。七〇きろでどりふとなんて普通やらねーぞ」\n'],['\u3000じわりと染み出すかすかな磯の味。海の味だ。\n'],"['「うん。特には。ただちょっと、ふわふわしたかな。高揚感っていうか、そんな感じ」\n', '\u3000染め上げた、ふわふわと柔らかそうな赤い髪に、意志の強そうな眉とくりっとした大きな眼。\n']",['「まごまごしていると、また襲われるんじゃないか、ってまりーがな」\n'],['\u3000だがＧＬＷ、ひいては人型戦闘機械による戦闘は人同士が戦っているという事実を、まざまざと思い起こさせてくれる。\n'],['\u3000安否を確認し終えたりりすはあれっくすの腹を右手でぽんぽんと軽く叩いた。\n'],['\u3000中の機材を自重で踏み壊さないようにそろりそろりとこくぴっとから這い出し、≪まーべりっく≫の横に立つ。\n'],"['「しかし、助かったよ。もうそろそろ本格的なおーばーほーるでもしなきゃ、機能不全を起こす所だった。ありがとう」\n', '\u3000今までは友人の手前、生きることに執着し続けてきたが、そろそろ限界かもしれない。\n', '「それより、だ。そろそろ結婚相手の一人や二人できたんじゃないか？」\n', '\u3000あれっくすは、そろそろついていけない。\n']",['「ええ、皆ぴんぴんしておいででしたよ」\n']
