つんざく,すーぱー,ねとから,うところ,ことはた,たっくん,ゆるふわ,しなかっ,すること,けたこと,しながら,たらしく,おどしな,くっきり,めたから
['\u3000おっさん達は瞬時に伏せる。耳をつんざく轟音が響く。空薬莢が辺りに飛び散り、１０秒とせずに弾は尽きる。'],['\u3000美少女の皮を被ったおっさん共は不安そうに俺を見ている。俺の口から反射的に飛び出た「好きな酒は？」という言葉に、「黒霧島」やら「あさひすーぱーどらい」やら、少女らしからぬ親父臭い答えが次々と返ってくる。'],['\u3000いかにも不釣り合いな男女が共に歩いている理由は単純明快。かねとからだだ。それに尽きる。奴らがただ春を売り買いしている関係ならそれで構わない。だが、彼女の方が〝彼〟であった場合は話が別だ。是が非でも捕らえないとならない。'],['\u3000世に言うところの〝草食系男子〟の誕生であった。'],['\u3000ひとつ誓っておきたいのは、俺は彼女を女性として見たことはただの一度もないということだ。色々理由はあるが、何より彼女は俺にとっては若すぎる。年齢でいえば、娘と父親ほど離れていてもおかしくないだろう。'],['「た、たっくんになにするんですか？！」'],['\u3000こんな――ほどよいゆるふわかーるが巻かれた金髪と、透明感のあるぴゅあぴゅあな肌と、青い宝石のように輝く瞳を持つ――西欧風の美少女になった俺を、父と呼ばれてたまるものか。'],"['\u3000彼女は俺を見るたびに「元気？」と声を掛けてきた。初めのうちはそれが非常に煩わしくて、返事すらろくにしなかったのだが、毎日のように声を掛けられるうちにだんだんとその日常に慣れてきた俺は、彼女に親しみを抱くようになった。', '\u3000その日、俺達はそれ以上の会話をしなかった。']","['\u3000世界の人口は先進国を中心に急速に減少していった。各国は即座にこの薬の開発並びに服用を徹底的に禁止したが、一度広まったものを完全に撲滅することが出来るわけもなく、今もなお〝違法美少女（いりーがーる）〟は世界に蔓延っている。', '「お前の言葉は否定しない。だが、お前は特別に認められた専任捜査官なんだ。その立場をわきまえていないと、いつか必ず後悔することになるぞ」', '\u3000彼女は何やら周囲を警戒しながら、人気のないびるへと足を踏み入れていく。俺の家を出てからあそこに住み着いているのだろう。別に気にすることじゃない。']",['\u3000ちえりが居なくなった後、俺の捜査は以前にも増して激しくなった。令状も無しに売春宿に踏み入って、その場にいた全員に対して尋問をかけたこともある。その時はたまたまひとりだけ、違法美少女を見つけることが出来たから良かったが、何も無かった時のことを考えるとぞっとする。もしかしたら、専任捜査官としての立場を失っていたかもしれない。'],"['\u3000ちえりは相変わらず俺のことを悲嘆の表情で見つめている。俺はそれをなるべく視界に入れないようにしながら、冷たくなったみねすとろーねに浸した硬い食ぱんを口に運ぶ。', '\u3000彼女は何やら周囲を警戒しながら、人気のないびるへと足を踏み入れていく。俺の家を出てからあそこに住み着いているのだろう。別に気にすることじゃない。', '\u3000俺は肩で息をしながら、空になった拳銃を投げ捨てた。']",['\u3000頭を失った組織は脆い。１０００人を越える大所帯でも、３人組でもそれは変わらない。残った２人はりーだー格を倒されて怖じ気付いたらしく、倒れ伏す仲間を置いて逃げていった。情けない奴らだ。'],['\u3000突然のことにぎょっとした男が、おどおどしながらも「なんだよ」と答える。「いま急いでんだけど」'],['\u3000足下をらいとで照らすと、ちえりが歩いていった跡がくっきりと残っている。俺はそれを追って静かに歩いた。足音で俺の存在に気づかれて、逃げられてしまうのが嫌だった。'],['「いや、撃てる。そう生きると決めたからだ」']
