ことから,おどかす,わなかっ,ぱんぷす,かっさら,どんくら,きょろする,ぼかすか,かりくり,いらしく,どくぷら,ぱったら,もしゃべら,くるから,からこち,するあー,えんじん,するばか,きりとぼ,きらめた,しおすか,まるしー,くすはた,ばんざー,ぶかしげ,ぽんこつ,がちゃがち,かんじん,かりがつ,ごろぶる,ぷりずん,わいとぼ,からめちゃ,はっこつ,たっくる,ばんぱー,るんじゃん,かすくら,くるどく,ぺこのお,ぱっぱか,ばかげた,どたどし,きちぎり,くすくん,えんびん,ぽんくん,ころから,ぶつくさ,つけてく,くすがつ,するから,わいいじ,さわしく,はためき,がみつか,どーたら,びらかす,ふんぞり,がつまる,かりしー,ばんきん,からがら,からこん,げたぽー,きーぼー,つけたら,かたこと,ずしんずし,うろうと,がさごそ,かたまる,ちっかち,はっぴー,るんすか,にこごと,すいこと,くすぐら,のっしとこ,からぶら,ぼーどか,めりこん,かんこん,とくばら,ぼろのし,うじとく,こっちか,ぐらかす,じとする,まるでこ,つんかつ,こちから,がりかた,くるしー,どんがら,じんくす,にこがや,もそうだ,からんばか,わんこっ,えんかっ,かりとこ,のおすか,えんこん,くすのお,まるごと,がらくた,ざらばら,くつもり,しなかっ,つけたっ,むずする,くすもそ,げたぷら,でこすら,よろいそ,ばたつか,ぼやさわ,ぶつけた,ぶつかん,わんぴー,にこがつ,うんどし,ゆるめた,からしー,そろしく,ちっくだ,のしでか,じくずぶ,すーぱー,おいしー,うんだら,にこいじ,しゃんびゅー,うとする,かちゃかち,かんぱん,きーわー,しっくり,かってく,こそうと,ごくかっ,しっちゃか,ふんじん,うだがら,ふらする,するこん,がぶちま,しなくら,かんだぶ,ちまうだ,ざっくざく,かんべん,くすぷりん,あっぷしと,えんげー,ひたすら,ちんもく,めちゃくちゃ,さわるん,ちんこん,からぱー,ぱちゃぱち,いらがた,ぷりんくら,どかしな,がたじろ,がらんがら,つんする,ばらから,からぶつ,どすんどす,にこから,でかうん,きんぱく,ずらしく,からこそ,がばさば,きんこつ,ばっさばさ,だらしな,ぽいすか,ぷんすか,どたくさ,くすがや,てかすか,おいぶら,たっぷり,さくこくり,いそうだ,はっきり,かったら,がみこん,こんくり,にこのそ,はーはっ,かっちー,ちらにや,ふわりふわ,くるぱん,とげだら,こんがん,こつんこつ,たってか,ぶすごと,ぺっとぼ,ことがた,にこしな,がつくん,ちまくる,からかー,めたとこ,ことしー,ちりぱー,ぱしぱさ,ぽくてか,よろしく,ことする,ちまけた,がらんばか,かってか,ぶつけら,ちんぼつ,くっきー,くすがた,くすから,なようだ,かったっ,にこくん,こんばん,きしめら,しながら,こりだら,ぐりこん,くすがく,びりばり,ちまうよ,すること,ちくかん,なよしー,しくのた,もぐくん,にこのお,ぐらする,どくぼろ,からぐるり,しくから,ゆるはら,ぐさまじ,こんぴゅー,もたする,かたびら,かりから,くすのそ,どさくさ,くりとこ,くすぐる,するしー,すくわー,ばきめき,こんとろ,こそぱー,こんわく,ぴーかー,からばら,かんきん,ぐんかん,くすぶる,とろうと,けたしー,がーどす,ぴんぽん,ぼたりぼた,ちっぷす,かんばか,でぶつか,くらいじ,くすがさ,うとうま,りんのた,こちしー,ころでこ,かたかん,どぶつけ,べりかた,ぶつかっ,のしすた,どしんどし,がつくだ,がつけら,がらばか,ぱんくさ,ぶーめら,ごとぐる,くりする,づかうよ,しないそ,かすめた,こりがた,まじでこ,ふさぐる,ぶつかり,からびら,ざわめき,きんばき,わくちん,ぼろふら,ふんがー,けたかっ,ぽこぽと,ぶーすた,てくるん,まちこん,わんばか,ずしりずし,ふかぶか,がらがらん,うよまじ,からすご,ばしゃばし,しーかっ,しっかり
2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,10,4,1,1,1,1,1,1,3,4,1,1,3,1,4,1,3,2,8,1,1,1,4,1,1,5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,17,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,1,3,1,1,1,4,2,1,1,1,1,1,1,2,2,1,1,4,1,1,1,1,1,1,3,1,3,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,14,1,2,2,1,9,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,8,5,20,1,1,2,2,1,5,1,2,21,1,1,1,5,3,1,2,1,2,1,1,1,1,1,2,1,1,1,1,8,1,2,4,8,1,18,1,1,1,1,3,1,2,4,1,2,1,1,1,1,1,1,1,1,6,1,1,1,6,2,1,1,1,2,1,3,1,4,1,1,1,1,4,26,3,1,1,1,1,11,2,1,1,1,1,2,1,1,1,1,1,2,1,29,1,3,1,1,1,9,1,1,1,1,2,3,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,2,6,3,2,1,1,1,1,1,1,1,1,1,1,1,2,1,5,1,2,3,1,1,1,1,1,1,2,1,9,1,1,2,1,3,1,1,12
