わなかっ,かっさら,ぴーどか,すくめた,きらめた,くること,がつかん,ごしてく,がささや,すべてか,ぐらうん,からよろ,すらまる,うとかー,まるきり,ぬくもり,ころから,ぶつくさ,つけてく,ぴんきり,かりはき,きんぐさ,ばかでか,さわしく,きんしっ,ことすら,おいてく,そろはた,からわく,とこうと,つけたら,うかぎり,にやるん,はっぴー,よろめき,にたくさ,でこちら,からさら,めりこん,がぶちり,いらつか,つけてか,べりする,すくめら,もそうだ,うとしな,ばらくた,くつもり,せかけた,しなかっ,もやめら,めたから,のしぐさ,もそもや,うとする,すかする,かすこと,かってく,こそうと,どしくだ,えんどし,たったら,うかくら,もそうは,ひたすら,うとるん,どきする,でこぴん,からこそ,するいら,にたがり,はきちん,ぼそうと,たっぷり,はっきり,まること,かったら,きしめた,こんくり,ぶすこと,からする,たってか,うところ,からかー,からのお,めたとこ,するぶり,ざーこん,よろしく,ことする,ちまけた,かっこつ,かってか,ぶつけら,くっきー,かったっ,こんばん,するなよ,きしめら,しながら,ぐりこん,すること,がつくさ,ちますか,にこのお,ぎーがさ,ころのお,がらかー,めたこと,じーぱん,かーごー,いちゃする,こそおい,がらぶつ,わないそ,でぶつか,たらしく,すらもく,がぶつか,じろぎす,まるころ,うだから,からいら,ぎりでか,わくする,へとへた,ぐつもり,ぶつかり,まるとこ,するすべ,ちまけら,てかけら,ひそめた,けたかっ,けたこと,いらする,ちらから,てくるん,わんばか,からかっ,ことくら,へとぶつ,いじくり
12,2,1,2,2,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,3,5,1,1,1,1,1,1,1,5,1,1,4,1,1,1,1,1,1,1,1,4,1,5,1,14,1,5,2,1,14,1,1,3,1,1,1,1,1,1,5,1,1,1,50,1,1,1,2,1,3,4,1,1,1,2,1,1,1,1,1,1,1,1,18,2,1,1,1,2,3,1,1,2,1,48,1,43,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,3,4,1,1,1,1,1,1,1,6,1,1,1,1,1,1,2,1,2,3,14,2,5,1,1
