パタパタ,バラバラ,カンカン,ピカピカ,コソコソ,スルスル,ボサボサ,ツカツカ,クルクル,チリチリ,チラチラ,ギリギリ,キラキラ,グイグイ,パンパン,サワサワ,コツコツ,ブツブツ,カチカチ,バタバタ
"['\u3000ミトゥは、両手に持ち直した渾身の一撃でもって、止めを刺した。飛び散った色々が、パタパタと路を濡らした。\n', '\u3000足をパタパタとさせるミトゥは、旅装だ。脇腹の傷も癒えたと見えて、雪も解けたこの時分、ついに華国を去る。\n']",['\u3000一斉に笠と蓑が捨てられた。現れたのはてんでバラバラの武装の戦士たちだ。\n'],"['\u3000慌てて鞍を掴んだ。両手でしがみついた。鞍がカンカンと鳴る。手からぶら下がった硬鞭が、鞍に当たって跳ねている。それもまた工夫だ。柄頭には輪状に紐が結びつけてあり、それへ手首を通している。敵の剣の造りを真似た。\n', '\u3000鞍が鳴る。左方から敵が寄せてくる。その鋭い視線と白刃とを、何ということもなしに、ミトゥは見続けた。右手首にぶら下がった硬鞭がカンカンと鳴っている。\n']",['「司令部の馬鹿たれ将軍どもめ！\u3000掃討戦の中途半端さも、夜回りなんて手緩い対処も、この都市をピカピカにして皇帝へ献上したいからだ！\u3000ほんっとに、大評定ってやつは！」\n'],"['\u3000跪いたままに、ミトゥがコソコソと話しかけてきた。\n', '\u3000コソコソと足音を忍ばせて、身なりのいい青年が廊下を歩いてくる。夜空の雲行きにも中庭の陰影にも目もくれず、ゼクの佇む側へとやって来る。\n']",['\u3000スルスルと周囲の人間が避けていく。朱鞘の愛剣をこれみよがしに抱えてやれば、なお避ける。それでいて、晒した太ももへはチラチラと視線を寄越すのだから滑稽なものだ。\n'],['\u3000泥の色のボサボサ髪を噛んで暴れる｜顎《あご》を抑え込む。腐り色の｜襤褸《ぼろ》切れにくるまり、手足をこすり合わせ続ける。それで｜辛《かろ》うじて十二歳の命を｜存《ながら》えられる。かつて母が縫ってくれた服はもはや｜丈《たけ》が足らず｜綻《ほころ》びだらけで、心より他に何も護ってくれやしない。\n'],['\u3000馬上から声が降ってきて、下馬した足音がツカツカと寄ってくる。\n'],"['\u3000何かが、飛んだ。クルクルと舞い、落ちていった。\n', '\u3000ユラの妙手であった。己が突きを受け流されるや、そのまま前方へと跳び込んだらしい。クルクルと転げて、実に素早く間合いの外へ出た。\n', '\u3000黒く丸々しい何かが星空高くに飛び上がって、クルクルと舞って、地へと戻り落ちていく。音もなく無邪気で、まろやかに笑みを誘う、その童遊びのごときもの。\n']",['\u3000首筋にチリチリと痺れが這い回る。それは命のやり取りを繰り返してきたからこその感覚だ。死線を越えるたびに研ぎ澄まされた、生存本能である。\n'],"['\u3000焚かれた火が、トリスタの碧眼に映り込んでチラチラと燃えている。\n', '\u3000スルスルと周囲の人間が避けていく。朱鞘の愛剣をこれみよがしに抱えてやれば、なお避ける。それでいて、晒した太ももへはチラチラと視線を寄越すのだから滑稽なものだ。\n']",['\u3000肩の力が抜けそうになるのを、トリスタはギリギリのところで持ちこたえていた。｜努《つと》めて笑みの形を保つ。愛想のいい己を演じる。これは意地だ。｜絆《ほだ》されてなるものかという。\n'],['\u3000背丈は、女性の腰の高さにも届かない。真ん丸な瞳は真昼の水面に似て、キラキラと眩さを跳ね返している。血色のいい頬が、真っ白な襟元へぽてりと乗っていて、その丸みは綺麗な｜鞠《まり》を思わせる。瑞々しい黒髪が、一つ所に留まらない動きに合わせて、あちらへこちらへと踊る。\n'],['\u3000グイグイと押し付けられたが。\n'],['「ミトゥ！\u3000あんた、それ一個食べるのにどんだけかかるの？\u3000っていうか、ちゃんと飲み込んでる？\u3000ほっぺたパンパンになってるじゃないの」\n'],['\u3000サワサワと手に持つ芋を撫でられたが。\n'],['\u3000開けっ放しの扉がコツコツと叩かれた。いや、何度も叩かれていたのかもしれない。頭痛と耳鳴りとが酷く、ゼクには判断がつかなかった。｜気怠《けだる》さに憑りつかれたまま、のっそりと音の方を見やって……全身が｜粟立《あわだ》った。\n'],"['\u3000ブツブツと言いながら、二体を引きずっていくが。\n', '\u3000ブツブツと何事か呟く女の後に続く。依頼人の屋敷へは、街から馬車に乗って行くという。街外れに待機していたそれは、二頭立ての立派な代物だった。\n']",['\u3000鍔を指でいじり、カチカチと鳴らせて。\n'],['\u3000バタバタと動く男の背後へと回り込み続ける。首筋へと鉈を叩きつけ続ける。初めは困難な作業だったが、その内に｜容易《たやす》くなった。痙攣するばかりとなった男の髪をつかみ、背を踏んで固定し、切断した。鉈は途中で折れていたから、最後の最後はねじ切った形だ。\n']
