ことこと,つらつら,まじまじ,ずたずた,ぺらぺら,きりきり,かんかん,そろそろ,もぐもぐ,おいおい,ばらばら,ざわざわ,もそもそ,じりじり,ぱらぱら,ごくごく,もやもや,くすくす,ぶつぶつ,にこにこ,ぐだぐだ,ぴちぴち,ぎりぎり,ぐるぐる,にやにや,じめじめ
['\u3000なにせさらったのはるきなではなく、ゆーくすの妹なのだ。目的を果たすことことはできない。\n'],['\u3000まりーしあ准将のもとに行くと、ゆーくすはつらつらと言い訳を述べた。\n'],"['\u3000彼女はそう言うと、るーくすのことを初めて見るかのようにまじまじと観察を始めた。\n', '\u3000まじまじと自分の身体を見つめる。\n']",['\u3000しかし、戦闘中に負った一撃により、内臓をずたずたにされ、基地に撤収する前に死亡した。\n'],['\u3000いや、尋ねてもよいみたいだ。というか、彼女からぺらぺらと事情を話してくれた。\n'],['\u3000きりきりときしむ機体。\n'],['\u3000かんかんかん！\n'],"['「この戦闘が始まったのは１週間前の正午。そろそろ他のどらぐーん兵団が援軍に駆けつけてくれていると今朝、兵団長の演説で聞いたが、それは本当か？」\n', '「ああ、もう、まったく、嫌なやつと出会ったわ。あんな青びょうたんのために戦っているのかと思うとやるせなくなるけど、まあ、いいわ。さて、ゆーくす、そろそろ時間よ。決闘は基地の外で行われるの」\n']",['\u3000もぐもぐ、はむはむと、そーせーじだけを３分の１近く食べると、にっこりとした表情で言った。\n'],['「おいおい、これは大切な銃の弾じゃないか。これがないと戦えないぞ」\n'],['\u3000皆、肢体をばらばらに切り裂かれており、正確な死体の数を把握できない。中には頭部がない死体や内臓が飛び出た死体もあった。\n'],['\u3000この清らかな瞳を持った少女が嘘をつくとは思えない。そんなふうに思ったのもたしかだったが、ゆーくすの胸の辺りがざわざわとするのだ。\n'],['\u3000そもそもその眼光は少女のそれではない。戦場を長年駆け抜けてきた軍人特有の殺気に満ちあふれていた。\n'],['\u3000じりじりと音を上げる模造刀。\n'],"['\u3000それをぱらぱらとめくりながら言った。\n', '\u3000彼女はそう言い切ると、先ほどまでぱらぱらめくっていた雑誌をゆーくすに渡す。\n']",['\u3000彼女はことの重大さを知らないからごくごく軽い気持ちで言ったのだろうが、その衝撃的な告白はゆーくすの動揺をさらに広げるものであった。\n'],['\u3000それは分からなかったが、ゆーくすはもやもやとしたものを心の中で飼いながらその場をあとにした。\n'],"['\u3000やっぱりあなたって賢いわね、くすくすと笑う。\n', '\u3000ゆーくすがそう漏らすと、せるふぃは口元を押さえながら言う。くすくす、と笑い声が漏れ出る。\n', '\u3000彼女はくすくすと口元を押さえると、\n', '\u3000くすくすと笑うせるふぃ。張り詰めた表情が緩和される。\n', '\u3000くすくす、と彼女は笑うが、返答はできなかった。\n']","['\u3000そのことを正直に話すと准将は眉間に皺を寄せながら目をつむり、ぶつぶつと独り言を口にした。\n', '\u3000ありえんてはぶつぶつと独り言のように言うと、なにか考察を始めていた。\n']",['\u3000ゆーくすはそう問うたが、えりかはにこにこと微笑むだけで、それ以上なにも話してくれなかった。\n'],['「今は戦線がぐだぐだで、西も東もない状況だが、僕が兵士だったとき、西に逃げたら、督戦隊に射殺された。西に向かうということは、敵前逃亡、と取られることにならないか？」\n'],['「あのね、あなたまでわたしを不快にさせたいの？\u3000わたしはまだ２１歳のぴちぴちのお姉さんなんだから？\u3000死ぬわけがないでしょう」\n'],['「ならば赤点ぎりぎりと言ったところか」\n'],['\u3000せるふぃを卒業させなければこのように何度も死に戻って苦しむことなどなかったし、このように道に迷って同じところをぐるぐると回ることもなかったのだ。\n'],"['\u3000ありえんてはそれでもにやにやとしていたが、それ以上の追求はしなかった。\n', '\u3000そんなことを考えながら、格納庫にあるろっかーるーむを出ようとするが、その前に一言。\u3000にやにやとこちらを見つめながらたいみんぐを見計らっている男に言う。\n']",['\u3000じっとりとしじめじめとした環境は、そのまま住人の性質にも繋がるらしく、皆、暗くどんよりとした顔をしていた。\n']
