ことから,こっから,わなかっ,かっさら,からどろ,しとする,すくめた,じーくる,きらめた,くること,どやどん,からずし,くすはた,どろのし,からよろ,ちらこそ,せかけら,まじかっ,ぐさまる,ぱっちり,くすへと,ころから,しくにや,すごいじ,からくる,するから,しくすら,さわしく,ことすら,おいてく,ことでか,びらかす,するくす,つんざく,ふさがり,おどけた,からうじ,けたとこ,がつけた,へとたど,ばらくす,にたくさ,しとくよ,おろしと,がんばった,からさら,きらめき,くっつけ,ことがば,するとこ,からごぼ,まるくす,すくわん,もそうだ,うとしな,こそこん,うらはた,はたまる,くらおい,うようだ,くすのお,からんこと,もそこそ,いじめら,くつもり,しなかっ,へとおろ,くすもそ,ひくつか,ぶつけた,じりこん,わんぴー,ぶるへと,のしぐさ,がらぼん,うらから,うとする,ぽつりぽつ,すべきこ,げたこと,くるくす,かってく,ぶるぐだ,つるくす,こそうと,ぎとまる,ひらから,きらめら,ひたすら,でかしと,からぶつ,すればか,ことうま,でかぶつ,めたかっ,からこそ,しくつか,ずたぼろ,いそうだ,はっきり,まること,するくら,かったら,がらにや,きしめた,がらむく,ぱっかり,ぶすこと,からする,わーすぽ,こともそ,くるとこ,さらにた,うところ,めたとこ,おろしな,でかかり,にやけた,よろしく,くすがた,くすから,こんばん,するなよ,しながら,へとひた,すること,くすのそ,すらつら,からすれ,めたこと,すらしな,うはしな,でこぼこ,ことごと,ぐるしく,ちまうと,ぴんとこ,がらすご,づけてく,がやたら,けたから,そわしな,がぶつか,すごかっ,ことにた,ぶつかっ,すいから,がつけら,ぱんつか,ぴんぽい,ざわつか,たらすべ,みしめた,わないじ,つけるん,ぶつかり,がんばり,ぶるんぶる,はたから,ひそめた,けたかっ,けたこと,いらする,もそうか,ことしな,てくるん,うとすら,こそずば,もそのた,しっかり,へとぶつ
8,2,7,1,1,2,4,5,6,3,1,1,2,1,2,1,1,1,2,1,10,4,1,1,2,2,1,5,10,1,1,1,3,1,1,5,1,1,1,1,1,2,1,1,1,2,1,3,1,1,1,48,1,1,2,2,1,1,1,1,2,1,1,1,1,10,1,2,1,1,1,1,1,3,1,1,15,2,2,1,13,3,2,1,1,1,1,1,7,1,1,1,1,1,1,38,1,1,2,8,5,1,2,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,7,1,4,1,2,48,1,38,3,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,3,1,1,4,3,1,5,1,1,1,1,2,1,2,3,2
