スラスラ,ヒリヒリ,サクサク,カリカリ,ホイホイ,ミシミシ,トロトロ,ケラケラ,ポロポロ,ガツガツ,チラチラ,ギリギリ,パサパサ,シャキシャキ,キョロキョロ,シャリシャリ,コリコリ,チョロチョロ,コツコツ,パリパリ,コロコロ,バタバタ
['\u3000御荘が黙って見降ろしていると、端末屋はスラスラと話していく。白いシャツは汗と涙でべったりと痩せた身体に貼り付き、黒いスラックスは股間のあたりが濡れていた。\n'],['\u3000誰かと格闘戦をやったのは初めてだった。訓練とは違う、ヒリヒリとした緊張感から解放された今、初めて自分の鼓動が痛いほど早くなっていることに気づかされる。\n'],"['\u3000柔らかな海老の甘みと、サクサクと小気味良い歯ごたえが口の中で様々なバランスで混じり合い、飲み込むまで幾度も変化する。\n', '\u3000サクサクした食感は一瞬で消え、口内に甘く柔らかな刺激がゆっくりと広がっていく。\n']",['\u3000カレーのルーに軽く乗せてご飯と共に食べると、辛さの中にほんのりと生姜が香り、カリカリとした食感がアクセントになる。\n'],"['『とはいえ、ちょっと困ったことになったな。俺としては、三崎をむざむざ死なせるつもりはない。だが、ホイホイ出てくわけにもいかん。わかるな？』\n', '「どうも勘違いしているようだが、俺の扱う“もの”はそうホイホイ持ち歩けるようなものじゃない。それに設置場所は元より、向きや高さが少し変わるだけでも、効果範囲は変化する。ただ爆ぜれば良いというなら、自分たちで花火でもほぐしていろよ」\n']",['\u3000襟を掴み取っている手が服を巻き込み、御荘の首がミシミシと締め上げられていく。\n'],['\u3000最初に手を伸ばしたオムライス。見た目は普通で、トロトロの卵が美味しそうだが、角切りトマトが入ったトマトソースはイタリアンレストランならでは。そして中のチキンライスには一工夫されており、蒸しあげた鶏肉にバジルソースを絡めたものをケチャップライスに混ぜている。\n'],['\u3000靴を履きなおし、階下へのワイヤーをアーミーナイフのペンチで次々にカットしながら、藤島はケラケラと笑っていた。\n'],['\u3000しっとりと天つゆを吸い込んだ衣はほろりと甘く仕上がっており、その内側は火が通ったポロポロとほぐれる明太。そして中心部は生のしっとりとして力強い辛味が残っている。\n'],"['\u3000ガツガツと噛り付いて、味わいながらもファストフードの食べ方として豪快に、遠慮などみじんも無く頬張っていく。\n', '\u3000ガツガツとどんぶりを平らげた御荘は、蕪の漬物を摘まんで茶を飲みながらゆっくりと余韻を楽しむと、話を戻した。\n']","['\u3000無線で誰かが状況を伝えてくる。想像していた以上にひどい状況のようで、運転しながらチラチラと現場方向を確認すると、いくつかの黒い煙が立ち上っているのが見えてきた。\n', '\u3000山の気温は低い。ふと見ると、チラチラと雪が降り始めている。\n']",['\u3000警察官の制服のままだった藤島は、タイトスカートを股下ギリギリまで引き裂いて、足回りを楽にした。\n'],['\u3000一切れの鯖は塩気が薄く、脂が無くてパサパサと乾いていて、ポテトサラダはポテトよりも野菜くずのような混ぜ物の存在の方が、力強い生臭さを演出していた。\n'],['\u3000柔らかいパンからカリッと焼けた表面を通り、シャキシャキとしたキャベツに塩だれ系のさっぱりしたソースを味わう。\n'],['『形勢逆転だな。キョロキョロと俺を探している暇があったら、爆弾解除を頑張れよ』\n'],['\u3000苺の果肉があまり細かくならないように荒くしているのがコツで、飲むデザートながらシャリシャリとした歯ごたえが残っている。\n'],['\u3000箸で摘まんで噛みしめると、コリコリとした食感の中に色々な味わいが混じり合って、本来強めだった塩味が、昆布によって優しく穏やかなものに和らいでいた。\n'],['「チョロチョロと鬱陶しいのよね。あの男の差し金だろうけれど、うざったいよ。うざったい！」\n'],"['\u3000それから一ヶ月、コツコツと怪しい連中のたまり場やネット上の情報などを集めていたが、これといった情報は得られずにいた。\n', '\u3000細く節くれだった指をテーブルに当ててコツコツと音を立てる女性に、御荘は頷いて言葉を返した。\n', '\u3000テーブルに指をコツコツと打ち付けながら考える。\n']",['\u3000パンは切れ目を入れてからオーブンでカリッと仕上げられており、その間に挟まっているチキンステーキのスライスも、パリパリとした皮目が香ばしい。\n'],['\u3000あらあら、と水野がコロコロと笑う。\n'],['\u3000電話の向こうでバタバタと何かをやっているような音が聞こえ、一度電話が途絶えた。\n']
