きらきら,ぶつぶつ,ぱたぱた,ぶらぶら,がちがち,ひらひら,ぎりぎり,わくわく,どきどき,きょろきょろ,すやすや,にこにこ,にやにや,そろそろ,ついつい,ぐだぐだ,うきうき,ばちばち,ふわふわ,もそもそ,ぱしぱし,からから
['\u3000しんぐるべっどの上。俺の隣に座るりりーは紅い瞳をきらきらと輝かせた。\n'],['\u3000在学中はぶつぶつと文句を垂れ流していたけど、いまになって思えば高校のめんつは神がかっていた。\n'],['\u3000りりーは、子供が駄々をこねるようべっどに倒れこんで足をぱたぱたとさせた。\n'],['\u3000と、べんちの上で足をぶらぶらとさせた。\n'],['\u3000どのこーでもしっくりこない。ださいのは論外だとしてもがちがちにお洒落を決めていくのも逆にださい気がしてきた。そもそもこんなことをぐだぐだ考えているのがださいのか？\n'],['\u3000二人きりというしちゅえーしょんで俺だけに向けられた微笑み、そのうえ普段とは違って女の子らしいひらひらとした服装も、その全てが。\n'],"['\u3000記憶が確かなら夏彦の単位は進級ぎりぎりだったはずだ。そんなやつになんかとは言われたくはない。\n', '\u3000と言ってくれるし、ぱーてぃー最年少で三月の間はぎりぎり女子高生だと自称している千夏は\n']",['\u3000確かに、いざ突入となるとわくわくする。こんな気持ちは久しぶりだ。\n'],['\u3000やっぱり可愛い。心臓がどきどきする。眠気なんて吹き飛ばすくらいには。\n'],"['\u3000講義が終わった。大教室でやってるため友達と一緒に受けることは叶わなかった。熱心に探せば一人くらい見つかる気もするがあんまり長々と教室中をきょろきょろしてるのも所謂きょろ充みたいでださいと思う。\n', '\u3000きょろきょろと見渡してあの人を探していると、部屋の奥からあの人が現れた。\n']","['\u3000三人揃ってすやすやと夢の世界に浸っていた。\n', '\u3000真っ暗な部屋のなか、べっどの上で弘明がすやすやと眠っている。\n']",['\u3000適当に浮かんだ嘘で誤魔化す。話を合わせてくれると信じているが、念のためりりーの方をちらりと見た。りりーはにこにこと笑顔を作ったまま固まっている。\n'],"['\u3000思わず頬が緩みそうになるが、一人でにやにやしている姿は気持ち悪いし、後ろに着いてるりりーに俺の好意を悟られるりすくが高まってしまうから冷静にならねば。\n', '\u3000口では失敗した体をとっているが顔はにやにやしているし、絶対にわざと言ってやがる。\n', '「なんでにやにやしてるの？」\n']","['\u3000適当に話しているうちに時間は過ぎ、香澄がそろそろお風呂の準備をするというからと言ったため通話は終わった。\n', '「そろそろだね」\n', '\u3000あー。また怖い顔してる。そろそろ見るのもしんどいなぁ。てか、しゃがみこんで目を合わせてるから良くないんじゃん。\n', '\u3000春休みが終われば大学三年生。緩い学科だから卒業はたぶん大丈夫だろうけど、そろそろ今後のことが心配になる年頃だ。\n', '\u3000そろそろ就職活動に備えて、資格の勉強でもしておいたほうが得策な気がする。\n']",['\u3000香澄が苛められているときから。あのときだって自分が巻き込まれ傷つくことを恐れてなにもしなかったのだ。もし勇気を出していたら香澄は俺のことを好きになっていただろうか？\u3000そんな仮定に意味などないと分かっているがついつい考えてしまう。心の奥では、もし過去に戻れたとしても俺は同じ選択をすると分かっているのに。\n'],['\u3000どのこーでもしっくりこない。ださいのは論外だとしてもがちがちにお洒落を決めていくのも逆にださい気がしてきた。そもそもこんなことをぐだぐだ考えているのがださいのか？\n'],['\u3000そのうえ今はりりーの件もある。うきうき気分のまま二人ででーとなどしようものなら要らぬ疑いがかけられてしまうだろう。疑いというより事実だが、一度隠す方向で決めた以上隠し通さなくてはならない。相手の動きが読めない以上、現状維持に努めるしかないのだ。\n'],['\u3000うわ。敵意ばちばちじゃん。\n'],"['\u3000空中でふわふわとりりーは浮かんでいたのだ。\n', '\u3000そして明日が約束の日。気持ちが風船のようにふわふわしている。今のところ、楽しみ半分で不安が半分といった感じかも。\n']",['\u3000もっともそもそも勝負しないという選択を取り続けたのは俺だけど。\n'],['\u3000隣に座る千夏がぱしぱしと背中を叩いてくる。\n'],['\u3000俺みたいに、友達相手に嫉妬したりしないからからなのだろうけど。\n']
