ヘラヘラ,バラバラ,ポカポカ,ネチネチ,ワラワラ,オドオド,マジマジ,ケタケタ,ヒソヒソ,シクシク,ポツポツ,ニヤニヤ,ボロボロ,ニコニコ,クスクス
"['父親はヘラヘラと笑う翔の映像を見て、心底見下げ果てたような目で息子を見つめる。\n', '田辺がヘラヘラしながら渡してきたマイクを受け取り、トオルはみんなの前に立つ。\n', '他の生徒たちも、ヘラヘラ笑いながらトオルを連れ込んだ。\n']",['恐怖に襲われたユウジは、めちゃくちゃに炎でできた剣を振り回して切りかかる。両親の姿は消えたが、少年はバラバラになっても一瞬で再生した。\n'],['少女は同じ勇者であるカグヤに八つ当たりして、ポカポカと殴る。彼女の苦しみが伝わってきて、胸が苦しくなった。\n'],"['「まあ、これからも奴を夢でネチネチいじめて、魔法を引き出させるよ。全部学び取れば、奴との差が埋まるだろう」\n', 'トオルを集団で囲んで、ネチネチと寄付を要求する美少女の顔の下には「弥勒学園理事長の娘、聖清さやか」とテロップが流れていた。\n']",['すると、再びゾンビたちが現れ、ワラワラと群がり、全身に噛み付いてきた。\n'],['トオルは冷たく突き放す。その様子は教室にいたころのオドオドとしたものとは違い、別人のように堂々としていた。\n'],['トオルがそう拗ねると、姫キャラは彼をマジマジと見つめてきた。\n'],['首筋から生えたトオルの首がケタケタと笑う。その言葉どおり、集まったゾンビの数はいつのまにか視界を埋め尽くすほどに増えていた。\n'],"['近所のおばさんには、常にヒソヒソと噂される。\n', '「……近所の人にもアンタの苛め動画が送られてきたんだって。外を歩くたびにヒソヒソ噂されるのよ!」\n']",['彼女たちはシクシクと泣き出す。それを見て、さすがにカグヤも彼女たちに政治をやらせるのは無理だと気づく。\n'],['トオルが水を向けると、カグヤはポツポツと話し始めた。\n'],"['冷静にどくように告げるが、やんちゃな男子生徒の代表、田辺武はニヤニヤしながら告げた。\n', 'ニヤニヤ笑いを浮かべているのは田辺武、金髪の半ヤンキーで、三年間トオルに暴行を加えていた少年である。\n', 'ニヤニヤしているトオルと、厳しい顔の弁護士が並んで座っている。\n', 'その様子をクラスメイトたちはニヤニヤしながら見ていた。\n', 'カグヤは声を張り上げるが、ユウジはニヤニヤと笑って無視する。\n']",['ボロボロの姿のゾンビと化した民衆が、ユウジに襲い掛かってくる。\n'],['振り向くと、ニコニコとした金髪の美少女が立っていた。\n'],"['そう脅された学校職員を名乗る存在は、クスクスと笑った。\n', '周囲のクラスメイトからクスクス笑いが聞こえてきた。\n']"
