いじめた,ぷりげー,ことくら,がらどや,かったた,かららん,ぶちのめ,するきゃっ,とってく,とこだっ,ゆるおた,ずぶつか,かっこつ,するとこ,うるのこ,はっきり,むかつい,するわい,からすか,らんかっ,ちらから,くだめー,うとする,がばぐっ,よろしく,からいじ,たらうる,しながら,ざわつい,ちらこそ,おたくら,うところ,とったた,するから,さっそく,ついたか,くださっ,だったら,むしゃむし,つけたか,からつい,からすっ,がしばら,からこん,とってか,ことすら,するとー,ずるげー,さっぽろ,ことだっ,いらしく,むしへと,いじめら,うるさん,わたがみ,のこちら,うだから,すかわい,ぱーかっ,ころだっ,だったか,つけたら,じーだっ,たっぷり,すっかり,すーぱー,でぶつか,うしばら,だったっ,さんから,ぶらつい,こうから,うるさく,するなよ,ぎりだっ,ひそめた,がっはっ,もそうだ,いそうよ,からすご,こうする,とっぷく,とくから,わしてく,ばしたっ,かりだっ,すること,わしがば,つけてく,がちかち,かさずた,どかけら,するとっ,ばらくい,ぶつけら,ぎりすか,きりたっ,からはき,ついたら,からめー,そわしな,かすこと,しなかっ,がたじろ,とっくに,からずっ,しとする,がたいが,がらずー,もりだっ,くっつけ,おどかす,ぶつかっ,もわから,はっぴー,ついてく,よろこん,めちゃくちゃ,かったっ,からすや,うるぶー,しないが,がしいが,からこそ,するくら,ゆるぱた,もやする,かったら,のこぴー,こんぴゅー,じくらん,わなかっ,みしたら,ちらがや,きーぼー,かったか,がくぶる,からぼく,ずっとこ,くださー,するらん,かりさん,ぶつかり,かってく,いらつい,いそうだ,がしたた
2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,3,1,16,1,15,1,2,34,2,2,1,1,1,1,4,1,7,9,1,1,1,1,1,1,1,3,1,1,7,1,2,1,1,3,1,1,2,1,3,2,3,1,1,1,4,9,1,2,2,5,1,1,1,1,3,1,3,1,1,1,2,4,2,1,1,1,16,1,3,1,1,1,1,1,1,1,1,2,1,1,1,2,3,1,1,2,1,1,1,3,1,1,2,4,1,2,1,6,3,1,1,2,1,4,1,1,1,3,1,3,1,4,1,1,1,8,1,1,1,1,5,21,1,9,1,3,2
