ふらふら,ぶらぶら,いらいら,ぎりぎり,わくわく,にやにや,ごたごた,そろそろ,おいおい,ぼこぼこ,もやもや,からから
"['\u3000手をだらんと下げたまま、猫背になっていた状態から、急に体を反らせたり、左右にふらふらと動いたり、頭を振り回したり、笑ったり、意味のわからない言葉を叫んだり。\n', '\u3000ゆっくりとふらふらと歩いてくる男を目の前にして、ゆりあは一層警戒を強める。\n']",['\u3000礼仁は足をぶらぶらさせて興味なさげな態度だが、その表情には喜悦が見えた。\n'],['\u3000しかし、それは礼仁のいらいらする気持ちを吹き飛ばすには十分な内容だった。\n'],"['\u3000ぎりぎりまで手を隠そうとしても、ぴんちになれば使ってしまう。それが普通だ。\n', '\u3000男が感心したように礼仁に言うが、礼仁からしたら本当にぎりぎりで、一歩遅ければ髪どころではなく血が舞っていただろう。\n']","['\u3000七宮は早く始まってほしいのか、表情がわくわくとしたものだが、礼仁の方は特に表情からは読み取れるものがなく、興味がなさそうとしかわからなかった。\n', '\u3000その様子は先ほどと変わっておらず、新しい学校にわくわくするといった明るい気分とは全然違うものだった。\n', '\u3000礼仁は特に何も思わなかったが、決闘にわくわくしている人の気持ちは理解できなくもなかった。\n']",['\u3000それを見て、翠がにやにやと笑みを浮かべているのが、礼仁にはちょっといらっときた。\n'],['\u3000そんなごたごたがあった後で、礼仁と雪野は再びでーと（？）を再開したが、昼ご飯をほとんど食べていなかったことに気づいた雪野のために、もういちど昼食ということになった。\n'],"['「それで、何かな？もうそろそろ帰ろうかなと思ってたんだけど」\n', '「そろそろ終わりにするわよ！」\n', '\u3000礼仁はそろそろ頃合いだと思い、席から立ち上がる。\n', '\u3000礼仁は無駄話はこれくらいにして、そろそろ本題に入るくらいが良いと思った。\n', '『そろそろ波城桃花がこちらに向かう時間だ。全員、気を引き締めろ』\n', '\u3000軽いじょーくを飛ばしあうも、そろそろ本題に入ろうと、二人は情報の確認を行う。\n']","['「おいおい、やる気あんのか？」\n', '「おいおい、とぼけるなよ。揚羽のことに決まってるだろ」\n']",['「七宮、そんな奴、ぼこぼこにしてやれ！」\n'],"['\u3000いや、そもそも雪野は悪くないのだが、どうにも自分に非があると認めることもできない。こうもやもやするのも、今日から始まる、礼仁にとっては面倒くさいことでしかない高校生活のせいに思えてくる。\n', '「そうですね。予想通りというのもありますけど、それ以外に、なんかもやもやするんですよね、あの二人が成功したことに。いくられいさんのあしすとがあったからって」\n', '\u3000ただ、もやもやが消えない以上、礼仁としては申し訳なく思えてしまうのだ。\n', '\u3000戦う気満々だった二人は、このもやもやをどこにぶつければいいのか考え、結局、魔法の造形勝負となったらしい。\n']",['\u3000空気中に存在する水分を媒介にして、会場全体に視野を広げているのだ。幸いなことに今日は湿度は低くはない。からからの日に同じことをするのは骨が折れる。\n']
