辛い
"['「分かっちゃうわよね？\u3000やっぱり分かっちゃうわよね？\u3000いやー、辛いわー……孤独じゃないって辛いわー。正直な話をするとね？\u3000私も一人の時間欲しいわー。友達からの電話とか忙しい時まじうざいわー……こほん。まあ、友達のいない貴方には分からないでしょうけど」\n', '「分かっちゃうわよね？\u3000やっぱり分かっちゃうわよね？\u3000いやー、辛いわー……孤独じゃないって辛いわー。正直な話をするとね？\u3000私も一人の時間欲しいわー。友達からの電話とか忙しい時まじうざいわー……こほん。まあ、友達のいない貴方には分からないでしょうけど」\n', '\u3000――私もまた、一人のらんちは……一人の登下校は……一人ぼっちは……辛いのだから。\n', '\u3000辛いっ！\n', '「そう。私は友達がいないわ。だから、辛い時に誰かに相談することもできない」\n', '「皆さんは辛い物大丈夫ですかー？」\n', '「私はちょっと……辛い物は苦手……」\n', '「ふふ。れーら＝さかぐちさん？\u3000いたりあ育ちだと言うのに辛い物が苦手なの？」\n', '「ふふ、それじゃあ言い換えましょうか。友達のいないれーら＝さかぐちさんは辛い物が食べられないお子ちゃまなの？」\n', '「ふふ、それじゃあ言い換えましょう。辛い物が食べられないれーら＝さかぐちはお子ちゃまだから貧乳なのね」\n', '「辛い物が苦手な人は食べない方が良いですよー。他にも料理はありますですから」\n', '「何っ！？\u3000何よこのえびちりは……辛いなんてものじゃないわっ！！！？」\n', '「ですそーす３瓶入れてますですからー。辛いのが苦手な人は無理なんですー」\n', '「辛いのは無理だし、酸味もちょっと私には合わなさそうかな？」\n', '「……えびちりは辛すぎるだけで……一応は食べ物よ。辛い物が苦手だとしても、悪いことは言わないからそっちにした方が良い」\n', '「私は…………なのよ。辛い物は食べられないわ」\n', '「だから、私は…………なのよ。辛い物は食べられないって言ってるのっ！」\n', '「いいじゃんだいき。あの子は……とっても辛い目にあったんだよ？\u3000大切なものを失っちゃったんだよ？\u3000だったら、旅の間くらい……失った人の代わりにあの子に優しくしてあげなよ。それこそ、本当のお兄ちゃんみたいにさ」\n']"
