がったか,がらだっ,ちらこち,さんのし,さんとこ,ふるうよ,がしてく,けたから,くだから,するめり,さんがつ,ふがさら,がしたか,ばさばし,ばらくす,にこしな,はっきり,ぐつもり,めたひー,するめー,らんから,うるふか,ちらから,たらぐず,さんがち,よろしな,うとする,ぴーくだ,さんがり,うずうし,ぶりくら,よろしく,たらすい,ずかしく,からぺっ,わいがや,しながら,みしてく,さんぐら,ことごと,がぶつか,たってく,たらひた,うところ,いがする,するから,ふらしな,いがしな,さっそく,だったら,からだっ,がったぶ,するくー,からだら,さんくら,めたいが,からさら,たかめら,にやしな,こそうと,めーじと,だらよろ,まろうと,ことぐら,さんのそ,うだから,ころだっ,からがた,よれたじ,ちゅーだっ,どきしな,ぎたかっ,ついにや,だったか,ごろする,たっぷり,すっかり,すーぱー,でぶつか,おいてく,さんから,びかけた,がっかり,にやめた,ころにや,もわかっ,さんにこ,ぞくする,ちらはき,さんのこ,ぱきすた,とっぷく,ぶつもり,すっから,うろつい,すること,ぎたころ,しくする,はたがし,つけてく,にたかっ,がたかっ,たらしく,ばっかり,ぶつけら,べそうだ,さんもや,こうだっ,くつもり,ぶーめら,さんのた,しなかっ,じくする,とっくに,からずっ,さんはき,ぺっとぼ,さんがや,しなこと,もりだっ,ぶつかっ,もわから,とぼやい,ひたすら,めたから,さんがた,からかっ,ころから,からうと,しばかり,からこそ,いらしな,かったら,こんぴゅー,さんはた,うようし,ばしてく,ぶるぐっ,はたくさ,わなかっ,さっぱり,とろうと,かったか,うとしな,いがこん,けっこう,すかうと,ぶいから,がびくっ,けたかっ,ふらつい,さんだっ,わないが,うしたら,うはしな,ぶつかり,かってく
1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,2,14,1,1,4,1,1,4,1,1,1,22,1,1,1,1,13,1,3,1,1,22,1,3,2,2,2,1,5,1,6,2,1,17,23,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,2,1,1,1,1,1,1,7,1,6,1,1,1,3,27,1,1,1,1,2,1,1,1,1,1,1,1,1,2,6,1,1,1,2,1,1,2,1,1,1,1,1,1,1,4,25,1,6,2,1,1,4,1,13,1,5,1,4,2,1,1,1,1,4,10,1,8,1,2,1,2,1,1,19,2,2,6,1,1,3,1,2,1,1,3,10,2,7,2,1,4
