辛い
['泣き疲れてべっどに力尽きていただけのようだ。しかし、明らかに人の気配がしているにもかかわらず、何の反応も示さないというのはどうして？辛い出来事が、彼女の心も体も抜け殻にしてしまったのだろうか？しかし、そんな彼女に、俺はもう一つのよくない知らせを伝えなければならない。実行犯が既に死んでいるという事実を。今も十分なくらい気の毒な彼女に、この事実を打ち明けなければならないと思うと、心が痛んできた。\n']
