辛い
"['左手の甲に浮いたうぃんどうだが、画面が小さく、操作し辛いなと思っていたところ、脳内に\n', 'そう言われて北原君は、うっと言葉に詰まる、残念ながら北原君は僕同様に世間から見て尊敬される人生を送ってきたとは言い辛い、むしろ履歴だけを見れば落ちこぼれのれってるを貼られそうな人間である。\n', '「そうさ、どうしても自衛隊の人間は戦闘能力を求めるから戦闘系のすきるを取るんだが、すきるの中には戦闘能力には関係のないすきるもたくさんあるんだ、名前から漠然と効果がわかる物もあれば、取得することによるめりっとがわかり辛い物等がな、そういったすきるを取得した探索者にはぼーなすが出るんだ」\n']"
