とこのこ,らんくら,もたくさ,ぶりすく,けたから,ことくら,らんくだ,かったた,わいとこ,けたくら,ぐちゃぐち,うとこん,にためら,かっこつ,がしたか,ぽっかり,ぶつくさ,はっきり,しくもそ,むかつい,ほろすく,うだしな,まじだっ,すっぷり,ずるなよ,うとする,ばしたか,わくしな,にこびり,ぺっくだ,ぶりくら,よろしく,ずかしく,げたこと,ぼこにや,はただだ,しながら,たらとっ,とこわい,ざわつい,がぶつか,めたかっ,からほい,からくよ,うところ,するから,まじすか,だったじ,けたこと,からもそ,ばっくに,ごきぶり,だったら,つけたか,からだっ,からつい,ほったら,がしばら,しなくちゃ,くさがり,からこん,ことすら,がみこん,くっつか,じたばた,つらかっ,ことだっ,さんよろ,いらしく,すらぎり,みしてか,こそうと,まじかっ,からぴー,からうる,あはにこ,めたちゃら,すごくい,くにじみ,うだから,がくべら,ころだっ,かったぽ,どきしな,だったか,こんとろ,ぶるこん,たどうし,にこうし,がたくさ,すっかり,すーぱー,でぶつか,だったっ,びかけた,がっかり,うるさく,かりのそ,くらすか,たっぷす,もそうだ,ぶつけた,からしば,すごいが,かりだっ,すっから,ぴちゃぴち,こんすた,すること,つけてく,びりつい,ずかしな,たらしく,ことから,ぴりつい,ばりつい,すっぽり,くつもり,じたこと,もわかり,しなかっ,たったら,こくすい,からずっ,あはじと,がたいが,だらしな,すごかっ,もりだっ,なようだ,ことさら,うらのめ,すくわー,ついてく,ひたすら,かちこち,めちゃくちゃ,ふらぐだ,かったっ,ころから,からさっ,しばかり,からこそ,するくら,しくもや,からする,かったら,ぱりこう,のためら,かりいら,わなかっ,さっぱり,わなくっ,かったか,ぎたこと,うとしな,うとわく,ばっちり,けたかっ,ぐだから,ことがた,きーわー,うしたら,ぶつかり,かってく,いらつい,いそうだ,こしてく
1,2,1,3,1,2,1,2,1,1,2,1,2,2,1,1,1,5,1,1,1,1,1,1,1,12,1,1,1,1,1,13,2,1,1,1,32,1,2,1,5,1,1,1,6,2,1,2,4,3,1,1,38,2,1,1,1,3,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,1,1,11,1,1,1,1,1,2,1,1,1,1,1,2,1,3,2,5,1,4,1,2,1,1,1,36,2,1,1,3,6,1,1,1,1,1,2,4,1,1,2,1,1,5,2,2,1,1,15,4,5,3,1,6,1,3,2,1,14,26,3,1,2,7,1,1,1,6,3,1,15,1,4,1,2,3,1,1,1,1,2,2,1,3,2
