わらわら,くすくす,ぶつぶつ,ひそひそ,おどおど,すごすご,すやすや,けたけた,ぽつぽつ,にこにこ,ぬるぬる,へらへら,ねちねち,わなわな,にやにや,そろそろ,ぼろぼろ,ついつい,まじまじ,しくしく,ぽかぽか,ばらばら,おいおい
['すると、再びぞんびたちが現れ、わらわらと群がり、全身に噛み付いてきた。\n'],"['そう脅された学校職員を名乗る存在は、くすくすと笑った。\n', '周囲のくらすめいとからくすくす笑いが聞こえてきた。\n']","['ゆうじはぶつぶつと不満を漏らす。彼は歪んだ形ではあったが、真剣にかぐやを愛していた。だから彼女だけは無理やり自分のものにしようとせず、王都内に限っては自由にさせている。\n', 'ぶつぶつ言いながら扉を開けると、彼の同僚であるあくたー将軍が屈強な兵士を引き連れて立っていた。\n']","['近所のおばさんには、常にひそひそと噂される。\n', '「……近所の人にもあんたの苛め動画が送られてきたんだって。外を歩くたびにひそひそ噂されるのよ!」\n']",['とおるは冷たく突き放す。その様子は教室にいたころのおどおどとしたものとは違い、別人のように堂々としていた。\n'],['彼はすごすごと引き下がるしかなかった。\n'],['めるはそう誓いを立て、すやすやと眠るとおるを見つめるのだった。\n'],['首筋から生えたとおるの首がけたけたと笑う。その言葉どおり、集まったぞんびの数はいつのまにか視界を埋め尽くすほどに増えていた。\n'],['とおるが水を向けると、かぐやはぽつぽつと話し始めた。\n'],['振り向くと、にこにことした金髪の美少女が立っていた。\n'],['それは透明な粘液のようなもので、ぬるぬるとゆうじの体や甲板を覆っていく。\n'],"['父親はへらへらと笑う翔の映像を見て、心底見下げ果てたような目で息子を見つめる。\n', '田辺がへらへらしながら渡してきたまいくを受け取り、とおるはみんなの前に立つ。\n', '他の生徒たちも、へらへら笑いながらとおるを連れ込んだ。\n']","['「まあ、これからも奴を夢でねちねちいじめて、魔法を引き出させるよ。全部学び取れば、奴との差が埋まるだろう」\n', 'とおるを集団で囲んで、ねちねちと寄付を要求する美少女の顔の下には「弥勒学園理事長の娘、聖清さやか」とてろっぷが流れていた。\n']",['かぐやの正論にゆうじはわなわなと震えるが、言い返せない。\n'],"['冷静にどくように告げるが、やんちゃな男子生徒の代表、田辺武はにやにやしながら告げた。\n', 'にやにや笑いを浮かべているのは田辺武、金髪の半やんきーで、三年間とおるに暴行を加えていた少年である。\n', 'にやにやしているとおると、厳しい顔の弁護士が並んで座っている。\n', 'その様子をくらすめいとたちはにやにやしながら見ていた。\n', 'かぐやは声を張り上げるが、ゆうじはにやにやと笑って無視する。\n']",['「そうだ。玩具だ。よし、捕虜を連れて来い。そろそろ皇帝陛下がこられるころだ」\n'],['ぼろぼろの姿のぞんびと化した民衆が、ゆうじに襲い掛かってくる。\n'],['「苛めなんかするんじゃなかった!あんたの幼稚な苛めについつい同調してしまったせいで、私の努力がふいになりそうなのよ!これ以上関わらないで!」\n'],['とおるがそう拗ねると、姫きゃらは彼をまじまじと見つめてきた。\n'],"['画面の中のめるはしくしくと泣き出した。\n', '彼女たちはしくしくと泣き出す。それを見て、さすがにかぐやも彼女たちに政治をやらせるのは無理だと気づく。\n']",['少女は同じ勇者であるかぐやに八つ当たりして、ぽかぽかと殴る。彼女の苦しみが伝わってきて、胸が苦しくなった。\n'],['恐怖に襲われたゆうじは、めちゃくちゃに炎でできた剣を振り回して切りかかる。両親の姿は消えたが、少年はばらばらになっても一瞬で再生した。\n'],['「おいおい。そんなに急いで帰ろうとするなよ」\n']
