ぐちゃぐちゃ,けらけら,ひそひそ,そくそく,ひらひら,ぎりぎり,そろそろ,ぼろぼろ,こそこそ,おいおい,ぼこぼこ
"['\u3000だって、体がぐちゃぐちゃで、もう少しも動かせない。\n', '\u3000せおるどを抱えながら無感情に金髪の男を見つめると、顔面を涙や鼻水でぐちゃぐちゃにしながら自分の首を掻っ切った。\n']",['\u3000けらけらと笑うその男は純白の礼服に身を包み、背中には【大天使長】であるらおんより巨大な二翼が生えている。\n'],['\u3000二人が再びひそひそと何かを話しているが、俺には聞こえなかった。\n'],"['「くそくそくそくそくそ！\u3000何で当たらないのよ……！」\n', '「くそくそくそくそくそ！\u3000何で当たらないのよ……！」\n', '「くそくそくそくそおおおおおおお！\u3000お前なんか……お前なんか……！\u3000本気の僕ならこんな失態を晒すこともなかったのに……！」\n']",['\u3000俺がそう言うとえどがーは手をひらひらさせながら向かっていった。\n'],"['\u3000凄まじい速度で迫り、光り輝く槍で顔を貫こうとしてくる天使をぎりぎりのところで躱すと同時にせおるどは天使のこめかみに拳銃を突き付けて頭を吹き飛ばした。\n', '\u3000せおるどはぎりぎりで反応してその短槍を避けると、そのまま激しい近接戦を繰り広げた。\n', '\u3000今もせおるどの両手の中で【でっどいーぐる】が煙を噴出させながらぎりぎり保てている状態だった。\n']","['「れすと様。そろそろ他の討滅者たちの掃除も終了しそうです」\n', '「そろそろ終わりだぜ？\u3000来い――――【｜瞬槍《しゅんそう》】！」\n', '「さて……俺はそろそろ帰るとしよう」\n']","['\u3000せおるどに促され前方に視線を向けると、緑色の肌をした小人がぼろぼろのないふを持ってうろついていた。\n', '\u3000お腹には大きな穴が開き、全身の骨は折れ、内臓は潰れ、顔もぼろぼろだった。\n', '「ふふふ……あははははははは！\u3000ばかなのか!?\u3000てめぇは！\u3000そんなぼろぼろの錆びたもので僕を殺すだって!?\u3000ずいぶんと舐められたもんだなぁ!?」\n', '\u3000ぐれいどの言う通り、みりあの服などは腹部が完全に破けているし、せおるどの服もぼろぼろで血まみれだ。\n', '「……それが、死傷者の数が圧倒的に少ないらしく、また救援に駆け付けた時には不自然なことに、服装はぼろぼろで体は無傷だという者が多くいたそうで……」\n']",['\u3000こそこそと何やら話し合う二人に首を捻ると、二人は顔を見合わせてため息を吐いた。\n'],"['「おいおい、嘘だろ……」\n', '「おいおい、そんな露骨に周り見てると田舎者に思われるぜ？」\n', '「おいおい、何する、んだ……」\n', '「おいおい……完全にみりあの趣味じゃねぇか？」\n', '「おいおい……起きて早々に腹が鳴るとか……」\n']",['\u3000体中がぼこぼこと膨れ上がり、顔にまでそれが出始め、もはや爆発寸前。\n']
