がったか,なみにこ,もたくさ,ぱくつい,ごくばら,ふらぐっ,かっつー,がちゃがち,ふさがっ,ばらくす,はっきり,きゅっごき,うだしな,どきする,こんぱく,うとする,とっぷり,からのろ,くっきり,よろしく,ぼたたっ,とげがつ,すっきり,がったら,しながら,もこちら,ざわつい,たらまじ,がぶつか,めたかっ,ひっぱた,からじろ,するから,さっそく,たらぱた,うとかさ,つらがさ,つけてか,にこちら,だったら,からだっ,からこん,ふっとー,ことばっ,すっぱり,ぶらしな,ことだっ,つらにや,いらしく,めーじと,わくする,どーぼく,さんにた,すごくす,めらがつ,ぼととー,うだから,ぐりこん,うじゃうじ,どきしな,からたぶ,きりだっ,だったか,とっぷす,すっげー,くようだ,たっぷり,がたくさ,すっかり,すーぱー,がりから,ぶらんけっ,さんから,ぶらつい,がたんごと,けたとこ,こうから,うるさく,わさたか,だっつー,するなよ,どかさぶ,ぎりだっ,もそうだ,へこびり,がってく,めたすー,すごいじ,うろつい,すること,さんがし,ぎたころ,つけてく,さんくさ,しこちら,たらしく,ばっかり,ことから,ついたら,ばりつい,しわしと,ひっきり,かすこと,くたばり,しなかっ,からのび,とっくに,ついさっ,すくらん,ふさぎた,ふるすい,みりくら,しなこと,もりだっ,ぼろかっ,はっぴー,ついてく,めちゃくちゃ,めたから,かったっ,ぱちする,きろのろ,がらむく,しばかり,するくら,かったら,かってか,さんはた,おいてか,はたくさ,わなかっ,かったか,じところ,けっこう,ぶりだっ,がびくっ,くださー,のこびり,わないが,うしたら,かってく,いそうだ,ぽちする,ことしば
2,1,2,1,1,1,1,2,2,1,3,1,1,1,1,3,1,1,1,4,1,1,1,1,9,1,2,1,1,1,1,1,1,1,1,1,1,1,2,10,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,1,1,3,1,1,11,1,1,1,1,3,3,3,1,1,3,1,1,1,1,1,1,3,1,1,1,4,1,1,1,1,1,4,1,1,1,1,1,7,1,1,2,1,1,1,1,1,3,1,2,3,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,2,4,1,1,1,1,3,7,1,2,1,1,1,1,1,5,2,2,1,1
