いじめた,つかわな,するぶら,うしてか,へらしな,とってく,おいたら,くっつい,くたしな,ばらくす,からかつ,はっきり,すやから,くだらん,かりくら,にこめら,あわさっ,うじから,くらとっ,ちらから,うとする,さやかた,よろしく,ずかしく,からいじ,しなめた,すっきり,かきたら,かりつい,しながら,するこん,するから,さっそく,だってか,いががり,くださっ,からしぼ,けたこと,ことはた,だったら,からだっ,からつい,がみつか,うじだっ,いがかり,からぼー,めたいが,さんがみ,にこもり,ことだっ,たらかさ,めたてら,ばってく,にやしな,まじさや,がらすく,くすぐっ,いじめら,はためら,するのさ,くすきゅー,ぐりこん,だったか,こんとろ,つけたら,こくてか,たっぷり,すーぱー,でぶつか,うしばら,だったっ,おいてく,さんから,ぐだしね,うるさく,ひそめた,がってく,つらから,かりだっ,すること,つけてく,たらしく,ぶつけら,こうのめ,がっちり,ついたら,もわかり,くいじめ,かすこと,もそもこ,しなかっ,ゆるさん,からくす,とっくに,むしけら,さやかさ,もりだっ,ぶつかっ,もわから,からきゃー,にこぴー,ことする,ちらつか,からのこ,ついてく,ひたすら,てかすご,めちゃくちゃ,めたから,からかっ,くらすや,こそおい,ころから,しないが,ふさげた,ねちいじ,すくめた,からざわ,するくら,うじのこ,かったら,こんぴゅー,てかかっ,わなかっ,こんから,きーぼー,ふさわし,かったか,くっころ,ずっとこ,ばっちり,なよから,さんどば,うしたら,かってく,げたかっ
2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,2,12,1,3,1,1,1,1,1,2,8,1,1,2,1,1,1,1,1,1,9,2,1,1,1,6,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,2,1,2,1,3,1,1,2,1,2,1,1,1,1,1,1,1,21,4,1,1,1,1,2,1,1,1,1,6,1,1,2,1,2,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,3,1,1,2,1,1,3,2,1,1,2,1,1,1,2,1
