辛い
"['『ああ、辛いわよね。大丈夫そうなら話を続けるわよ？』\n', '\u3000慣れたといっても完全に慣れることはないからやっぱり辛いんだけど、まあそんな苦行を受けても自慢したいのは俺たち共有の思いなので仕方ないのだ。\n', '\u3000筋とれ初日はただただ辛いとしか思わなかったけど今日まで続けて本当によかったと思う。\n', '『おっとそういうのに慣れたとかは思うなよ？\u3000折り合いをつける術を身に着けてるだけで悲しいもんは悲しいし、辛いもんは辛いんだから』\n', '『おっとそういうのに慣れたとかは思うなよ？\u3000折り合いをつける術を身に着けてるだけで悲しいもんは悲しいし、辛いもんは辛いんだから』\n', '\u3000しかしこれがまた説明し辛いのよな……。\n', '\u3000……辛いっ！\n', '\u3000胡椒がっ！\u3000すごく、辛い！\n', '\u3000逆に辛い。\n', '（終業式、校長の長話辛い）\n', '\u3000そうして、少し安心したような、そしてそれ以上に酷く辛いような何とも言えない表情でいくつか言葉を呟くと壁に寄りかかりゆっくりと崩れ落ち放心してしまう。\n', '\u3000たった一日向こうに行ってもらう予定ではあるが、それでも周囲との認識の齟齬を実感することになるだろう。もしかしたら酷く辛いことを強いているのかもしれない。\n', '\u3000実際魔力を限界近くまで消費したのは結構辛いものが合ったから助かった。\n']"
