がったか,いじめた,ごみおい,こくこと,じたから,とってく,しゃーから,かっこつ,がちゃがち,するとこ,ぽっかり,だくとこ,はっきり,かっかす,もこのし,とくにや,ちらから,めたこと,こんぱく,ゆるめた,うとする,とろけた,よろしく,ずかしく,げたこと,からぺっ,しながら,もこちら,さんぐら,ちらこそ,かりする,うところ,するから,おいしく,ちゃらつい,さっそく,ついたか,ぶりにや,はたじろ,ことはた,もだから,からよろ,だったら,くさかっ,ことすら,めたいが,からさら,ことだっ,めたころ,とくにこ,かっぷら,いじめら,からうる,かったじ,ぱーぷる,まろうと,するのさ,さんのそ,うだから,ころだっ,どきしな,きりだっ,だったか,くようだ,がたくさ,すーぱー,かっぷる,おどけた,くすする,さんから,けたとこ,こうから,もわかっ,ひそめた,もそうだ,いそうよ,ぶつけた,さんのこ,からしば,がったっ,むしゃぶり,ぎょろぎょ,こうする,ぶりのこ,ぶつもり,かりだっ,さんもそ,おいたか,うろつい,すること,からどか,たらすか,かつくー,たらしく,ことから,みしめた,うきする,もそのた,くつもり,さんのた,かすこと,もそもこ,しなかっ,ぺっとぼ,さんがや,もりだっ,くっつけ,ぶつかっ,びかかっ,ことする,ちらつか,からのこ,もこのた,ひたすら,ひっかり,からかっ,にたくさ,こともわ,ころから,しないが,にやつい,すくめた,からこそ,いがぴた,くらだっ,ぎたとこ,かすぎち,かったら,はたくさ,わなかっ,さっぱり,きーぼー,ぺちゃくちゃ,かったか,ぐらかす,がらくた,からぼく,ずったか,うとしな,ぶるだっ,ぶらざー,ぶりだっ,ことしな,おいてけ,さんだっ,さくする,わないが,うしたら,きらめき,ぶつかり,いそうだ,おろぎー
1,2,1,1,2,2,1,4,1,1,1,1,3,1,2,1,2,1,4,2,19,1,15,2,1,1,17,1,1,4,1,8,6,2,1,2,1,2,2,2,1,2,26,1,3,2,2,18,1,1,1,10,1,4,3,3,2,2,1,3,1,2,16,3,1,3,8,4,1,2,1,2,5,6,4,2,1,4,3,1,1,1,1,3,1,2,1,1,2,57,1,1,2,4,2,2,2,1,2,2,2,1,16,1,2,8,4,1,3,2,2,1,1,2,2,2,1,2,2,2,3,3,3,1,1,2,2,14,2,13,2,2,1,25,1,2,1,2,4,2,8,1,2,2,2,1,2,5,2,2,4,1
