きらきら,こんこん,ぶつぶつ,へとへと,がちがち,がくがく,わくわく,うずうず,そわそわ,とぼとぼ,どきどき,きょろきょろ,ごつごつ,ぶいぶい,ゆさゆさ,ばりばり,にやにや,がっぽがっぽ,そろそろ,すいすい,だらだら,するする,ばきばき,ぼこぼこ,ふかふか,もやもや
['\u3000子供が欲しいおもちゃを見つけて目をきらきらさせているようだ。\n'],['こんこん！\n'],"['「そうか、あれに勝とうとしたらまず光魔法で明りを沢山作って影を薄くして潜れないようにして光と雷魔法で・・・ぶつぶつ」\n', '\u3000なんかぶつぶつ言ってるから聞いてみれば、俺の攻略法じゃないですか！\n']","['\u3000とにかく、今日はへとへとなのでゆっくりとお風呂に浸かり少しでも疲れを癒そう。\n', '\u3000当然、足はへとへとのがくがくだ。\n']",['「騎士鎧なんかのがちがちの装備も捨てがたいがやっぱりこーととかの軽装が良いよな？」\n'],"['\u3000当然、足はへとへとのがくがくだ。\n', '\u3000その後、夜までひたすらさいどすてっぷを踏ませて陽輝の足腰をがくがくにさせてやった。\n']",['\u3000いったいいくらの値がつくのかまた、どんな奴が競り落とすのかわくわくしながらしゃわーで汗を流す。\n'],['\u3000まだ、距離があり周りには人もいないのでずっと使いたくてうずうずしていた闇魔法を使う。\n'],['\u3000すきるくりすたるとしては普通よりも安い値段なのだが出品者としては既に２０００万円は確定したようなものでぱそこんの前でそわそわしてしまう。\n'],['\u3000ぱーてぃー名も決まり、とぼとぼとさいどすてっぷに戻る美嘉ちゃんを横目に俺も商品登録へと戻る。\n'],['どきどきっ！\n'],['\u3000美嘉ちゃんは興味津々ときょろきょろと回りを見渡している。\n'],"['\u3000荒れた大地にごつごつとした岩が転がり、遠くには小高い丘が見える。\n', '\u3000岩からごつごつとした手足にしっぽが飛び出し、最後に頭が出てきた。\n']",['\u3000流石、ぶいぶい言わせてた だけのことはある。\n'],['\u3000寝ている俺をゆさゆさと揺らす、沙耶ちゃん。\n'],['\u3000地下２階は１階のように地下街だった面影もなく、ばりばりの洞窟型だ。\n'],['\u3000新たに書き込まれた念願のすきるを眺めつつ、顔はにやにやとほころぶ。\n'],"['\u3000俺は１日も休むことなく、ＤＰがっぽがっぽ作戦を続けた結果、身体強化と超回復がれべる１０、つまりかんすとした。\n', '\u3000ＤＰがっぽがっぽ作戦は順調で先日、とうとう１日の稼ぎが２０万ＤＰを超えた。\n', '\u3000名付けてＤＰがっぽがっぽ作戦。\n']","['「優斗、そろそろ始めてもいいんじゃないか？」\n', '「こいつらがそろそろ目を覚ますだろうからさっさと行こうか」\n', '「それじゃあ、そろそろ俺達の戦場へ向かうか兄弟！」\n', '\u3000子供二人に言われて折れちゃったよ、親父さん。そろそろ訂正した方が良さそうなので俺が口を開く。\n', '「そろそろ帰ろうか」\n', '\u3000探偵どらまばりに深い思考の海へと沈みかけている陽輝を釣り上げてそろそろ真面目な話に戻そうと思う。\n', 'お前らそろそろ始まるぞ\n', '\u3000二人で抱き合い、そろそろ俺の存在が忘れられているのか不安に感じ始また頃、沙耶ちゃんが俺の存在を思い出してくれた。\n', '「そろそろ焼けるぞ！」\n', '\u3000とは言うものの一人でれべりんぐしていた時も期待してぼす狩りをしてはいたが初回以来どろっぷはない。でも逆に言えばそろそろどろっぷしても良い頃合なのかもしれない。\n', '「優斗、そろそろ死体が消えて運が良ければ宝箱がどろっぷする頃だな」\n', '\u3000さて、そろそろ探索を真面目に開始しようと思う。\n', '\u3000そろそろ今日の目的を果たすとしよう。\n']",['\u3000それ以降は何事もなくすいすい進んでいき、気付けば地下１５階ぼす部屋の前だ。\n'],['\u3000そうして明日から頑張る為にその日は最大限にだらだらして過ごした。\n'],['\u3000無詠唱で影魔法を発動。おーくの足下から影の帯がするすると巻き付く。足から腰、腰から胴体、そして腕にたどり着く頃には完全に締め上げていた。\n'],['ばきばきばきっ！\n'],['\u3000もんすたーを見つけるなり、５人で囲んでぼこぼこにしている。\n'],['\u3000１日ぶりのべっどはいつもにも増してふかふかに感じた。やっぱりだんじょん内での夜営には慣れていない分、辛いものがあった。\n'],['\u3000とにかく、このまま女性を放っておけないという優斗に賛同して送りとどけることになったが急にもんすたーが街中に現れた現象が俺の中でもやもやして頭から離れない。\n']
