ひくひく,ぎりぎり,ちかちか,かりかり,そろそろ,げらげら,ぼろぼろ
['\u3000ひとまずはと身を寄せたさむらい支部のがれーじの中でみけは目を覚ました。ひげをひくひくと動かしながらみけは大きく口を開いてのびをするとそのまま現在の状況を確認していく。\n'],['『そもそも君たちが｜上級市民《のーぶる》と呼ぶ者たちの生活というものは実に質素なものなんだ。｜彼ら《あうたー》の言うような楽園などはここにはない。増えすぎた｜彼ら《あうたー》を許容できる環境もない。ここは常に計算してぎりぎりの状態で安定した環境を保っている。教育課程において感情の多くを沈ませ、平穏に生きるべく訓練を施し、人口調整を行い、その数も一定数を保つようにしてきた』\n'],['\u3000みけの言葉に指揮車両からちかちかと光が見えると、そのまま表面に光学迷彩を発生させて姿を完全に隠した。その隠密性はかなりのものだが、このまま『びーすと』が戦闘を開始すれば、その進路をたどって敵がここまでたどり着く可能性もぜろではない。\n'],"['\u3000もっとも、そのことに対してみけがどう思ったかと言えば、特には何も……というのが現実である。みけの価値観からすれば、そのことに罪悪感はない。彼にとっての一番はかりかりで二番は飼い主のふらんで、それより下は基本的にどうでも良いことなのだ。\n', '\u3000それにみけにとって重要なのはかりかりで、その次がふらんで、それより優先順位の低いものに関してはどうでも良いということもある。だから、唐突なる攻撃に対してみけが守るように動いたのは、当然のごとくふらんだけであった。\n', '\u3000時間がくれば餌のかりかりが配給される。といれの掃除も自動で行われる。この鋼鉄の檻は猫の残りの生涯を守るのには十分すぎるほどに稼働し続ける。\n', '\u3000そして出された餌をかりかりと食べながら、猫はふと飼い主のことを思い出すことがあるかもしれない。抱きしめてくれた暖かい腕を懐かしく感じることがあるかもしれない。しかし、それも機械の｜番《つがい》と戯れながら猫は次第に忘れていくことだろう。\n', '『君がいなくなった場合でも作戦の続行は可能だけど、君がいないのは寂しい。かりかりの次ぐらいにはいないと困る』\n', '\u3000そのみけの言葉にふらんは『かりかりの次なんだ……』と若干しょっくを受けていたが、持ち直して言葉を返した。\n']","['『やあ｜賢人《わいずまん》。そろそろ終わりにしようか』\n', '『そんなことよりもふらん、そろそろお仕事の時間じゃないかい？\u3000少し早いかもしれないけどちゃんと僕をえすこーとしてくれるよね？』\n']",['\u3000そこには色白い、まだ少女と呼ぶべき年頃の女たちが虚ろな目をして浅黒い男たちに組み伏せられている映像があった。規則正しい銃声が街のあちらこちらから響き渡っているのが聞こえていた。何十何百という死体が積み上げられ、それにげらげらと笑いながら小便をかける男たちがいる姿がもにたには映っていた。\n'],['\u3000そこまで言われてもらいねるは己の思い違いが信じられなかった。すべてが足元からぼろぼろと崩れていく感覚に陥りながら、なおもらいねるはみけに尋ねざるを得なかった。\n']
