つけさら,ちらこち,ちらのこ,ほっとろ,ざわめき,ばっくす,ことくら,ずくこと,かったた,じたから,ぶりつい,ちらさん,くっつい,たってか,するとこ,ふさがっ,ぶつくさ,ばらくす,はっきり,てくのろ,ついてか,たらひっ,ゆるめた,うとする,くっきり,のこぎり,よろしく,からぴち,ずかしく,ずるふら,たたぐい,すっきり,しながら,こつだっ,もこちら,ざわつい,きりおー,ちらこそ,もそうら,がぶつか,こうもこ,もわざわ,うところ,いがする,くらすー,さっそく,からとろ,ずたぼろ,ついたか,だったじ,わやあわ,ついにこ,けたこと,ことはた,かすめた,にこちら,うようだ,とぼけた,だったら,ほったら,じめから,くらいじ,びしかっ,ことすら,ことばっ,からさら,すらもや,かすぐら,ことだっ,からごり,くにごり,こそうと,めーじと,がたたら,わーくに,まろうと,ことぐら,するのさ,うだから,ころだっ,うじゃうじ,しゃわしゃー,がしかっ,くっきー,だったか,くいくだ,とっぷす,がらこち,たっぷり,がたくさ,のたぐい,すっかり,ぶりから,ぶらんけっ,だったっ,おいてく,さんから,がらぶる,びかけた,うるさー,こうから,するなよ,ぴーどろ,ぎりだっ,へとたど,ひらから,もそうだ,ばしばら,こともや,ころばっ,がってく,こうする,ぶりのこ,べたこと,ぶかのた,たらどや,もろくに,こんすた,すること,ばっふる,からぐい,ゆらめき,つけてく,がたかっ,ぶつけら,びかけら,ことから,つらのこ,にこのめ,たらむし,とーちか,ついたら,ばりつい,すっぽり,くつもり,うしてく,かすこと,もそもこ,しなかっ,ちかばち,ぶるたっ,とっくに,ついさっ,からずっ,がたいが,ちらのび,こうへと,さってか,がみつい,じたぶる,からぼろ,だらしな,からひっ,もりだっ,ぴーきー,がしばし,ぶつかっ,びかかっ,ずかしげ,もわから,とくだら,ことする,ついてく,ひたすら,がやたら,かったっ,からかっ,すたから,ころから,ぐらから,とこちら,げたすー,がりつい,ごりだっ,しくしぼ,からこそ,からする,かったら,ばしてく,わなかっ,さっぱり,かりさら,かったか,うとしな,がくつい,つらもそ,ぶりだっ,ずっとこ,ばっちり,うしたか,けたかっ,こうのび,じりつい,ひくつい,かちどき,がらじり,くらすた,わないが,うしたら,ぶつかり,かってく,いそうだ,のたから
1,2,1,1,2,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,2,1,1,9,1,1,6,1,1,1,1,1,50,1,2,1,1,1,1,3,2,1,7,4,1,1,1,1,1,1,1,1,5,1,1,4,2,1,6,1,1,1,1,8,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,6,2,1,1,2,8,1,1,1,9,1,3,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,27,1,1,1,2,2,1,1,1,2,1,1,1,1,2,2,1,2,2,1,5,1,1,4,2,1,1,1,1,1,1,1,1,1,1,5,1,1,1,8,1,6,1,1,4,2,1,1,1,2,2,1,2,1,1,1,1,4,1,6,2,5,2,1,8,2,1,1,1,2,2,1,3,1,1,1,1,1,1,1,1,2,7,3,1
