やいやい,くっくっ,ばさばさ,はらはら,ぱちぱち,にこにこ,つかつか,ぼろぼろ,ざらざら,さらさら,さわさわ,がぶがぶ,ゆらゆら,からから
"['\u3000でもさ、数日後に目ん玉飛び出るかと思ったんだよ。またしても彼女……ちょっと、本気？  見せてんの？  さ、誘……いやいやいや、それはないだろう。\n', '\u3000いやいやいや、だめでしょう。すりーあうと三振じゃなくて三者凡退でもなくて、なんだろうなぁ、鬼の闘将に出てこられてけつ蹴られて退場だよなぁ。ほんと、いい人亡くしたよ……\n', '「いやいやいや、かぐやさんは｜肌《いろ》が白いから、焼けるの嫌だろうから、きっとそんな用意はしてはいないと思ったんだけれど、あるとないとじゃるーとが違って、一応聞いてみただけだから気にしないでください」\n']","['\u3000惺司さんの問いに教官はくっくっと金色の髪を震わせて笑い、いや失敬、と手を挙げた。\n', '\u3000部下の心配そうな声に、私はくっくっと、額に指を当てて笑って言った。\n']","['\u3000どあを閉めた瞬間に唇をふさがれて、靴を脱ぐのもそこそこに、ろふとに上がると、彼はばさばさと服を脱ぎ始めた。\n', '\u3000私はあっけにとられてそのままお布団の上で座っていると、彼は私の服もばさばさと脱がせた。\n', '\u3000僕は喫茶店を出たその足で、駅びるに入っている大型書店へ行き、ばさばさと数冊の本をかごに入れて買った。\n']",['\u3000なかなか会えなくなった秋は、夏の葉が赤茶色に色づき、はらはらと落ちてくる様を楽しみ、冬の今は枝に葉はなく殺風景な風景だが、たまに小さな小鳥が飛んで来て、枝をつまんて遊んでいるので、その、ちょ、ちょちょん、というこみかるな動きが面白くて、いつまでも見ていた。\n'],['\u3000泣きじゃくりながらぱちぱちと地上を離れる為の重力こんとろーるをおんにしていく。\n'],"['\u3000前任者にして上司であり指導者の彼女はにこにこしてこちらを見ている。\n', '\u3000にこにこと笑う彼を見て、何がおかしいんだろう、と思うけれども、そんな彼を見ていると、何故か私も心をくすぐられて、ふふっ、と笑ってしまう。\n']",['\u3000彼は何も言わずじっとしていたが、くっと口を結ぶと、私の方へつかつかと歩いてきて、そして、私が手をかけているめいんえんじんのればーを下げた。\n'],['\u3000ぼろぼろと涙を流しながら願った。\n'],['\u3000しかめっ面をして飲んでいるのを見かねた彼が、砂糖を入れてみたら、と言うのでやってみたが、ざらざらと舌に残る感触に、一度でやめた。\n'],['\u3000翌々日、私はいつもの喫茶店で、いつもの席に座った。さらさらとした春の雨が途中から降り出して、私は彼が傘を持っているか心配した。\n'],['\u3000ぽかーん、と口を開いた顔が、私の心をさわさわとくすぐった。\n'],"['\u3000くたびれた背広、ちょっとだけ歪んだねくたい。少し広いおでこにかかる髪の毛はくせ毛でゆるく流れていて、お鼻がふっくら丸いその人は、うぇいとれすに出された水をがぶがぶ飲んで、私が文庫を読む振りをして観察している事を知ると、げほっげほっとむせた。\n', '\u3000だいぶ日差しがきつくなってきたよ、と苦笑いをして、店員に出された水をがぶがぶと飲む。\n']",['\u3000彼の身体がてーぶるに触れて音を立て、少し冷めてしまったこーひーが波立って、ゆらゆらといつまでも揺れている。\n'],['\u3000私は顔を歪めて訴えると、少女はからからと笑って、容姿に似合わない柔らかな落ち着いた声で言った。\n']
