ハキハキ,バチバチ,サラサラ,ハラハラ,ハッハッ,キョロキョロ,ギチギチ,ギリギリ,ニコニコ
['\u3000言いよどむミライとは対照的に、アカリがハキハキとした口調で答えた。\n'],['\u3000その言葉の通り、そこに立っていたのはローズマリー・ノノである。実体化させた黒い外套と剣を身に纏い、マグナムを睨みつけている。しかし、全身からはバチバチと電流が弾けた状態であり、纏った外套は今にも消えそうで、頼りなさげに揺らいでいる。\n'],['\u3000ところがどっこい、その〝土〟にもいろいろあるのだ。ジュピターステーションのバイオボックスで見られる〝土〟はいわゆる植物の栽培に適した種類のものなのだが、もっとサラサラしたのとか、ねばねばしたのとか、地球にはいろいろな種類の〝土〟がある。この辺は、ゲームで〝普遍的な地球〟のイメージにしか触れてこなかったジュピターチルドレンは、なかなか興味を持てないだろうし、知らない部分だ。\n'],['\u3000口元を抑えるアカリに、いつもの可憐な様子は見られない。ミライはいつ艦内の床を汚さないかハラハラしながらも、メディカルスタッフから酔い止めの薬をもらう。ここはそうそうに退散しておいたほうがいいだろう。\n'],['「ハッハッハァ！\u3000ずいぶんと情けねぇなぁ！」\n'],['\u3000宇宙酔いをしていたアカリもすっかり元の調子を取り戻している。居心地の悪そうに縮こまるミライとは対照的に、やたらと周囲をキョロキョロ見回していた。\n'],"['\u3000カブトムシ男は、複眼でマジマを睨む。ギチギチと口元を鳴らしながら、不意に、その顔をキリギリス女の方へと向けた。カマキリ女は、その刃をキョウスケの剣と打ち合わせているさなかだ。剣戟においては、キョウスケにやや分があるように思えた。\n', '\u3000変化は直後に訪れる。女の双眸が肥大化し、口が裂けハサミのような大顎へと変化する。スーツを突き破るようにして、とげとげしい甲殻がゆっくりとせり上がった。ギチギチという音と共に、女の肉体が明確に変化する。\n']",['\u3000マジマの腕は細いわけではないが、それでもマグナムの剛腕を受け止めるにはあまりにも力不足だ。叩き伏せられそうになるところをギリギリで踏みとどまりながら、しかしマジマももはや限界である。その視線はずっと正面からマグナムを睨みつけてはいたが、不意に、ふと、その背後へと向けられた。\n'],['\u3000アカリは最初はなんだか退屈そうにしていたが、ミライが根気よく説明を続けると、だんだんニコニコして話を聞いてくれるようになった。きっと自分の説明が上手だったのだろうと、その時は思っていたが、だいぶ経ってから彼女に話を聞くと、アカリはミライの話の半分も理解してはいなかった。\n']
