うところ,だったら,べたする,すっかり,ずかしく,ことだっ,ついさっ,ころから,いそうだ,よろしく,うしてく,めたころ,すくめた,ひーかっ,らんから,ことにこ,うだから,かさつい,すること,かっぷる
"['「どういうところが？」', '「俺は写真を撮るとき、どう見られるかをちゃんと計算する。あいかめはそういうところ、ただ自分の目に映ったものをそのまま残すだけだから」']","['\u3000合格確実と言われた大学受験で、不慮の事故で試験会場にすら辿り着けずに高校を卒業。燃える前から燃え尽きた彼は日がな一日公園の桜を眺めて過ごし、そこで発見したのが写真という趣味だったらしい。', '\u3000確かに私も逆の立場だったら恥ずかしくなるだろう。']",['\u3000私たちふたりはややどらいだ。だった。付き合い始めた当初から、時間を共有することこそ多かれ、必要以上にべたべたするような関係ではなかった。'],['\u3000そこには確かに、すっかり葉を散らした銀杏並木の写真が映っている。このべんちから見える大学の景色だ。'],['\u3000確かに私も逆の立場だったら恥ずかしくなるだろう。'],['\u3000歯切れの悪い答えだった。写真とは別物、と言ったのは覚えているし、単に二万円も出してやるほど興味があるわけでもないとか、そのくらいのことだったのかもしれない。'],['\u3000ついさっき、私が先に撮った写真のことだ。'],['\u3000私の恋人は、言葉少ななわけじゃないけど、どことなくぶっきらぼうな調子で話す。付き合い始めのころからずっとそうだから、嫌われたわけじゃないと思う。好きな人を相手に素っ気ない態度を取るのはどういう心理なのかしら、分解させて？\u3000そう言えば逃げられてしまいそうだから、言わない。私は専門とぷらいべーとをきっぱり分けられる人間だ。'],['\u3000私の恋人は、言葉少ななわけじゃないけど、どことなくぶっきらぼうな調子で話す。付き合い始めのころからずっとそうだから、嫌われたわけじゃないと思う。好きな人を相手に素っ気ない態度を取るのはどういう心理なのかしら、分解させて？\u3000そう言えば逃げられてしまいそうだから、言わない。私は専門とぷらいべーとをきっぱり分けられる人間だ。'],['\u3000近場にいた店員さんを呼び寄せて、これをくださいと告げる。即決だ。たとえ手にしたものがあまりよろしくなかったとしても、いずれ愛着が湧いてこの世で一番の加湿器になるのだから、どれを買おうと大して変わらないのである。'],['\u3000かさついた唇とかに注目されてたらどうしようかしら。あるいはどうしてくれようかしら。考えている間に彼は端末を操作する。'],['\u3000私がゆっくりと端末を掲げていた手を下ろし、足元の雀がちゅん、と飛び立ち、講堂の大時計がひとつ長針を進めたころに。'],['\u3000首をすくめた彼の後ろ姿を見ながら、風邪を引かないかしら、なんて心配はしない。'],['\u3000彼の写真の腕がいかほどのものか、私は知らない。知らない方が上手くいくこともあるし、たまに見せてくれる写真は必ず私の趣味に合う。足るを知るのも重要なことだ。貪りすぎればすぐに尽きてしまうものである。目の前に空になったこーひーかっぷのように。'],['\u3000からんからーん、とべるが鳴った。'],['「意外だった、って言ったの。あいかめをやらないことにこだわりがあるのかと思ってた」'],['\u3000私の恋人は、言葉少ななわけじゃないけど、どことなくぶっきらぼうな調子で話す。付き合い始めのころからずっとそうだから、嫌われたわけじゃないと思う。好きな人を相手に素っ気ない態度を取るのはどういう心理なのかしら、分解させて？\u3000そう言えば逃げられてしまいそうだから、言わない。私は専門とぷらいべーとをきっぱり分けられる人間だ。'],['\u3000かさついた唇とかに注目されてたらどうしようかしら。あるいはどうしてくれようかしら。考えている間に彼は端末を操作する。'],"['\u3000言わんとすることはよくわかった。', '\u3000私たちふたりはややどらいだ。だった。付き合い始めた当初から、時間を共有することこそ多かれ、必要以上にべたべたするような関係ではなかった。']",['\u3000大学の往来で、瞼できすし合う、ばかっぷるが誕生してしまった。']
