ブラボー,グスペッ,スクトッ,ボトムズ,ツートー,ブースタ,スッキリ,コントロ,パーカッ,ムズアップ,カップル,オーパー,クススタ,ドタバタ,プルタブ,ブルクラ,バックス,キーボー,フルスイ,ランクイ,コンピュー,バリスタ
"['現在はHiveのパイロット『ブラボー1』として活動中。戦闘スタイルを選ばないその戦いっぷりには需要が殺到している。\n', '「こちらブラボー1、コントロール1応答せよ」\n', '「こちらブラボー1、作戦終了」\n']",['他の第六世代候補よりも若干戦闘能力やカタログスペック(出力理論値)で劣るものの、古い世代のギアのフレームを流用したことによる高い生産性と他の候補にはなかった『操縦の簡易性』が評価され最終審査まで残る結果となった。\n'],['\u3000フォックスはおもむろにメモリースティックをサーバー直結のデスクトップに接続する。\n'],['僕が最初に触れたロボットは恐らく幼稚園の時見たガンダムSEEDか叔父にやらせてもらった『ギレンの野望』ですね。でそのあとはマクロス、ボトムズ、ガオガイガー……あれ？全面的に古いなw\n'],['\u3000そうして今も、部隊カラーであるイエローとグレーのツートーンカラーの人型ロボットが2機、拠点近郊を巡回している。\n'],['\u3000増設ブースターを一気に噴かせて間合いを詰めるアレクセイ機。これをバヨネットライフルだけで受け止めることは至難の技と言える。\n'],['「戦場に私情を持ち込むなって言ってるだろ？悩むくらいならスッキリしてこい」\n'],"['「こちらUNリバティ1、コントロールタワー応答せよ」\n', '「こちらコントロール、確認した。国連拠点空港、サンパウロステーションへの着陸を許可。二番滑走路に誘導する」\n', '「こちらブラボー1、コントロール1応答せよ」\n', '「……こちらコントロール1、作戦開始時刻30秒前、格納庫ハッチを解放します」\n', '「作戦開始、コントロール1はVIPのエスコートとフォロー、データ収集を頼む」\n']",['\u3000銃剣をアッパーカット気味に突き上げる。しかしゼロは一歩後退しただけでその動きを避ける。\n'],['\u3000フォックスが双眼鏡から目を離しつつ、界人に親指を立てて『サムズアップ』のサインを送った。\n'],"['\u3000なぜかフォックスがレオンに膝枕をしてもらっている。しかもレオンの表情は普段とは違う。いつもの厳しい教官の姿はどこにもなく、ただのカップルとしか言いようがない。\n', '\u3000まるでカップルである。フォックスとレオンは二人して界人とユリが見える磯の先端から並んで釣糸を垂らしていた。まだ５月に入って間もないというのに海水が温かいのか潮風がぬるい。\n']",['複合装甲の改良やフレームのデチューンを施し、コストを下げつつゼロの85%のパフォーマンスを実現させたオーパーツ的なギアである。\n'],['\u3000格闘寄りにカスタムしたところでレオンの足手まといになることは明白だったし、調整無しのフォックススタイルは性に合わないことも理解していた。\n'],['\u3000突然ガチャーンという音が響き、奥からドタバタと足音がする。彼女がカップを落としたらしい。\n'],['\u3000備え付けの冷蔵庫からビールを取り出し、プシュッと良い音を立てながらプルタブを起こすフォックス。当然ながら任務中である。\n'],['\u3000ダブルクラッチからのフルアクセルで護送車が一気に加速する。フォックスはこの急展開をどこ吹く風とばかりにハイネにシートベルトをかける。\n'],"['\u3000突如、爆煙の向こう側から繰り出されたナイフを腕の装甲の丸みを使っていなしつつバックステップで間合いをとるフォックス。そこには、もはや原型を留めていないようなギアの残骸の山を踏み分けながらゼロに近付くギアがあった。フォックス機を意識しているのか、明らかに黒く塗り直しているのが見てとれる。\n', '\u3000ロバートは上から来る攻撃を腕を交差させて防ぎつつバックステップで下から繰り出された蹴りを回避した。\n']","['\u3000操作システムのログから動きをCGで再現しようとするもエラーの文字が画面に乱立し、ユリがキーボードを叩き出す。\n', '\u3000手を伸ばしてキーボードを操作し照明を点けると、各水槽に１人ずつ人間が入っているのが見えた。フォックスたちはそろって眉をひそめる。\n', '\u3000レオンが通信を切ったのを確認して、フィリップはキーボードの上に手を置いた。\n']",['\u3000両手で大剣を持ち直し、バット宜しくフルスイングする。二機のギアをまとめて薙ぎ払う。両方とも、『切られた』というよりは『潰された』と言うべき衝撃で真っ二つになりながら地面に叩き潰される。辺り一帯に飛び散った油圧ポンプやモーターの破片がその武器威力を物語っていた。\n'],"['なんと！今度は日間7位に入らせて頂きました！！ 2、5、8ときて7です。次はどこにランクインするんでしょうか……\n', 'この度は皆様のおかげで、ジャンル別ランキング日別5位にランクインさせて頂きました。誠にありがとうございます。\n']","['「厳しいです。恐らく｜機密情報《トップシークレット》は回線にすら繋がれていないコンピューターによる管理のようで、実際に入らないとデータが回収出来ません」\n', '「最後まで最良の一手にこだわったろ？コンピューターならいざ知らず、人間相手には一番やっちゃいかんことだと教えなかったか？ 」\n', '\u3000篠田は驚いていた。目の前の少女はまるでコンピューターかのように戦闘データをプログラムに書き換えつつ、ギア本体の調整スタッフに指示を飛ばす。\n']",['\u3000一方、備え付けられたバリスタにココアのカップをセットする少女。フォックスが無傷で帰還してから10分以上は経つというのに、未だに頬が緩んでいる。\n']
