ドキドキ,ピーピー,バラバラ
['\u3000この入れ替わり現象が一体何なのか、その実相を見極め対策を講じ早期に収束させなければ、軍や国に大きな損害が出かねないのだということを。最早この入れ替わりは立場の異なる二人の相互理解の物語でもなければドキドキ恋物語でもありえない、国防・対外戦争の成果に直結する入れ替わりなのだ。\n'],['\u3000何か電子音が鳴っている。ピーピーと攻撃的な音だった。ひどく気に障る煩さだ。\n'],"['\u3000選ぶ、決める、判断するというのは、世界という名の混沌からバラバラの情報をつなぎ合わせ現実というものを意識として形作り、「この方が良い」と一つの道の価値を意識することだ。\n', '\u3000体の自由が戻ったとき、既に心は「自分自身で想像した幾つもの自分たち」によってバラバラの方向に引っ張られて崩れかけていた。自分がぼやけ、心が曖昧になっていたのだ。\n', '\u3000そういう、自分自身を自分自身足らしめる一つ一つの細かな要素が、薄まったような、バラバラの方向を向いているような、奇妙な感覚がずっと背中に張り付くように心に居座っている。\n', '『頼むぜ、カムイ。訓練や日常の任務だけじゃない。ファティマの情勢だってヤバいんだ。いつ海外派遣されるか分からない。もしそうなりゃ、廃棄処分になる前に敵機やＳＡＭ（地対空ミサイル）にやられてバラバラになっちまう』\n', '\u3000私はちょっと困った状態になってたときがあってさ。あの入院が終わって学校に通い出した頃ね、私、自分がバラバラになってぼやけたような状態だったんだ。\n', '\u3000一つ息をついて――呼吸というのも変な感覚だ――、カムイは意志を固める。逃げることは許されない。逃避し決断せず停滞することは、高度戦闘判断航空制御ニューラルＡＩには許されない。戦闘中にそんなことをすれば、一瞬で一億ドル以上する機体と共に撃ち落されバラバラになるだろう。決断し、動け。それがカムイがカムイたる根源なのだから。\n', '\u3000人間は、その意識は、世界というものを物語る装置のような存在だということ。無意味であることに耐えられず、世界のあらゆる要素を、出来事を、現実という名の物語として解釈する存在であるということ。人間の脳は、バラバラの経路・タイミングで入ってきた情報を「現在」という一つの瞬間として存在するかのように編集する。ただの光に、音に、香りに、味わいに、手触りに、その連なりに、意味を付与し時間順に並べ脳の中で一まとまりに編集する。即ち、物語とする――そうせずにはいられないのが人間だ、と。\n']"
