たらこう,ざわめき,がしてく,きくする,ばちがや,どーらん,かったた,からのそ,からちら,だだめー,ぐちゃぐち,うとこん,とったか,がらにこ,がちゃがち,からごみ,さんぷる,しこから,うともり,にこしな,はっきり,きくしな,からもこ,じたくら,ぶりにちゃ,てかめら,ついてか,どきする,からぐら,ちらから,ぱきとこ,くだめー,うとする,わくしな,にこびり,じたとこ,のこぎり,あはこん,ずかしく,しくしな,しながら,ことごと,がぶつか,つらごみ,くつもく,うとかっ,からこち,うところ,いがする,がくぐり,がつけら,ぶりにや,からもそ,つけてか,からよろ,にこちら,だったら,からもた,わしもこ,はたぶー,ねばらん,さっきち,からこん,がみこん,からかた,すらもこ,けらしく,のさばら,ことだっ,いらしく,べたとこ,わくする,するのさ,うだから,うじゃうじ,どきしな,からたっ,きりだっ,だったか,こんとろ,くいくだ,すらつい,つけたら,ごたから,いがぐら,たっぷり,とぼらん,すっかり,はきつい,しとつい,かっぷる,だったっ,さんから,たらどし,がっかり,くたばっ,がらけら,たぷんたぷ,もそうだ,ぶつけた,からしば,こうする,つらはた,のめもり,もそちら,からぽろ,わしてく,かりだっ,おいたか,すること,ちりんちり,めそうだ,しくする,つけてく,うとかた,たらしく,ぼそうと,ばっかり,かりすら,みしめた,ついたら,ばりつい,くつもり,じたこと,もそもこ,しなかっ,とっくに,ついさっ,からずっ,わないじ,がらのそ,うとうね,からひっ,もりだっ,べたいが,なようだ,からふる,ぶつかっ,もわから,にこぴー,せかけた,ついてく,するかた,ひたすら,もじしな,めちゃくちゃ,かったっ,がつくだ,からさっ,からこそ,からぽた,がらばた,かったら,こんぴゅー,ばしてく,がしたら,むちけっ,わなかっ,さっぱり,かったか,べたきり,うとしな,ぶりだっ,どたどし,ずっとこ,ばっちり,からこう,うしたか,けたかっ,もしゃべら,よろめき,じくぼろ,わないが,びくつい,うしたら,きらめき,いらつい,いそうだ,けたかた
1,6,1,3,1,1,1,2,2,1,9,1,1,1,4,1,2,1,1,1,3,1,1,1,1,1,1,2,1,4,1,1,25,5,1,1,1,1,1,1,94,1,1,1,1,1,1,3,1,1,1,1,1,1,3,1,8,1,1,1,1,1,1,1,2,2,1,1,1,5,2,3,1,1,1,1,3,1,11,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,3,1,25,1,1,1,1,1,5,2,1,1,3,1,1,3,1,2,17,1,1,5,2,1,1,1,4,1,1,1,1,1,1,1,3,2,1,1,4,1,1,1,8,1,1,5,3,1,1,1,3,6,11,1,2,1,1,1,1,4,1,2,1,1,1,1,1,2,1,1,3,1
