ぱっちり,さんとこ,けたから,ばっくす,かったた,もそうよ,しくおど,からひら,おいたら,ちらさん,ぐちゃぐち,くっつい,たかもだ,びしょびし,するとこ,がしたか,ぽっかり,からばり,ばらくす,のーひっ,はっきり,しくもそ,からもこ,からしゅっ,からがち,ついてか,がさわさ,めたこと,とっぷか,うとする,くっきり,ころがみ,よろしく,ずかしく,ぼろだっ,しながら,さんぐら,ざわつい,ちらこそ,めたかっ,からきら,もわざわ,うところ,するから,けたこと,しくしと,だったら,からだっ,かりしな,ころとこ,ことすら,そわする,さんたら,ゆるだっ,ことだっ,たっつー,からぎゅっ,からどろ,こそうと,はらわた,たったか,うだから,こんさー,ころだっ,きりだっ,からぶら,だったか,こんとろ,つけたら,たっぷり,がたくさ,すっかり,からぼと,たらしょぼ,さんから,がっかり,うるさく,ぶつから,だらとこ,もそうだ,ぶつけた,びくすく,さんのこ,からしば,からすご,こりもご,がってく,ぶかのた,かりだっ,ぎゃーすか,すること,からむく,しげさん,さんがさ,がらさら,たらしく,からふわ,ことから,みしめた,かすこと,しなかっ,さんにちゃ,からずっ,さんがや,だらしな,もりだっ,とこのさ,ぶつかっ,びかかっ,ずかしげ,もわから,がりぐい,からのめ,せかけた,ぼさだっ,からのこ,ずるから,もたじろ,だぼけち,ひたすら,よろこん,するぼー,かったっ,からぎゃー,ころから,からさっ,くにくっ,しとけた,からこそ,からする,かったら,しこさん,がらすや,もこうし,わなかっ,ふさわし,かったか,ぎたこと,うとしな,おーのー,からきょと,ばっちり,でぶつけ,けたかっ,くださー,ぱっきり,さんだっ,わないが,いそうだ
1,2,1,1,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,13,1,1,1,1,1,1,3,1,14,1,1,1,1,1,20,10,1,1,1,1,1,1,2,1,1,4,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,6,5,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,2,2,26,1,7,1,1,2,1,3,1,1,4,1,2,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,11,1,6,3,1,1,10,1,10,1,2,1,1,2,1,2,1,1,1,1,3
