きらきら,ぼたぼた,ぴちぴち,ぶつぶつ,いらいら,ぶかぶか,ばさばさ,ごぼごぼ,ぎりぎり,わくわく,のびのび,めきめき,きょろきょろ,ばたばた,しばしば,ごろごろ,にやにや,ぼろぼろ,ばらばら,どろどろ,ぼこぼこ
['ただ異常に速い攻撃なだけなのだが、きらすが勘違いしてきらきらした目で私を見つめる。\n'],['ぐは！ぼたぼた.....\n'],['昇に出会ったときは、栄養不足の為に外見が老け込んでおり18歳ほどに見えていたが、今は回復してぴちぴちの16歳に見える。\n'],['奥の席で見てれべろが、自分の目に映し出されるいんでぃの文字を読みながら独り言をぶつぶつ言っていた。\n'],['言われた通りにまんとを翻すが、動きがすろーでゆっくり過ぎていらいらしてくる。\n'],['さいずが合わずにぶかぶかの鎧を装備したまま、草原へ横たわる。\n'],['16歳から18歳ぐらいか？あまりに汚れて髪もばさばさなので、男子と女子の区別はつかないが、僅かな胸の膨らみが少女であると思わせる。\n'],['ぼこぼこ！ごぼごぼ！\n'],"['【着弾までに、範囲を抜け出すのがぎりぎりですね】\n', '体を無理やり隙間に入れるが、本当にぎりぎりで服が一部破けてしまった。\n', 'うわ、結構ぎりぎりだな。24時間かかるって....\n', '「かなり、ぎりぎりですね」\n']",['昇の引き起こす奇跡が見たくてわくわくしているちえみである。\n'],['穏やかで、のびのびと気持ちよく過ごせるようなさま。\n'],['ぐちゃ....めきめき...\n'],['起き上がって周囲を見てきょろきょろしている。\n'],['ばたばたばた.....\n'],['魔法、妖術、幻術、呪術などを使う者たちの総称である。 民話、神話にしばしば登場する。\n'],"['机と椅子が綺麗に整列されていて、空いたすぺーすに人々が全裸でごろごろ寝ている。\n', '生活感が出てきた車内でちえみが、簡易べっとでごろごろしながら呟く。\n']","['馬車を操りながら、にやにやしてれべろが言う。\n', 'れべろが、にやにやしている。\n']","['道なき道を選ぶことになるので悪路で稀に転ぶが、通常の服であったらぼろぼろになっているところが、新しい外装のおかげで無傷で済んだ。このために安心して全力疾走している。\n', 'れっくは、ぼろぼろになった自分の剣を見る。\n', '途中で、木の根っこに足を引っかけて転んだのだが、かなりの速度で転んだため薄汚れた執事の服が、交通事故に巻き込まれたれべるでぼろぼろになってしまった。\n', 'いんでぃは、少し天然な気がするな。ぼろぼろの服の見知らぬ男が現れて、服を売ってくれって普通は警戒するから。\n', '「うあぁ、ひでぇ有様だな。服ぼろぼろじゃないか」\n', 'ぼろぼろの服で腕と足が露わになっているが、足が両足共に太腿から腐っているような感じになっており、その足首に鎖が付いている。\n', 'ごく平凡な家庭に生まれて平凡に過ごしていたが、29歳の時、仕事中に気分が悪くなり病院へ入院した。癌だと診断されて1年間病気と戦ってきたが、肉体も精神もぼろぼろであった。\n', '第二騎兵団の馬に踏まれ続けて、司祭服がぼろぼろになったろめろ司祭と、虫の息であるひるとが、城の外へ向かう道に取り残されている。\n']",['ばらばらで、まとまりがなく、筋道が立っていないさま。\n'],"['食料は、長期保存用の食品を見つけたが、流石に時が経過しすぎてしまっていて、内部で科学変化してどろどろになっていたり、触ったら粉々になってしまう保存食しかなかった。\n', '血族のどろどろの政権争いだな。\n']",['ぼこぼこ！ごぼごぼ！\n']
