ちらのこ,ざわめき,ちらとこ,らんこと,じーげー,けたから,もろぐい,くだから,ずくらん,からどさ,くっつい,かっこつ,するぎー,するとこ,ふさがっ,がしたっ,つらゆら,さんきゅー,きゃっする,てくのろ,わしてか,めたこと,まじだっ,げーむし,からもろ,からつけ,ぱらめー,うとする,はきのこ,ふるめた,とくらん,よろしく,しながら,もやらん,ぼやくい,もくらん,めたかっ,とっぱら,するから,さーかす,さっそく,いがそろ,うとさら,ばくらん,らんどく,けたこと,わーぷす,もだめー,ふさがり,ばっくに,にこちら,だったら,つけたか,ぐらいら,さんのめ,はたぶー,ふらわー,ことすら,じみたぷ,からさら,ことだっ,めたころ,とっくす,わくする,たかもわ,がらかっ,すいぐさ,からまじ,ことぐら,ぐさだっ,てかわい,はただく,ことすっ,しくてか,ぶりぐら,だったか,うじてく,がたくさ,すーぱー,からざく,だったっ,つかいが,ぎりだっ,もそうだ,ぴーしな,こそしな,ことにこ,もさまざ,わくすっ,たらかっ,ぶちこん,すること,さらにこ,てくらん,わーどし,わいとろ,うとだだ,たらしく,ばっかり,ぶらする,からすく,ほろぐら,すっぽり,くつもり,しないら,しなかっ,とっくに,からずっ,こしふく,すごかっ,もりだっ,からたた,からふる,ことする,ぼーいが,けたがり,ついてく,ひたすら,めちゃくちゃ,こそかっ,うとうら,ころから,しないが,うるふが,きーだっ,するくら,かったら,わなかっ,とろうと,びゅーする,きーぼー,かったか,ついから,うとしな,いがこん,もくぐら,からくら,すかうと,ぶりだっ,たかいが,くださー,からぷら,もしゃべら,くすから,からそろ,わないが,きーわー,うしたら,いそうだ,うとほろ
1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,1,4,1,1,1,1,3,1,1,1,13,1,29,2,10,18,1,1,2,1,1,2,5,12,1,1,1,2,1,6,2,1,1,1,16,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,2,1,1,1,1,1,1,6,1,2,3,1,1,1,1,2,2,1,1,1,1,2,1,16,1,2,3,4,1,2,1,1,1,6,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,2,1,1,3,3,1,2,1,7,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,1,1,1
