ブーメラ,キャッスル,コントロ,ランブリ,ドログラ,メーサー,ホログラ
['「それブーメランだからな、アニマル族長」\n'],"['『内部』への攻撃・干渉能力に特化したキャッスルのハイエンドカテゴリー。\n', 'なお、キャッスル系列はキャッスルやエルダーキャッスルのままというのも多い。\n', 'なお、キャッスル系列はキャッスルやエルダーキャッスルのままというのも多い。\n', 'なお、キャッスル系列はキャッスルやエルダーキャッスルのままというのも多い。\n']",['\u3000【猫神】は他の二人と違って国を持たないが、まるでこの大陸の戦況をコントロールするように両国の争いに介入している。\n'],"['\u3000――≪ランブリング・ヴィジョン≫。\n', '\u3000それは≪ランブリング・ヴィジョン≫によって隠されていた【亡霊戦艦】の実体。\n', '\u3000怨念ごと浄化されたことで、≪ランブリング・ヴィジョン≫の誤認によって隠されていた船体が、まるでカーテンが破れるように露わになった。\n', '\u3000【亡霊戦艦】の｜アンデッドとしての《・・・・・・・・・》｜能力《・・》は≪ランブリング・ヴィジョン≫である。\n', '\u3000≪ランブリング・ヴィジョン≫の誤認能力は、二種類ある。\n', '\u3000あるいは直接触れさえすれば≪ランブリング・ヴィジョン≫の効果もないのか。\n', '\u3000そもそも、狙って攻撃しようとすれば≪ランブリング・ヴィジョン≫の第二効果でズラされる。\n']","['(=ↀωↀ=)＜インフィニット・デンドログラム本編の六章前半第八話『＜SUBM＞』までお読みになった方向け\n', '(=ↀωↀ=)＜インフィニット・デンドログラム本編の六章・拾話＆三十二話までお読みになった方向け\n']",['\u3000――彼の口腔から放たれた｜分子振動熱線砲《メーサーキャノン》によって迎撃された。\n'],"['\u3000彼女が手をかざすと、工房の壁面にホログラムの地図が映し出される。\n', '\u3000フラグマンは、ホログラムの地図に己の拳を叩きつけた。\n', '\u3000ホログラムをすり抜けて工房の壁にぶち当たるが、フラグマンはそれどころではなかった。\n', '\u3000ホログラムの地図は、市販品のそれと等しく。\n']"
