辛い
"['「続かせてみせるさ。たとえどれだけ辛い事があっても、俺はもう諦める気はないよ」\n', '「なるほど。婚約者の幼馴染が勇者にね……辛いわね。勇者もむかつくけどなによりその幼馴染がむかつくわね。私だったら完膚なきまで嫌がらせをするわ」\n', '「ごめんね……ろーしゅ。あなたがどれだけ辛い思いをしたのか……私にはわからない。今更許してもらえるとも思ってないわ」\n', '\u3000みなの言う通り、彼女は毎日手紙をくれた。内容としては旅が辛いだの俺に会いたいだのが多かった。俺もそれに返信して心の隙間を埋めていた。\n', '「あっ、辛っ。辛いですこれ！」\n', '「そんな……そんな辛いことがあったのですね」\n']"
