たらこう,さんとこ,けたから,ふっくに,するかっ,つけねば,とこだっ,びしょびし,するとこ,にこしな,はっきり,からすー,らんから,ついてか,ちらから,さんがち,こそだっ,うとする,よろしく,ずかしく,すっきり,しながら,もこちら,ちらこそ,からわい,もわざわ,するおず,うところ,するから,わなくちゃ,くださっ,けたこと,からわた,たらわた,からもそ,にこちら,だったら,かりしな,しなくちゃ,からこん,がちだっ,がみこん,すいすー,つらかっ,にたじろ,じろぎし,ことだっ,すらぽか,いらしく,とこから,くすぐっ,はらわた,ぎらつか,うとおず,てかわい,するぐら,ついかっ,うだから,ころだっ,だったか,たっぷり,すっかり,はきつい,でぶつか,だったっ,おどけた,ぶつけた,うろから,めたとこ,いがすご,くださら,もそちら,しげにこ,さんもそ,もろくに,うろしな,すること,さんがし,つけてく,たらしく,ばっかり,ぶつけら,びかけら,ぶらする,ついたら,くつもり,じたこと,うしてく,もそもこ,しなかっ,とっくに,からずっ,からばた,さんはき,ひらくよ,がみつい,もりだっ,くっつけ,ぶつかっ,びかかっ,せかけた,ついてく,ひたすら,めちゃくちゃ,ぱりばた,さんがた,かったっ,ころから,たらわし,つけこん,しばかり,からこそ,あはたぶ,からする,かったら,うろする,がみてく,わなかっ,らんさん,かったか,のーたっ,どさくさ,うとしな,ずっとこ,けたおず,けたかっ,たらしと,ぐだから,さんだっ,うしたら,ぶつかり,かってく,いらつい,いそうだ,げたかっ,がらこん
1,1,2,1,1,1,1,1,1,1,5,1,2,1,1,1,1,6,2,2,4,15,1,1,1,1,3,2,2,1,17,1,3,1,1,1,8,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,3,4,5,4,11,1,1,1,1,1,1,2,1,1,1,1,1,1,2,7,1,2,4,1,1,3,1,1,2,1,1,1,3,2,7,1,1,1,1,1,2,1,1,1,1,4,1,1,1,2,2,1,1,1,3,1,1,2,1,1,6,1,6,1,1,3,2,1,1,1,1,1,6,1,2,1,1,1,1
