がったか,ちらのこ,ふっくら,おろする,なみにこ,ぱっちり,ざわめき,がしてく,ちらとこ,からちょろ,けたから,ことくら,すくめら,にやすら,からすた,かったた,うしてか,くいから,くらきー,とってく,からちら,ばしすっ,くっつい,わくてか,とこだっ,すったら,こしくだ,りゅーねと,こともご,ずばかり,がしたか,あはあわ,ぽっかり,ばらくす,はっきり,むかつい,からもこ,からすか,じゃーくっ,あはぐっ,ぼーいそ,うだこと,ついてか,ちらから,わらねば,のさぷら,こちから,うとする,にこびり,うずうし,ことかす,からとっ,のためそ,よろしく,すらいら,ずかしく,からいじ,げたこと,すっきり,しながら,がぶつか,めたかっ,もそこそ,とこうし,あはしば,けたにこ,からこち,うところ,いがする,するから,ふらしな,すいめー,うとおろ,さんこそ,もりしゃー,くださっ,けたこと,からわた,ばたつか,からもそ,ぐさくら,ばっくに,にこちら,こせばき,からかち,だったら,がささっ,つけたか,からだっ,からつい,からすっ,かりしな,はたぶー,がみつか,がしばら,しなくちゃ,がちだっ,りゅーのそ,いがかり,ことすら,がみこん,にこもり,しくじり,にここし,ことだっ,いらしく,たかだっ,からぎゅっ,くすぐっ,わーかっ,いじめら,めそもそ,くいこと,からがら,かったじ,あはふっ,しくぐっ,ばしたら,うだから,とったら,ころだっ,かっさら,だったた,すーじー,のそぷら,くっきー,こそこと,だったか,こんとろ,すらつい,すっげー,くようだ,びかから,つけたら,いそうね,ぐっしょり,たっぷり,すっかり,すらする,からぶつ,がりから,うしばし,かっぷる,うしばら,だったっ,おどけた,おいてく,がっかり,けたとこ,かさばっ,わーばら,もわかっ,くらすか,びりくつ,てかさん,からりゅー,ひそめた,ひらから,もそうだ,いそうよ,ぶつけた,さんのこ,からしば,めたとこ,ぶようだ,くださら,がってく,のさくら,とっぷく,もそちら,こそはら,ぶるへと,すっごく,ゆるかた,すること,てかけら,つけてく,ことはき,からおい,ずかしな,たらしく,とっぱー,ばっかり,ぶつけら,ばりしゃー,ことから,すらもわ,たかさん,がらつい,がっちり,がりくだ,てくすく,がためら,ついたら,ひっきり,ごくかっ,くつもり,じたこと,もわかり,うしてく,かすこと,しなかっ,だくこと,とっくに,ついさっ,からずっ,たらにこ,こうへと,へっぴり,りゅーさん,がみつい,からぱー,だらしな,すごかっ,もりだっ,なようだ,とーさん,のそのめ,がしばし,ぶつかっ,ずかしげ,もわから,がらこう,からのめ,ことさら,くすわた,からのこ,ついてく,ぶらこん,いがつけ,あははっ,ひたすら,ふらぐだ,かったっ,がつくだ,がらわた,からかっ,にたくさ,こともわ,こそおい,ころから,するりゅー,しないが,もそうは,うしてら,からこそ,するくら,つかわし,からする,かったら,はらしな,こそつる,ちりつけ,ぶつとぼ,ばしてく,もこうし,はたくさ,わなかっ,げたりゅー,さっぱり,びりのた,ちかけた,かりしゃー,ふさわし,わなくっ,かったか,うとしな,げたとこ,ひそめら,すかうと,ぶりだっ,どたどし,ずっとこ,けっこし,げたから,からこう,うしたか,もそもだ,がりしゃー,べたりゅー,こりはき,なよから,がしきり,わないが,うしたら,かってく,いそうだ,がらきー,ことしば
2,1,3,2,1,1,2,1,1,1,2,9,1,1,2,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,13,2,1,3,1,1,1,1,3,4,1,1,2,19,1,1,1,1,1,8,1,1,1,3,2,32,1,1,1,2,1,1,1,8,2,5,1,2,1,1,10,10,14,2,1,1,1,2,3,1,1,23,1,1,1,1,1,1,1,1,2,1,1,1,1,12,2,1,1,1,9,6,1,1,1,1,1,1,1,1,2,1,1,1,3,2,6,1,1,9,1,2,1,17,8,1,1,2,1,1,1,1,2,16,1,1,1,1,2,1,1,1,3,4,2,1,5,8,1,1,4,1,3,2,7,1,1,1,2,2,1,5,1,2,3,1,1,2,1,1,58,1,4,1,1,1,7,1,4,2,2,9,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,9,2,2,1,8,1,1,1,5,2,1,3,2,10,1,1,1,1,1,1,7,1,1,1,1,1,3,3,1,1,3,1,1,1,1,4,1,2,1,2,1,3,1,1,36,4,4,1,21,1,1,1,1,2,1,1,9,1,1,1,5,1,2,1,22,6,2,1,4,3,1,1,1,1,1,1,2,5,1,1,1,1,3,9,3,5,1,2
