なみにこ,もたくさ,がしてく,ことくら,しこのこ,かったた,わたしと,もりがち,あはがじ,すったら,くたしな,するとこ,がしたか,ふさがっ,めたみり,からがじ,はっきり,つらうつら,どきする,ちらから,めたこと,うとする,くいつか,わくしな,にこびり,よろしく,ずかしく,すっきり,しながら,ざわつい,ちらこそ,とこうし,ずくがじ,うところ,しくとー,おいしく,わなくちゃ,さんこそ,うしたっ,くださっ,けたこと,からわた,しゃったじ,にこちら,うようだ,だったら,からつい,かちだっ,するとー,じみたぷ,ことだっ,にやしな,げたがじ,こしばら,くすぐっ,さったら,あはにこ,つかだっ,すごくい,のろけっ,あはわく,きりもぐ,もそうね,ころだっ,あはみり,もそもり,くっきー,だったか,かさつい,どろくに,たっぷり,しくつい,のたぐい,すっかり,くどころ,あはずっ,よろけた,さんから,つかのこ,びかけた,がっかり,するみり,もわかっ,ぱりすや,からはっ,ことがば,しゃってく,がみいら,もそうだ,しなめら,からしば,あはほっ,あはたじ,くださら,てかぶり,くにがじ,つかもた,すること,すくする,つけてく,がたかっ,たらしく,やいつか,みしめた,がためら,ついたら,おいたど,わたしく,くつもり,じたこと,しなかっ,するぱり,さんにちゃ,とっくに,にたいそ,からずっ,めらいが,ねとばっ,ぐっとこ,がみつい,しなこと,もりだっ,かすから,もわから,ことさら,もたちか,からめた,ついてく,あははっ,するまじ,あはごく,かったっ,からかっ,にたくさ,つかもそ,ころから,とこちら,あはぎゅっ,もやわた,ぶかしげ,すくめた,あはとー,からこそ,かったら,けたまじ,ばしてく,はたくさ,わなかっ,かったか,ぐらかす,ついから,うとしな,きくこと,うとほっ,ぶりだっ,ことしな,うとのこ,さんだっ,ずきつい,うしたら,するわた,かってく,いそうだ,くらがじ,こしてく
1,1,2,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,9,1,1,1,5,2,5,9,1,1,1,1,2,1,3,1,1,1,3,4,1,1,2,2,20,1,1,2,1,6,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,7,2,1,7,1,2,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,2,1,2,4,1,1,1,1,1,19,1,1,2,10,1,2,1,1,1,1,4,2,2,1,1,2,1,2,1,1,3,1,1,6,1,2,1,1,1,3,2,3,1,2,3,2,1,2,1,1,1,1,1,1,9,14,1,1,1,6,6,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1
