がしてく,すいこと,しくこう,ころぶよ,かったた,ごしたら,わらずぼ,がらぽつ,ぐちゃぐち,するとこ,ぶつくさ,はっきり,くだらん,するほか,からもこ,くらいが,やいくつ,めたこと,うとする,しわくちゃ,よろしく,ずかしく,すっきり,しながら,せこけた,ちらこそ,ことごと,がぶつか,もそこそ,がってか,ひらくら,うところ,するから,さっそく,めらたか,くださっ,けたこと,からわた,つけがた,もだから,うようだ,だったら,からだっ,じめから,しなくちゃ,しこうし,ことすら,にこもり,つらかっ,ことだっ,いらしく,ばってく,くらつら,にたいら,こそうと,わたしな,かったじ,しばしお,うだから,ぬくもり,だったた,きりだっ,だったか,くようだ,にこうし,すっかり,ぶりから,はたいそ,おいてく,さんから,がっかり,こうから,うるさく,するなよ,こともや,がってく,こうする,もそのこ,かりだっ,ぎとめら,もろくに,うろつい,すること,そろしく,つけてく,たらしく,うだしね,ことから,みしめた,すっぽり,ずきする,くつもり,もわかり,うしてく,かすこと,しなかっ,とっくに,にたいそ,からずっ,どしばら,がたいが,しなこと,だらしな,もりだっ,ぶつかっ,もわから,ことさら,からのこ,ひたすら,ぽろとこ,がやたら,よろこん,がらわた,にたくさ,ころから,しないが,とこちら,がりつい,にやつい,しばかり,すくめた,からこそ,するくら,くらだっ,かったら,わなかっ,ふさわし,かったか,うとしな,げたとこ,じところ,がたくい,ずっとこ,けたかっ,ばくこと,ことがし,わないが,うしたら,ことがさ,かってく,いそうだ
1,1,1,1,2,1,1,1,1,2,1,6,1,2,1,2,1,1,12,1,3,4,1,12,3,3,2,1,1,1,1,3,1,2,1,8,1,1,1,1,1,5,5,1,1,1,5,2,3,4,1,1,1,1,1,1,1,1,1,3,1,2,8,1,2,7,2,2,1,2,2,1,2,1,1,1,1,1,3,1,1,1,31,3,1,1,1,1,1,1,1,1,1,1,1,13,7,2,3,1,1,2,1,3,1,5,1,1,1,1,1,1,1,2,1,2,1,1,1,5,1,1,2,1,10,4,10,10,1,1,1,1,1,1,1,1,1,5,1,1,1
