さんのし,ざわめき,ことくら,くだから,うしてか,けたくら,さんがつ,するとこ,からばり,がばぶる,はっきり,らんくに,ちらから,のさぷら,こちから,うとする,がしゃわー,らんぽり,むずする,よろしく,ずかしく,てかけた,がったら,こそさっ,しながら,もこちら,きらいが,からわい,めたかっ,うところ,いがする,するから,がりもこ,ぐらかさ,くださっ,けたこと,よればく,だったら,からだっ,はたぶー,しなくちゃ,かたどた,どかしく,ことすら,さんくら,くっつか,からさら,ことだっ,いらしく,にやしな,ぶるから,たかもこ,はっちか,からさー,もそうじ,しばしお,くしゃわー,ずっとく,ちらだっ,くにこん,ころだっ,どきしな,もそもり,だったか,おいくつ,だったぶ,かりつけ,さんがば,たっぷり,がたくさ,すっかり,だったっ,おいてく,さんから,がっかり,けたとこ,うるさく,すらしな,ぶつから,くについ,もそうだ,ぶつけた,からしば,がってく,さんがび,かりだっ,さんもそ,すっごく,すること,こともだ,さらにこ,さんがさ,ずかしな,わいぱー,たらしく,ことから,さんもや,こんてく,くつもり,けたのさ,もそもこ,しなかっ,とっくに,ついさっ,からずっ,さんはき,からぼろ,さんがや,だらしな,もりだっ,ぶつかっ,せかけた,とぼやい,ざーぐー,くいばら,あははっ,ひたすら,かったっ,ことこそ,からかっ,ゆるじと,ころから,もそうは,とこちら,がらぼー,がらわい,しばかり,しばしと,からこそ,しくよろ,かったら,びしゃびし,こんぴゅー,もこうし,おいてか,わなかっ,かったか,どさくさ,うとしな,くにおい,ずっとこ,ばっちり,からこう,ことしな,けたかっ,しとけっ,もしゃいが,さんだっ,さくする,からそろ,いそうだ
1,1,2,1,1,1,1,2,1,1,3,3,4,1,1,1,4,3,1,1,1,1,1,1,10,1,1,1,1,1,1,2,1,1,1,1,1,17,3,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,11,1,1,1,1,1,1,10,2,1,7,1,1,1,1,2,1,2,1,1,1,1,3,1,1,5,1,1,2,1,1,3,3,2,1,4,1,3,16,4,2,1,2,1,4,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,7,1,6,1,1,1,1,4,12,1,4,1,1,1,1,2,1,1,1,7,1,1,5
