辛い
"['そういうとこ、好きだけど今は辛い。\n', 'あえてこの場で許して、あとで辛い思いをするのは彼女だというのに。\n', 'いざべらのように、人に言い辛いくらいの引くほどの犬好きっぷりだったり、自分の地位や責務を投げ出して領地に引きこもりたい気持ちとか。\n', 'もう、無理にだれかに好かれようなんてしないって、誓ったのに。辛い記憶が溢れそうになる。\n', '「ああ、彼女はこの事件の被害者であり、解決の鍵を握る重要な｜手《・》｜が《・》｜か《・》｜り《・》だった。けれど……2年前に彼女が発見されてから父親であるぼうまん男爵は彼女を可愛がるあまり、辛い記憶を思い出させたくは無いと事件について頑なに娘の聴取を拒んでいた」\n', '悲しいから泣いていたいざべらに、根本的な悲しみの理由など理解していない。幼い心がただ悲しい、辛いと悲鳴を上げたから、泣き腫らしたが、その理由を説明しろと言われても言葉に窮した。\n', '「安易に同情的な情けをかけることが正しいのでしょうか？甘やかされた結果、後で彼女を辛い立場に貶めますわ」\n', '「そもそもよ、そもそもどうして！こんなにも私たちは引き裂かれなければならない運命なの？殿下の婚約者になって王都に連れて来られてから、ずっとあの子たちとは会えない辛い日々。私が幼い頃からずっと一緒に育って来たのに、突然引き離されてあれから5年よ！なんて非道！鬼畜！外道！」\n', '瞬間、───当時の辛い感情と一緒に封印されていた、あの優しい記憶が一気に溢れ出す。\n', '「愛されてないのに、人を愛するのは、とても辛いのです。注いだ分だけ、同じ愛が返ってこないと分かりながら、その人を愛するのはとても苦しいことです。…ですが！！いざべら様は流石ですわ！！ええ、ええ、熱烈にも愛を告白し、殿下の婚約者の座をまんまとげっとされたのだと私も聞き及んでおります。私はその当時からせどりっく様一筋でしたので、仮病を使ってお茶会には不参加でしたが。いえ、全く。いざべら様は素晴らしいですわ！どうやったらそんな図太い神経をお持ちになれるのですか？私、尊敬いたします！」\n']"
