もたくさ,さんどろ,ずかにた,ぷらどー,すくめら,すらしく,こそいら,もこのこ,ばらくす,くにちら,はっきり,からきち,ぐつもり,まじとく,からもこ,つらうつら,どきする,めたこと,こそだっ,うとする,うずうし,よろしく,ころがし,ずかしく,げたこと,しなめた,すっきり,しながら,ちらこそ,かりする,だってく,うところ,からぴく,するから,ふらしな,さっそく,からひゅー,だったじ,うしたっ,がつけら,くださっ,けたこと,からのー,ことはた,つけてか,かちくら,からよろ,だったら,からだっ,てらのた,するひゅー,ぼーから,ことだっ,どたちか,いらしく,きちんとこ,くすぐっ,かったじ,はためら,からまじ,うだから,からのた,しゃったら,もそうね,ころだっ,かすてら,だったた,ぶりにた,くらしな,だったか,おいくつ,くよする,びかから,てらだっ,たっぷり,がたくさ,すっかり,わしかっ,はきつい,くどころ,こともた,おいてく,さんから,てらのこ,びかけた,がっかり,もわかっ,するなよ,むくじゃら,しゃってく,くいくよ,ぶつけた,からしば,めたとこ,ころがく,からもご,くださら,ことにこ,べたこと,かりだっ,すること,からもく,てかけら,しくする,ぐらすか,つけてく,たらしく,たどころ,めたひゅー,ぶつけら,びかけら,ことから,がっちり,からはき,ついたら,びゅーから,こうだっ,くつもり,もわかり,うしてく,かすこと,しなかっ,だくこと,たったら,とっくに,からずっ,からばた,うとひゅー,てらさん,くすてら,しなこと,するにこ,もりだっ,かすから,ぶつかっ,てけじめ,からのこ,ついてく,するとく,だったぽ,さんがた,かったっ,からかっ,しないが,もそうは,からいら,しばかり,からふっ,からこそ,するくら,つかわし,もやする,からする,かったら,はらしな,かってか,さってく,もこうし,はたくさ,がみてく,わなかっ,さっぱり,かったか,うとしな,かりとっ,けっこう,しおぱー,ずっとこ,ばっちり,ことにや,けたかっ,さんだっ,ずきつい,わないが,うしたら,かってく,いそうだ,げたかっ
1,31,1,7,1,1,1,1,2,1,13,1,1,1,1,1,1,4,1,8,1,8,1,2,1,1,4,29,1,2,1,2,1,2,1,7,5,1,1,2,14,4,1,2,1,1,1,6,2,4,2,2,6,1,2,1,1,1,2,1,1,1,1,1,3,1,1,1,1,7,1,1,1,1,1,1,24,1,1,1,1,1,1,7,1,13,3,4,1,3,1,1,2,1,1,1,1,1,1,1,56,1,1,2,1,1,8,2,1,1,1,2,1,1,1,1,1,5,2,2,1,20,1,1,1,2,1,1,11,1,2,1,20,1,1,1,7,1,1,1,1,2,2,1,1,1,3,1,16,1,1,1,1,15,1,1,4,3,2,1,20,4,21,5,1,1,3,1,2,1,1,1,1,2,1,3,1,1
