ノープス,クスタプ,グラキリ,サードク,ハッキリ,コントロ,トロキラ,スーパー,グチャグチ,ハッピー,サブスク,トップク,コンピュー,キロメー
"['\u3000ロキ星系は、ディーテ星系からカノープスに向かって１１０光年の彼方にある。太陽系からの距離は１００光年ほどで、勢力圏としては若干連合寄りだ。\n', '「ねぇハルト君。ロキ星系の方角で、カノープスが青く輝いているよ。ここから見えるのは、ディーテ王国が独立宣言をした頃の光かな」\n', '「きっと見つかっていると思うよ。もしかするとわたし達が知らないだけで、カノープス方面には第四の星間国家が誕生しているかも知れないね」\n']",['\u3000意志を通せる６つの理由を併せ持ったセクスタプルリーチであり、これで予備役編入を拒否できる担当官が居れば、逆に見てみたいくらいだ。即日左遷されるだろうから、実際に見る事は不可能だろうが。\n'],"['\u3000近年は新しい順に、ブイトレラプトル級、ヴェロキラプトル級、ピロラプトル級、グラキリラプトル級、アトロキラプトル級、ユタラプトル級と命名されている。\n', '「直ぐに申請して良かったよね。後はピロ級２隻と、グラキリ級１隻、アトロキ級１隻なんだって」\n', '「駆逐艦は１６年単位で新型に更新よね。ピロは兎も角、グラキリは最終版でも３４年前、アトロキなんて５０年以上も前の艦じゃない。どう考えても、編制が遅かった班に対する罰だわ」\n']",['「ヒイラギ｜二年生《サードクラス》。君の次の休暇申請タイミングはいつだ」\n'],"['「うーん。連携作戦は出来ないとハッキリ示して、今後アホと組まずに済むメリットは、生死に関わるからなぁ」\n', '「それでは一体何がお望みですの。わたくしも段々と不機嫌になって参りました。ハッキリと仰って下さいまし」\n', '「希望はハッキリと仰って頂けないと、わたくし分かりませんわ」\n']",['\u3000どうしても主導権を握りたいフィリーネが、ハルトに甘えるという行為に被せて、行動のコントロールを図ったのだ。\n'],['\u3000近年は新しい順に、ブイトレラプトル級、ヴェロキラプトル級、ピロラプトル級、グラキリラプトル級、アトロキラプトル級、ユタラプトル級と命名されている。\n'],['\u3000そんな恒星のうち、地球型惑星とスーパーアースを持つ恒星『fp』は１割の４００億個以上ある。\n'],"['\u3000その爆発に押し出されてさらに加速したケルビエル要塞は、第８集団に突っ込んで我が身が傷付く事も顧みず、さらに敵艦隊をグチャグチャに掻き乱した。\n', '\u3000辛うじて保っていた小艦隊の陣形が、新たな地球軍と混ざり合う事でグチャグチャになった。\n']",['\u3000なぜか『銀河の王子様』でユーナをサポートしていた方ではなく、ハッピーエンドの一部で親友コレットが貰っていた精霊の方であった。\n'],"['\u3000既に総司令部は機能しており、ハルトの報告直後に通信が返ってきて、要塞司令部のサブスクリーンに作戦参謀が現れた。\n', '\u3000直ぐに観測が始まり、航宙士官役がサブスクリーンに表示された結果を次々と読み上げていく。\n', '\u3000サブスクリーンの一つに目を向けると、突入艦にはクラスメイトが乗っている艦の大半が揃っていた。\n', '\u3000ハルトが小艦隊の配置状況に目を向けると、サブスクリーンにはクラスメイト達の突入艦が疎らに表示されていた。\n', '「サブスクリーンに表示させろ」\n']",['\u3000ハルトがカルネウス侯爵家から相場以下の価格で譲られたのは、海域の中でも一等海域に位置するトップクラスに立派な人工浮島だった。\n'],"['\u3000要塞にある数十万の観測装置が集めた情報が、要塞の量子コンピュータに集約される。その量子コンピュータと有機連動した精霊結晶が、即座に優先順位に応じたエネルギー配分で発射態勢を整える。\n', '\u3000要塞にある数十万の観測装置が集めた情報が、要塞の量子コンピュータに集約される。その量子コンピュータと有機連動した精霊結晶が、即座に優先順位に応じたエネルギー配分で発射態勢を整える。\n']","['\u3000島の面積は、最低１００平方メートルから最高２平方キロメートル。\n', '\u3000ケルビエル要塞は、全長９０キロメートルを越える球体型の天体だ。\n']"
