辛い
"['\u3000この仕事はえりーとがやる仕事ではあるのだが、色々辛い側面もあり、お金のいい職でもある。\n', '「おらにはわかる。一緒に生きて共に過ごした時間が長いほど辛い……人が生き返ることなんてできねぇからな（悟〇声）」\n', '［＃中見出し］お父さんたちも辛い［＃中見出し終わり］\n', '「大上さん落ち着いて。辛いのはあなただけでは無いんだから……」\n', '\u3000生き残った人たちも辛い記憶から逃れたい気持ちから引っ越した人も多い。\n', '\u3000綺麗になった理由がはっきりとわかるだけに辛い。\n']"
