かちかち,ひやひや,ぶよぶよ,ひそひそ,おずおず,いらいら,くっくっ,ひらひら,がくがく,ぎりぎり,ずばずば,ごくごく,はっはっ,ぼそぼそ,ぱちぱち,もごもご,にやにや,そろそろ,ぼろぼろ,ぶるぶる,ついつい,まじまじ,ばらばら,ぼりぼり,たどたど,むずむず,おいおい,ぼこぼこ,もやもや,どばどば
['\u3000とりがーに触れた指は震え、勝手に歯がかちかちと鳴る。\n'],['\u3000司令官に対しても遠慮のない話し方をするるーしーに、みそらは内心ひやひやしながらも、口を開いた。\n'],['\u3000とかげ型宇宙怪獣――その姿はぶよぶよになった紫芋に、太さが異なる５本の触手が生えたものと言えば分かりやすいだろうか。\n'],['\u3000までぃが通り過ぎた後、ひそひそとした会話がみそらの耳に届いた。\n'],['\u3000じょせふが、おずおずとかんなに質問する。\n'],['\u3000みそらはこのことにいらいらしているようだったが、くろう個人としては出撃が無いということは世の中が平和だという証拠でもあるので、ずっとこのままであって欲しいとも願っていた。\n'],"['「くっくっく…」\n', '\u3000そう言うと、ぐらんはくっくっくと愉快そうに笑った。\n']",['\u3000しぐるどは落ちる木の葉のような動きで、襲い来る光線の雨をひらひらと避けていく。光弾が数発、装甲をかすったが、大きなだめーじはない。\n'],['\u3000新人整備兵は、がくがくと震えながらでみそらの顔を見る。\n'],"['\u3000その攻撃の中心地点は何もない宇宙空間だ。次元振動砲が炸裂した場合、その影響がほーる拒絶領域に及ばないぎりぎりの座標である。\n', '\u3000ぎりぎりのところで、光弾を避け、時にはぶれーどで弾きながら、みそらは毒づいた。\n', '\u300050分というのは、彼が任務を失敗しないぎりぎりの範囲で、待てる最大の時間だった。\n']",['\u3000宇宙怪獣と接触しているという事実だけでも嫌悪感を抱くというのに、自分の心のうちをずばずばと言い当てられるのは耐え難い。\n'],['\u3000それは、人間には検知できない程、ごくごく微少ならぐではあるのだが…\n'],['「はっはっはっは！」\n'],['\u3000迎撃艦しりうす｜殲闘騎《すれいやー》隊長のごーどんは、ぼそぼそとそう告げた。\n'],['「ぱちぱち～」\n'],['\u3000ごーどんとの一番の違いは、その声質だった。もごもごと何を言っているのかが聞き取りづらかったごーどんと比べ、びらーごは低いなりによく通る声をしていた。\n'],['\u3000先ほどのかりんの反応を思い出し、にやにやと笑いながらみそらは答えた。\n'],"['\u3000そろそろ、るーしーに帰ってもらわなければ困る。\n', '「じゃあ、みそら。そろそろ時間だから、行きましょうか」\n', '\u3000そろそろ、止めを刺すことを考えるか…\n', '「あ、そろそろ筐体をみそらに返す時間だー。えへへ、今日はここまでだね」\n', '「だから、わたしたちはいつでも本調子で戦えるよう、そろそろ本格的な休息を取ったほうがいいと思うんだけど、どうかしら？」\n', '「さぁ、そろそろ目標に追いつくわよ！\u3000みんな、用意はいい？」\n', '「いろいろと気になることはあるが、これ以上この放送を見ていても得られるものは少なそうだね。そろそろ、終幕としよう」\n', '\u3000そろそろ、頃合いか。\n']",['「まったく、半年前は１体相手にぼろぼろにされたのに…今回は４体なんて、ぞっとするわ」\n'],['\u3000機体の関節が曲がり、装甲をひしゃげる、隙間からは触手が生え、その茎をぶるぶると震わせる。\n'],"['\u3000そのことが分かっていても、ついつい反論してしまうみそらだった。\n', '\u3000ついつい、苦笑してしまうくろうである。\n', '\u3000廊下を歩きながら、ついついそんな言葉がこぼれてしまっていたことに気がつき、るーしーは苦笑いした。\n', '\u3000数値を確認して、ついつい距離計が壊れてしまっているのではないかと疑ってしまう。\n']","['\u3000くろうはまじまじとあれっくすの手を眺めた後、自分の右手を差し出して、彼と握手をした。\n', '\u3000本を受け取ったくろうは、まじまじと表紙を眺めた後、ゆっくりとぺーじをめくった。\n', '\u3000結果、彼女はくろうをまじまじと見つめ…\n', '\u3000ふぁぶにーるは亀裂の入った自身の右腕をまじまじと眺めた。\n']","['\u3000宇宙怪獣は、その両腕と胸から生えた触手で、殲闘騎たちをばらばらにしていた。\n', '\u3000しかし、どの観測装置にも異常はない。しすてむはそれぞればらばらのほーる出現予測地点を送ってきたため、報告が正しいものであると認識したのだ。\n']",['\u3000整備班長は、頭をぼりぼりかいて。そうぼやくだった。\n'],['\u3000たどたどしい口調であったが、確かにあらんはくろうの言葉を聞いた。\n'],['「だって、わーぷの後ってなんか全身がむずむずしない？\u3000気持ち悪いんだよ～」\n'],['「おいおい、どういうことだよ…！」\n'],['\u3000忌々しい一期生であるせれな・みらでぃに訓練でぼこぼこにされたことが、どうしても許せなかったのである。\n'],"['\u3000くろうは、自分の中に宿るもやもやとした感情を打ち消すため、なによりもみそらとこれ以上険悪な関係にならないため、次の言葉を紡ごうとした。\n', '\u3000だが、胸のうちに残るもやもやはいつまでも取れそうになかった。\n']",['\u3000自分の状況を確認する。腹に穴があき、赤い血がどばどばと溢れ出していた。\n']
