びくびく,ぽりぽり,ひらひら,めきめき,ふよふよ,にこにこ,さくさく,じりじり,ぺらぺら,そろそろ,ぽこぽこ,だらだら,がじがじ,がりがり,らんらん,ふわふわ
['\u3000何となく危険な響きを感じさせるぱれすてぃーなの言葉に、ぶりっじくるー達が少しびくびくしているのを苦笑しながら、ふぇんなーどはみーしあに『試作しーるどは如何にして消失したか』について語ってもらう。\n'],['\u3000ぽりぽりと頬を掻いたふぇんなーどは、転移陣跡の立ち昇る光を眺めながらぽつりと呟いた。\n'],"['「蝶々？\u3000蝶々ってあのひらひら飛ぶ奴か？」\n', '「ああ、そのひらひら飛ぶ奴だ」\n', '\u3000転移陣が明滅を始め、しゃーゔぃっとの魔力を燃料に空間を繋ぎ始める。と、そこへ――ひらひらと舞う一匹の蝶々が、彼女の強い魔力に惹かれて部屋の窓から迷い込んできた。紫色の羽から仄かに光る魔力の｜鱗粉《りんぷん》を撒き散らしながら、転移陣の中へと潜り込む。\n', '\u3000――静けさを取り戻した部屋の中では、おなか一杯になった魔喰蝶が満足そうにひらひらと舞っていた。\n']",['\u3000そしてめきめきとかたぱるとはっちを突き破って侵入してくるしゆーは軍の護衛艦。発進位置に運ぶ為のれーる上に並べられていた戦闘機が次々と薙ぎ倒される。\n'],"['\u3000やがてふよふよと元の位置に戻って来た""伝球""に向かってしゃーゔぃっとは挨拶を向けた。\n']",['\u3000しゃーゔぃっとの居た所では、守護者は契約に従って騎士や砦に守護を与え、守護を受けた騎士達は守るべき者を護る為に守護を受けた自らの身を盾に剣を振るう。首を傾げているふぇんなーどに、しゃーゔぃっとはにこにこと微笑みを返すのみであった。\n'],['\u3000良く手入れされている庭園の一角。芝生の上をさくさくと歩き回り、転移陣を使うのに適した『空間の安定している場所』を探すしゃーゔぃっと。その間、ふぇんなーどは出迎えに現われた使用人達を下がらせ、屋敷の傍から彼女の様子を眺めている。\n'],['\u3000作戦の裏を突かれて総司令部が危険に晒されてしまったしゆーは軍はじりじりと後退を始め、くぁぶら軍は主力艦隊がしゆーはの中央艦隊に攻勢を掛けて戦線を押し上げつつ、両翼艦隊の片方がその背後を固めて防御陣を敷く。\n'],"['「さっきの光と爆発だけで二千人近く死んだわよ？\u3000なんかやけにぺらぺらの魂も多かったけど」\n', '「複製した人間をこうした戦場に送り込んでいるわけか……あのやけにぺらぺらな感じの魂は、そういう事だったのね」\n']",['\u3000しゆーは軍の左翼艦隊がくぁぶら軍艦隊の右翼側面へと移動を始め、互いに照準を向け合った両軍艦隊の間にそろそろ対艦れーざーの帯が敷かれようかという所まで距離が近付いた頃、しゆーは軍右翼艦隊後方へ移動中だったしゃーゔぃっと号の内部に異常が発生した。\n'],['「しょうが無いじゃない、こんな何百人単位でぽこぽこ人が死んでくような場所じゃあ危なくて転移陣つかえないんだもん！」\n'],['\u3000艦内すぴーかーより響く保安しすてむからの合成音声に、緊張の色を浮かべる乗組員たち。戦闘が始まってもどうせやる事は無しと、さろんでだらだら過ごしていた保安部の警備兵達は慌てて銃を手に取ると、肩紐を引っ掛けながらぶりっじへと急行する。\n'],['\u3000がじがじ。\n'],['\u3000みるみる内に迫る重甲戦艦の厚そうな装甲。両端に並んだ点滅する航行灯が通り過ぎ、やがて甲板に激突。ぶつけた衝撃で多少揺れるも、守護の力に護られたしゃーゔぃっと号は船体やえんじんに異常を出す事もなくがりがりと甲板を削りながら突き進む。\n'],['\u3000ぱれすてぃーねの｜爛々《らんらん》とした瞳に射竦められてしどろもどろになるふぇんなーど艦長に、みーしあ副長は『この人やっぱり嘘の付けない人だ』と、つくずく軍人向きではない事を認識しながらふぉろーにはいる。\n'],"['\u3000重力制御が働いているにも関わらず光の粒がふわふわと漂い、宙に浮いた髪束が水中の波に揺られているかの如くゆっくりとたゆたう。既に見慣れてきた感のある""｜守護者《がるで》""の姿。しゃーゔぃっと号のぶりっじ中央で守護の光を放ち続けているしゃーゔぃっと。\n', '\u3000ふわふわと浮かび上がる幻想的な光の粒。守護の力に包まれたしゃーゔぃっと号のぶりっじでは、先程の砲撃が掠めたにも関わらず被害ぜろだった事よりも、しゃーゔぃっとの纏う神懸かった気配に圧倒されて誰もが口を開けずにいた。\n']"
