バタバタ,ズタズタ,ドロドロ,ブツブツ,グズグズ,ギリギリ,ニヤニヤ,チラチラ
['\u3000バタバタと転属準備をし、ブルーベルの乗組員からの祝福を受け、彼はスループ艦を後にした。\n'],['（考えすぎか。作戦では敵の司令を殺害することになっていたはずだ。その上で｜戦闘指揮所《ＣＩＣ》を孤立させ、指揮系統をズタズタにしている。もしかしたら経験の少ない下級士官が指揮を執っているのかもしれんな。それなら、二十分程度の逡巡はあり得るか……）\n'],['（キンケイド少佐が艦長の｜愛人《・・》で、二枚目のトムリンソン大尉とリード中尉が艦長のお気に入りだが、キンケイド少佐からは嫌われている。エメット少尉はキンケイド少佐が好きだが、少佐からは相手にされていない。トムリンソン大尉もリード中尉も艦長に興味はないが、押しに弱いため、キンケイド少佐の嫉妬で何とか肉体関係にはなっていないという状態……リーヴィス航法長に面白おかしく教えてもらったけど、こういうドロドロとした関係はあまり好きじゃないな……）\n'],['\u3000ブツブツと何か呟きながら、五杯目を飲み干したところで、モンゴロイド系の商社マンらしい男が話しかける。\n'],['（味方を逃がすつもりか？……タイミングとしてはあり得るが、先ほどまであれほどグズグズしていた指揮官とは思えんな。しかし、このままリーたちを敵本隊に向ければ、軽巡を逃がすことになる。リーにはそのまま追わせて、こちらが敵本隊の側面から攻撃すればいい……）\n'],"['\u3000更に三基のファントムミサイルが味方の駆逐艦によって破壊されたが、迎撃網を掻い潜った大型のスペクターミサイル一基が旗艦ビアンの正面の防御スクリーン前で爆発した。ギリギリのところで駆逐艦の対宙レーザーが撃ち落としたのだが、それはあまりに近過ぎた。\n', '（この位置だとギリギリ拾ってもらえるかしら。それが無理でも途中まで行けば、拾いに来てくれるでしょう。少し休ませてもらおうかしら……）\n']",['\u3000隣にいるニコール中尉は、その様子を見ながらニヤニヤ笑っているが、アーサーに話しかけられ、少し表情を引き締める。\n'],['\u3000航法士席に座る航法員のマチルダ・ティレット三等兵曹は、自艦の位置を確認しながら、指揮官席に座る若い中尉をチラチラと見ていた。\n']
