サーサン,ランベリ,サンフラ,ホログラ,ビリグビ,バックラ,スッポリ,ハッキリ,スクワー,ヒーメー,ケットロ,キーキラ,ホッコリ,ブラスタ,コンピュー,ヨロコン,ズルフラ,ジタバタ,ブルバッ,コントロ,シワジワ,グータッ,ブルスタ,キロプラ,カッパー,トップク,カステラ,ミリパラ,ブラザー,コソドロ,スラスタ,ヘッキー,キーワー,ホットコ,ガッチリ,スッキリ,フルスイ,ヘッドカ,スカウト,ツルゲー,キロオー,キーパー,ハッピー,ボクサー,ヒーポッ,ブランケッ,カップル,ガシャガシ,ワーアップ,ツラウツラ,キーボー,ゼークラ,プラグラ,ブースタ,バッチリ,フラワー,ブリスタ,パーカス,パラドク,ヒーカッ,ワーバラ,クッキー,ランクス,ワーパッ,クラスタ,ボーグチ,ワイトボ,サンプル,スクラン,スーパー,フルオー,シャッキリ,ガラクタ,スクリュー,テクノロ,ノコギリ,ランゲー,スカバリ,サブコン,パープル,オードブ,パラメー,グーチョキ,サーモグ,ウロチョロ,コウモリ,ブラボー,ワイブイ,ブルパッ,シナガバ,ボーグズ,パーバッ,サンコン,カシャガシャ,グチャグチ,ボーグス,メチャクチャ,ランサー,ブーメラ,シャーキャッ,カチャカチ,ガッカリ,メージト,ランスク,コンバッ,ズルブラ,ワイトロ,ブルメー,ガチャガチ,ビカメラ,ウルフラ,サンキュー,スラグジ,コンパク,サンドバ,ペットロ,トップス,キーヒッ,メタノー,ボロジー,フルブー,トッパー,ムシャムシ,ポッキリ,コンサー,ポックス,シナプス,ヘッドシ
2,1,4,14,2,2,2,31,1,1,5,5,1,3,40,1,3,9,1,71,1,3,1,1,6,1,1,2,1,1,41,6,2,1,16,1,3,1,8,8,4,4,1,1,1,2,2,1,1,1,2,1,1,31,3,11,1,2,1,12,3,1,9,1,6,1,4,5,8,6,2,2,1,2,2,1,1,10,18,1,1,4,1,2,1,1,1,1,3,2,31,2,1,1,2,2,13,2,3,3,2,2,1,1,5,1,2,1,1,2,83,5,1,7,3,1,11,3,1,1,1,2,1,1,5,1,3,8
