さんとこ,らんこと,かったた,あっぷもさ,がらがさ,さんがつ,こんとこ,たらぴか,こそいら,ぐちゃぐち,ずらする,するとこ,ばらくす,はっきり,むかつい,からすか,てかめら,ついてか,めたこと,さーじく,ずるする,こちから,うとする,ことのた,ばきつい,ちゅーのこ,よろしく,ずかしく,するすた,すっきり,しながら,もこちら,ぐっどき,ちらこそ,ふるから,うところ,するから,わなくちゃ,ぐらかさ,ついたか,さんこそ,くださっ,からもそ,くらしく,にこちら,うようだ,だったら,しなくちゃ,がちだっ,いがかり,からぼー,さんくら,ことだっ,いらしく,わいつー,おたくだ,かちんとく,はっちか,のろけっ,ばしたら,やわから,うだから,あわかっ,きゅっとく,ころだっ,だったた,だったか,こんとろ,いらする,もやめら,いじけた,たっぷり,すーぱー,くどころ,かたから,かっぷる,ずるしな,からたら,おいてく,さんから,がっかり,けたとこ,ころにや,からへっ,いがばら,するなよ,もそうだ,さんのこ,かったぶ,ころばっ,こうする,とっぷく,ことよろ,もそのこ,かりだっ,さんもそ,すっごく,すること,こせばち,わないら,きろめー,たらしく,とっぱー,ばっかり,らんくす,ことから,がっちり,がらぶつ,こうだっ,ひっきり,くつもり,うしてく,しなかっ,すーする,からずっ,くすぴー,がみつい,すーつけ,もりだっ,ぶつかっ,もわから,ことする,ついてく,さーじと,ひたすら,めちゃくちゃ,がしちゅー,こともわ,ころから,とこちら,とっぷら,にやつい,ごみがぶ,しばかり,からこそ,するくら,つかわし,からする,かったら,きろくら,こんばっ,こんぴゅー,もこうし,くいぴち,わなかっ,さっぱり,かすとこ,ふさわし,かったか,うとしな,いがこん,どばらん,すかうと,ずっとこ,たっふが,さんだっ,うはぐら,わないが,うしたら,からのさ,じくばっ,ぶつかり,かってく,いらつい,いそうだ
1,1,1,1,1,2,1,1,2,1,1,3,1,2,1,1,1,1,1,1,1,1,11,1,1,1,18,1,1,3,15,1,3,2,1,3,4,1,1,1,1,3,1,1,2,1,23,1,2,1,1,1,10,5,2,1,1,1,1,1,1,1,1,1,6,1,7,5,1,1,1,1,5,1,1,2,1,1,4,6,3,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,23,1,1,1,6,1,4,1,3,1,1,1,2,1,1,5,1,2,1,1,1,13,1,4,1,6,1,3,2,1,1,3,2,4,1,1,1,3,2,1,3,9,1,1,6,1,1,10,2,1,1,8,2,1,1,5,1,4,2,1,1,2,1,1,2,3,1,5
