辛い
"['\u3000たいぷ：くらーけん討伐後はとます達にもいくつかの仕事の誘いがきたが、とますはどれも丁重に断りを入れた。にーとには中々辛い作業だった。\n', '\u3000他に選ぶ道はないし、さして辛い計画でもない。少しだけ自分の欲求を我慢すればいいだけだ。\n']"
