,Word,C,I,P,CI,CP,IP,CIP,S,CIPS
1063,どろすー,0.9311096086675779,0.0,0.2997555176627542,0.9311096086675779,1.230865126330332,0.2997555176627542,1.230865126330332,0.0,1.230865126330332
1064,どろぼー,0.9996211881123498,0.0,0.5621537308033806,0.9996211881123498,1.5617749189157304,0.5621537308033806,1.5617749189157304,0.0,1.5617749189157304
1065,どんがら,0.9964540908104156,0.0,0.03174741163798674,0.9964540908104156,1.0282015024484024,0.03174741163798674,1.0282015024484024,0.0,1.0282015024484024
1066,どんがん,0.9866142981514305,0.024994792968420665,0.0064496757844454385,1.0116090911198512,0.993063973935876,0.031444468752866106,1.0180587669042966,0.0,1.0180587669042966
1067,どんくさ,0.07677171312528142,0.0,0.006826010087903005,0.07677171312528142,0.08359772321318443,0.006826010087903005,0.08359772321318443,0.0,0.08359772321318443
1068,どんくら,0.0906594777770402,0.0,0.005530660664637449,0.0906594777770402,0.09619013844167765,0.005530660664637449,0.09619013844167765,0.0,0.09619013844167765
1069,どんぐり,0.9839129979438004,0.0,0.03994998066695367,0.9839129979438004,1.023862978610754,0.03994998066695367,1.023862978610754,0.0,1.023862978610754
1070,どんずら,0.9311096086675779,0.0,0.01874671863273653,0.9311096086675779,0.9498563273003144,0.01874671863273653,0.9498563273003144,0.0,0.9498563273003144
1071,どんでん,0.37321815006412007,0.0,0.02797266803830757,0.37321815006412007,0.4011908181024276,0.02797266803830757,0.4011908181024276,0.0,0.4011908181024276
1072,どんとこ,0.11848839476958561,0.0,0.02161913744669103,0.11848839476958561,0.14010753221627664,0.02161913744669103,0.14010753221627664,0.0,0.14010753221627664
1073,どんぱち,0.9999016425237643,0.024994792968420665,0.6431582205273023,1.024896435492185,1.6430598630510667,0.668153013495723,1.6680546560194873,0.0,1.6680546560194873
1074,どんぴしゃ,0.8574897812500828,0.0,0.0,0.8574897812500828,0.8574897812500828,0.0,0.8574897812500828,0.0,0.8574897812500828
1075,どんぶら,0.8232006455858834,0.0,0.028985272327558598,0.8232006455858834,0.8521859179134419,0.028985272327558598,0.8521859179134419,0.0,0.8521859179134419
1076,どんぶり,0.5545997223493822,0.0,0.5566560486010402,0.5545997223493822,1.1112557709504225,0.5566560486010402,1.1112557709504225,0.0,1.1112557709504225
1077,どんぶー,0.9974579674738373,0.0,0.014402618355548532,0.9974579674738373,1.0118605858293859,0.014402618355548532,1.0118605858293859,0.0,1.0118605858293859
1078,どんりん,0.9311096086675779,0.0,0.21141328060138534,0.9311096086675779,1.1425228892689632,0.21141328060138534,1.1425228892689632,0.0,1.1425228892689632
1079,どーごー,0.8482836399575131,0.0,0.012286659740579952,0.8482836399575131,0.8605702996980931,0.012286659740579952,0.8605702996980931,0.0,0.8605702996980931
1080,どーざー,0.9979355379264905,0.0,0.03215134855741798,0.9979355379264905,1.0300868864839086,0.03215134855741798,1.0300868864839086,0.0,1.0300868864839086
1081,どーぴん,0.9998974287508151,0.0,0.05082377329863192,0.9998974287508151,1.050721202049447,0.05082377329863192,1.050721202049447,0.0,1.050721202049447
1082,なみかん,0.3426949069654601,0.0,0.0139296153650248,0.3426949069654601,0.3566245223304849,0.0139296153650248,0.3566245223304849,0.0,0.3566245223304849
1083,なみくす,0.9974579674738373,0.0,0.004806113922814542,0.9974579674738373,1.002264081396652,0.004806113922814542,1.002264081396652,0.0,1.002264081396652
1084,なみずき,0.9950547536867307,0.0,0.014139543439620438,0.9950547536867307,1.0091942971263512,0.014139543439620438,1.0091942971263512,0.0,1.0091942971263512
1085,なみにこ,0.01187592619585165,0.0,7.823814094159438e-05,0.01187592619585165,0.011954164336793244,7.823814094159438e-05,0.011954164336793244,0.0,0.011954164336793244
1086,なようだ,0.009559938194245499,0.0,0.0,0.009559938194245499,0.009559938194245499,0.0,0.009559938194245499,0.0,0.009559938194245499
1087,にこちん,0.9998392249924117,0.0,0.03143467654616935,0.9998392249924117,1.031273901538581,0.03143467654616935,1.031273901538581,0.0,1.031273901538581
1088,にたすく,0.3941185679308148,0.0,0.016492699280556848,0.3941185679308148,0.41061126721137164,0.016492699280556848,0.41061126721137164,0.0,0.41061126721137164
1089,にたまご,0.3027097293321084,0.0,0.0166698938667158,0.3027097293321084,0.3193796231988242,0.0166698938667158,0.3193796231988242,0.0,0.3193796231988242
1090,にたりん,0.9998630592747317,0.0,0.05210209187135199,0.9998630592747317,1.0519651511460837,0.05210209187135199,1.0519651511460837,0.0,1.0519651511460837
1091,にやけた,0.06569471985884578,0.0,0.02895628565330321,0.06569471985884578,0.094651005512149,0.02895628565330321,0.094651005512149,0.0,0.094651005512149
1092,にやすや,0.2708471185167214,0.0,8.113983032845913e-05,0.2708471185167214,0.27092825834704987,8.113983032845913e-05,0.27092825834704987,0.0,0.27092825834704987
1093,ぬくもり,0.0462632482859735,0.0,0.0011008579910979192,0.0462632482859735,0.047364106277071424,0.0011008579910979192,0.047364106277071424,0.0,0.047364106277071424
1094,ぬけさく,0.9950547536867307,0.0,0.02870830349370926,0.9950547536867307,1.02376305718044,0.02870830349370926,1.02376305718044,0.0,1.02376305718044
1095,ぬるげー,0.9992710344148283,0.0,0.040153775434034235,0.9992710344148283,1.0394248098488625,0.040153775434034235,1.0394248098488625,0.0,1.0394248098488625
1096,のおうじ,0.8482836399575131,0.0,0.003095246550506944,0.8482836399575131,0.8513788865080201,0.003095246550506944,0.8513788865080201,0.0,0.8513788865080201
1097,のおさら,0.07677171312528142,0.0,0.0,0.07677171312528142,0.07677171312528142,0.0,0.07677171312528142,0.0,0.07677171312528142
1098,のおもり,0.2449186624037092,0.0,0.001147604607547995,0.2449186624037092,0.2460662670112572,0.001147604607547995,0.2460662670112572,0.0,0.2460662670112572
1099,のしかっ,0.2708471185167214,0.0,0.0011470038233952764,0.2708471185167214,0.27199412234011666,0.0011470038233952764,0.27199412234011666,0.0,0.27199412234011666
1100,のそりのそ,0.32151273753163445,0.0,0.6521375959549454,0.32151273753163445,0.9736503334865798,0.6521375959549454,0.9736503334865798,0.0,0.9736503334865798
1101,のたうろ,0.9998776232977351,0.0,0.0394788388946597,0.9998776232977351,1.0393564621923947,0.0394788388946597,1.0393564621923947,0.0,1.0393564621923947
1102,のろじー,0.9803972838331332,0.0,0.027944828142472997,0.9803972838331332,1.0083421119756062,0.027944828142472997,1.0083421119756062,0.0,1.0083421119756062
1103,はきちん,0.009523521588389983,0.0,0.0007396043073756827,0.009523521588389983,0.010263125895765664,0.0007396043073756827,0.010263125895765664,0.0,0.010263125895765664
1104,はっかー,0.9998746417419222,0.0,0.05788766375234972,0.9998746417419222,1.057762305494272,0.05788766375234972,1.057762305494272,0.0,1.057762305494272
1105,はっきり,0.954785478520839,0.0,0.07161660066807944,0.954785478520839,1.0264020791889183,0.07161660066807944,1.0264020791889183,0.0,1.0264020791889183
1106,はっきん,0.9999036015832548,0.0,0.06536398481806098,0.9999036015832548,1.0652675864013157,0.06536398481806098,1.0652675864013157,0.0,1.0652675864013157
1107,はっこつ,0.8482836399575131,0.0,0.13015119516936927,0.8482836399575131,0.9784348351268823,0.13015119516936927,0.9784348351268823,0.0,0.9784348351268823
1108,はっする,0.9998758990079541,0.0,0.04706599892486152,0.9998758990079541,1.0469418979328156,0.04706599892486152,1.0469418979328156,0.0,1.0469418979328156
1109,はっとん,0.9984202681165271,0.0,0.23650234329872252,0.9984202681165271,1.2349226114152496,0.23650234329872252,1.2349226114152496,0.0,1.2349226114152496
1110,はっはー,0.9239518001184095,0.0,0.47816800552273303,0.9239518001184095,1.4021198056411426,0.47816800552273303,1.4021198056411426,0.0,1.4021198056411426
1111,はっぴー,0.9999119890635928,0.0,0.07462783554089429,0.9999119890635928,1.074539824604487,0.07462783554089429,1.074539824604487,0.0,1.074539824604487
1112,はらごし,0.9311096086675779,0.0,0.0,0.9311096086675779,0.9311096086675779,0.0,0.9311096086675779,0.0,0.9311096086675779
1113,はーしー,0.9950547536867307,0.0,0.006235529375660416,0.9950547536867307,1.001290283062391,0.006235529375660416,1.001290283062391,0.0,1.001290283062391
1114,はーどか,0.999226343498715,0.0,0.0059566977684586565,0.999226343498715,1.0051830412671736,0.0059566977684586565,1.0051830412671736,0.0,1.0051830412671736
1115,はーどく,0.9866142981514305,0.0,0.018537533224466423,0.9866142981514305,1.005151831375897,0.018537533224466423,1.005151831375897,0.0,1.005151831375897
1116,はーどす,0.9963205446401449,0.0,0.11799680265745255,0.9963205446401449,1.1143173472975973,0.11799680265745255,1.1143173472975973,0.0,1.1143173472975973
1117,はーどぼ,0.9999242982176484,0.0,0.018077412985821037,0.9999242982176484,1.0180017112034694,0.018077412985821037,1.0180017112034694,0.0,1.0180017112034694
1118,はーどろ,0.9999092042625952,0.0,0.042446856470828395,0.9999092042625952,1.0423560607334237,0.042446856470828395,1.0423560607334237,0.0,1.0423560607334237
1119,はーはっ,0.9842898547816339,0.024994792968420665,0.2258929580102819,1.0092846477500546,1.2101828127919159,0.25088775097870253,1.2351776057603365,0.0,1.2351776057603365
1120,はーぱー,0.9993292997390673,0.0,0.4556174940128888,0.9993292997390673,1.454946793751956,0.4556174940128888,1.454946793751956,0.0,1.454946793751956
1121,はーぴー,0.9998847970479365,0.0,0.02676257038272073,0.9998847970479365,1.0266473674306573,0.02676257038272073,1.0266473674306573,0.0,1.0266473674306573
1122,はーふが,0.18309693987867148,0.0,0.003141620144929547,0.18309693987867148,0.18623856002360104,0.003141620144929547,0.18623856002360104,0.0,0.18623856002360104
1123,はーふむ,0.9866142981514305,0.0,0.011766875659117342,0.9866142981514305,0.9983811738105479,0.011766875659117342,0.9983811738105479,0.0,0.9983811738105479
1124,はーふら,0.9413755384972873,0.0,0.028221224678397952,0.9413755384972873,0.9695967631756852,0.028221224678397952,0.9695967631756852,0.0,0.9695967631756852
1125,はーぼー,0.9866142981514305,0.0,0.0,0.9866142981514305,0.9866142981514305,0.0,0.9866142981514305,0.0,0.9866142981514305
1126,ばかげろ,0.8482836399575131,0.0,0.0019821367046390093,0.8482836399575131,0.8502657766621521,0.0019821367046390093,0.8502657766621521,0.0,0.8502657766621521
1127,ばかすか,0.9996598990822139,0.0,0.2691649413465396,0.9996598990822139,1.2688248404287534,0.2691649413465396,1.2688248404287534,0.0,1.2688248404287534
1128,ばかちん,0.9813680813098666,0.0,0.4344303531001156,0.9813680813098666,1.4157984344099823,0.4344303531001156,1.4157984344099823,0.0,1.4157984344099823
1129,ばかでか,0.6640367702678489,0.0,0.24967373251044364,0.6640367702678489,0.9137105027782926,0.24967373251044364,0.9137105027782926,0.0,0.9137105027782926
1130,ばかわん,0.7615941559557646,0.0,0.0,0.7615941559557646,0.7615941559557646,0.0,0.7615941559557646,0.0,0.7615941559557646
1131,ばきはら,0.8482836399575131,0.0,0.04799571828151769,0.8482836399575131,0.8962793582390308,0.04799571828151769,0.8962793582390308,0.0,0.8962793582390308
1132,ばきぼき,0.9999092042625952,0.0,0.05994876641327244,0.9999092042625952,1.0598579706758677,0.05994876641327244,1.0598579706758677,0.0,1.0598579706758677
1133,ばきめき,0.9950547536867307,0.0,0.03771076268392958,0.9950547536867307,1.0327655163706602,0.03771076268392958,1.0327655163706602,0.0,1.0327655163706602
1134,ばさりばさ,0.9974579674738373,0.0,0.6498963359812749,0.9974579674738373,1.6473543034551121,0.6498963359812749,1.6473543034551121,0.0,1.6473543034551121
1135,ばしきー,0.8482836399575131,0.0,0.0,0.8482836399575131,0.8482836399575131,0.0,0.8482836399575131,0.0,0.8482836399575131
1136,ばしたら,0.040628030297625184,0.0,0.0007287258682910662,0.040628030297625184,0.04135675616591625,0.0007287258682910662,0.04135675616591625,0.0,0.04135675616591625
1137,ばしてく,0.01057043080571951,0.0,0.0,0.01057043080571951,0.01057043080571951,0.0,0.01057043080571951,0.0,0.01057043080571951
1138,ばしゃばし,0.9993292997390673,0.0,0.6656186450047514,0.9993292997390673,1.6649479447438187,0.6656186450047514,1.6649479447438187,0.0,1.6649479447438187
1139,ばたふら,0.9999176830233951,0.0,0.060750307240174925,0.9999176830233951,1.06066799026357,0.060750307240174925,1.06066799026357,0.0,1.06066799026357
1140,ばたんどた,0.9866142981514305,0.0,0.03834252160372215,0.9866142981514305,1.0249568197551526,0.03834252160372215,1.0249568197551526,0.0,1.0249568197551526
1141,ばたんばた,0.9908686736554526,0.0,0.6624032106664517,0.9908686736554526,1.6532718843219043,0.6624032106664517,1.6532718843219043,0.0,1.6532718843219043
1142,ばちかん,0.9998040635181107,0.0,0.025331457603446586,0.9998040635181107,1.0251355211215574,0.025331457603446586,1.0251355211215574,0.0,1.0251355211215574
1143,ばちちっ,0.9950547536867307,0.0,0.015192163613612574,0.9950547536867307,1.0102469173003432,0.015192163613612574,1.0102469173003432,0.0,1.0102469173003432
1144,ばちゃばち,0.9413755384972873,0.0,0.6591773548510856,0.9413755384972873,1.600552893348373,0.6591773548510856,1.600552893348373,0.0,1.600552893348373
1145,ばっさばさ,0.9974579674738373,0.024994792968420665,0.02242629654537529,1.022452760442258,1.0198842640192125,0.04742108951379595,1.0448790569876332,0.0,1.0448790569876332
1146,ばったばた,0.9311096086675779,0.0,0.07756570003007938,0.9311096086675779,1.0086753086976572,0.07756570003007938,1.0086753086976572,0.0,1.0086753086976572
1147,ばったんばった,0.9922979352881394,0.0,0.6535477693434802,0.9922979352881394,1.6458457046316197,0.6535477693434802,1.6458457046316197,0.0,1.6458457046316197
1148,ばらきゅー,0.9311096086675779,0.0,0.0,0.9311096086675779,0.9311096086675779,0.0,0.9311096086675779,0.0,0.9311096086675779
1149,ばらくら,0.8866951493840523,0.0,0.07403462351262165,0.8866951493840523,0.9607297728966739,0.07403462351262165,0.9607297728966739,0.0,0.9607297728966739
1150,ばらどす,0.9311096086675779,0.0,0.007089024656574667,0.9311096086675779,0.9381986333241525,0.007089024656574667,0.9381986333241525,0.0,0.9381986333241525
1151,ばりあー,0.99993963169059,0.0,0.04596498233831131,0.99993963169059,1.0459046140289012,0.04596498233831131,1.0459046140289012,0.0,1.0459046140289012
1152,ばりえん,0.9866142981514305,0.0,0.3442954702899203,0.9866142981514305,1.330909768441351,0.3442954702899203,1.330909768441351,0.0,1.330909768441351
1153,ばりかん,0.9999092042625952,0.0,0.03316068675196781,0.9999092042625952,1.033069891014563,0.03316068675196781,1.033069891014563,0.0,1.033069891014563
1154,ばりげー,0.9993292997390673,0.0,0.058458264928343225,0.9993292997390673,1.0577875646674104,0.058458264928343225,1.0577875646674104,0.0,1.0577875646674104
1155,ばりすた,0.9998914539081367,0.0,0.0403614154139192,0.9998914539081367,1.0402528693220559,0.0403614154139192,1.0402528693220559,0.0,1.0402528693220559
1156,ばりぜー,0.9950547536867307,0.0,0.04230605286283089,0.9950547536867307,1.0373608065495616,0.04230605286283089,1.0373608065495616,0.0,1.0373608065495616
1157,ばりとん,0.9998645517007607,0.0,0.025175240216449124,0.9998645517007607,1.0250397919172098,0.025175240216449124,1.0250397919172098,0.0,1.0250397919172098
1158,ばりぼり,0.996146530673345,0.0,0.05126925777963456,0.996146530673345,1.0474157884529796,0.05126925777963456,1.0474157884529796,0.0,1.0474157884529796
1159,ばんから,0.026589475766276127,0.0,0.0,0.026589475766276127,0.026589475766276127,0.0,0.026589475766276127,0.0,0.026589475766276127
1160,ばんかー,0.9998725687413053,0.0,0.019320782711437737,0.9998725687413053,1.019193351452743,0.019320782711437737,1.019193351452743,0.0,1.019193351452743
1161,ばんがー,0.9991624666311112,0.0,0.12193686930211263,0.9991624666311112,1.1210993359332238,0.12193686930211263,1.1210993359332238,0.0,1.1210993359332238
1162,ばんきん,0.9974579674738373,0.0,0.02871960583386593,0.9974579674738373,1.0261775733077032,0.02871960583386593,1.0261775733077032,0.0,1.0261775733077032
1163,ばんくら,0.9728461661125112,0.0,0.021402333532462698,0.9728461661125112,0.9942484996449739,0.021402333532462698,0.9942484996449739,0.0,0.9942484996449739
1164,ばんぐる,0.9994407705227015,0.0,0.028796234262368374,0.9994407705227015,1.02823700478507,0.028796234262368374,1.02823700478507,0.0,1.02823700478507
1165,ばんざー,0.967623307604726,0.0,0.00901597357720265,0.967623307604726,0.9766392811819287,0.00901597357720265,0.9766392811819287,0.0,0.9766392811819287
1166,ばんじー,0.999853829298559,0.0,0.018364678010626977,0.999853829298559,1.018218507309186,0.018364678010626977,1.018218507309186,0.0,1.018218507309186
1167,ばんどか,0.257246838431346,0.0,0.06641141877593006,0.257246838431346,0.32365825720727603,0.06641141877593006,0.32365825720727603,0.0,0.32365825720727603
1168,ばんどた,0.9728461661125112,0.0,0.01411198789770399,0.9728461661125112,0.9869581540102151,0.01411198789770399,0.9869581540102151,0.0,0.9869581540102151
1169,ばんばか,0.5545997223493822,0.0,0.13043135740013562,0.5545997223493822,0.6850310797495178,0.13043135740013562,0.6850310797495178,0.0,0.6850310797495178
1170,ばんぱー,0.9998622754686506,0.0,0.02396383797656762,0.9998622754686506,1.0238261134452182,0.02396383797656762,1.0238261134452182,0.0,1.0238261134452182
1171,ばんぷす,0.9311096086675779,0.0,0.02356739299474206,0.9311096086675779,0.95467700166232,0.02356739299474206,0.95467700166232,0.0,0.95467700166232
1172,ぱかぶら,0.9996211881123498,0.0,0.016676164661556674,0.9996211881123498,1.0162973527739065,0.016676164661556674,1.0162973527739065,0.0,1.0162973527739065
1173,ぱきすた,0.9998569589474275,0.0,0.02069009705635767,0.9998569589474275,1.0205470560037853,0.02069009705635767,1.0205470560037853,0.0,1.0205470560037853
1174,ぱきぽき,0.9991624666311112,0.0,0.06102504740426026,0.9991624666311112,1.0601875140353714,0.06102504740426026,1.0601875140353714,0.0,1.0601875140353714
1175,ぱくちー,0.9997242124159673,0.0,0.009615472277759399,0.9997242124159673,1.0093396846937268,0.009615472277759399,1.0093396846937268,0.0,1.0093396846937268
1176,ぱしゃぱし,0.999683127561795,0.0,0.6632391813534854,0.999683127561795,1.6629223089152805,0.6632391813534854,1.6629223089152805,0.0,1.6629223089152805
1177,ぱちえん,0.9866142981514305,0.0,0.010116924554537539,0.9866142981514305,0.996731222705968,0.010116924554537539,0.996731222705968,0.0,0.996731222705968
1178,ぱちくり,0.9466691311112796,0.0,0.900433828134323,0.9466691311112796,1.8471029592456025,0.900433828134323,1.8471029592456025,0.0,1.8471029592456025
1179,ぱちゃぱち,0.9950547536867307,0.0,0.6519845568966077,0.9950547536867307,1.6470393105833385,0.6519845568966077,1.6470393105833385,0.0,1.6470393105833385
1180,ぱっかり,0.8482836399575131,0.0,0.269607595484557,0.8482836399575131,1.11789123544207,0.269607595484557,1.11789123544207,0.0,1.11789123544207
1181,ぱっかー,0.9998417566292324,0.0,0.049101926922747764,0.9998417566292324,1.04894368355198,0.049101926922747764,1.04894368355198,0.0,1.04894368355198
1182,ぱっきん,0.9999092042625952,0.0,0.5595714770199158,0.9999092042625952,1.559480681282511,0.5595714770199158,1.559480681282511,0.0,1.559480681282511
1183,ぱっくす,0.9914827858961799,0.0,0.14732875347021604,0.9914827858961799,1.138811539366396,0.14732875347021604,1.138811539366396,0.0,1.138811539366396
1184,ぱっくだ,0.17669724962943567,0.0,0.006162895064403054,0.17669724962943567,0.1828601446938387,0.006162895064403054,0.1828601446938387,0.0,0.1828601446938387
1185,ぱっくり,0.9705008236575741,0.0,0.8058277196767042,0.9705008236575741,1.7763285433342784,0.8058277196767042,1.7763285433342784,0.0,1.7763285433342784
1186,ぱっちり,0.9490801410011112,0.0,0.8199686629321037,0.9490801410011112,1.7690488039332148,0.8199686629321037,1.7690488039332148,0.0,1.7690488039332148
1187,ぱっちん,0.9991190996899637,0.0,0.3650958589125,0.9991190996899637,1.3642149586024637,0.3650958589125,1.3642149586024637,0.0,1.3642149586024637
1188,ぱっつん,0.9495241776409271,0.0,0.4971365299888551,0.9495241776409271,1.4466607076297822,0.4971365299888551,1.4466607076297822,0.0,1.4466607076297822
1189,ぱっぱか,0.9995193765743622,0.0,0.017221945066114637,0.9995193765743622,1.0167413216404768,0.017221945066114637,1.0167413216404768,0.0,1.0167413216404768
1190,ぱっぱー,0.9767853671093907,0.0,0.09707184903240466,0.9767853671093907,1.0738572161417954,0.09707184903240466,1.0738572161417954,0.0,1.0738572161417954
1191,ぱっぴー,0.8482836399575131,0.0,0.005654665394066659,0.8482836399575131,0.8539383053515798,0.005654665394066659,0.8539383053515798,0.0,0.8539383053515798
1192,ぱらいそ,0.9866142981514305,0.0,0.022515663079468354,0.9866142981514305,1.0091299612308988,0.022515663079468354,1.0091299612308988,0.0,1.0091299612308988
1193,ぱらがら,0.9866142981514305,0.0,0.013873756325723859,0.9866142981514305,1.0004880544771544,0.013873756325723859,1.0004880544771544,0.3333333333333333,1.3338213878104876
1194,ぱらくら,0.8482836399575131,0.0,0.006134346448823944,0.8482836399575131,0.854417986406337,0.006134346448823944,0.854417986406337,0.0,0.854417986406337
1195,ぱらぐら,0.9999092042625952,0.0,0.046703962348357296,0.9999092042625952,1.0466131666109526,0.046703962348357296,1.0466131666109526,0.0,1.0466131666109526
1196,ぱらしゅー,0.9999262790113186,0.0,0.0,0.9999262790113186,0.9999262790113186,0.0,0.9999262790113186,0.0,0.9999262790113186
1197,ぱらどく,0.9998040635181107,0.0,0.04134008273362189,0.9998040635181107,1.0411441462517326,0.04134008273362189,1.0411441462517326,0.0,1.0411441462517326
1198,ぱらべら,0.9997910935355716,0.0,0.026956127252941584,0.9997910935355716,1.026747220788513,0.026956127252941584,1.026747220788513,0.0,1.026747220788513
1199,ぱらぺら,0.9311096086675779,0.0,0.01765272979695778,0.9311096086675779,0.9487623384645356,0.01765272979695778,0.9487623384645356,0.0,0.9487623384645356
1200,ぱりさく,0.0,0.024994792968420665,0.0,0.024994792968420665,0.0,0.024994792968420665,0.024994792968420665,0.0,0.024994792968420665
1201,ぱりしー,0.5046723977218568,0.0,0.006863992389139905,0.5046723977218568,0.5115363901109967,0.006863992389139905,0.5115363901109967,0.0,0.5115363901109967
1202,ぱりじゃん,0.5545997223493822,0.0,0.0,0.5545997223493822,0.5545997223493822,0.0,0.5545997223493822,0.0,0.5545997223493822
1203,ぱりすー,0.5545997223493822,0.0,0.0,0.5545997223493822,0.5545997223493822,0.0,0.5545997223493822,0.0,0.5545997223493822
1204,ぱりはっ,0.5545997223493822,0.0,0.016318302106497144,0.5545997223493822,0.5709180244558792,0.016318302106497144,0.5709180244558792,0.0,0.5709180244558792
1205,ぱりぽり,0.9974579674738373,0.0,0.3723781466670547,0.9974579674738373,1.3698361141408921,0.3723781466670547,1.3698361141408921,0.0,1.3698361141408921
1206,ぱんかっ,0.9866142981514305,0.0,0.029279085737046625,0.9866142981514305,1.0158933838884772,0.029279085737046625,1.0158933838884772,0.0,1.0158933838884772
1207,ぱんきん,0.9995193765743622,0.0,0.025120805771016632,0.9995193765743622,1.0246401823453788,0.025120805771016632,1.0246401823453788,0.0,1.0246401823453788
1208,ぱんくす,0.11575782577418603,0.0,0.0301282298496527,0.11575782577418603,0.14588605562383872,0.0301282298496527,0.14588605562383872,0.0,0.14588605562383872
1209,ぱんくら,0.8913734677347187,0.0,0.020968400998613128,0.8913734677347187,0.9123418687333318,0.020968400998613128,0.9123418687333318,0.0,0.9123418687333318
1210,ぱんぐる,0.9866142981514305,0.0,0.0016034927598974928,0.9866142981514305,0.988217790911328,0.0016034927598974928,0.988217790911328,0.0,0.988217790911328
1211,ぱんじゃん,0.9980323474644108,0.0,0.0,0.9980323474644108,0.9980323474644108,0.0,0.9980323474644108,0.0,0.9980323474644108
1212,ぱんじん,0.5046723977218568,0.0,0.02421691240929448,0.5046723977218568,0.5288893101311513,0.02421691240929448,0.5288893101311513,0.0,0.5288893101311513
1213,ぱんすた,0.9984202681165271,0.0,0.010335293041998348,0.9984202681165271,1.0087555611585255,0.010335293041998348,1.0087555611585255,0.0,1.0087555611585255
1214,ぱんすぱ,0.9866142981514305,0.0,0.022929363799640525,0.9866142981514305,1.0095436619510711,0.022929363799640525,1.0095436619510711,0.0,1.0095436619510711
1215,ぱんちか,0.6133572603953825,0.0,0.03379019409036666,0.6133572603953825,0.6471474544857492,0.03379019409036666,0.6471474544857492,0.0,0.6471474544857492
1216,ぱんちま,0.9311096086675779,0.0,0.051620043697300916,0.9311096086675779,0.9827296523648787,0.051620043697300916,0.9827296523648787,0.0,0.9827296523648787
1217,ぱんちら,0.9998622754686506,0.0,0.07294172598395413,0.9998622754686506,1.0728040014526048,0.07294172598395413,1.0728040014526048,0.0,1.0728040014526048
1218,ぱんちん,0.9997532108480274,0.0,0.023019295071655836,0.9997532108480274,1.0227725059196833,0.023019295071655836,1.0227725059196833,0.0,1.0227725059196833
1219,ぱんつる,0.9998269237087878,0.0,0.04675632326772312,0.9998269237087878,1.0465832469765108,0.04675632326772312,1.0465832469765108,0.0,1.0465832469765108
1220,ぱんどー,0.9988944427261528,0.0,0.010646404837696091,0.9988944427261528,1.009540847563849,0.010646404837696091,1.009540847563849,0.0,1.009540847563849
1221,ぱんぱか,0.9941605004152159,0.0,0.03341380571335769,0.9941605004152159,1.0275743061285736,0.03341380571335769,1.0275743061285736,0.0,1.0275743061285736
1222,ぱんぱっ,0.9866142981514305,0.0,0.01638588702733099,0.9866142981514305,1.0030001851787615,0.01638588702733099,1.0030001851787615,0.0,1.0030001851787615
1223,ぱんぴー,0.999853829298559,0.0,0.0411798566990113,0.999853829298559,1.0410336859975704,0.0411798566990113,1.0410336859975704,0.0,1.0410336859975704
1224,ぱんぷす,0.999873977107425,0.0,0.05402933317003072,0.999873977107425,1.0539033102774558,0.05402933317003072,1.0539033102774558,0.0,1.0539033102774558
1225,ぱんぽー,0.9974579674738373,0.0,0.010759433016103286,0.9974579674738373,1.0082174004899407,0.010759433016103286,1.0082174004899407,0.0,1.0082174004899407
1226,ぱーかす,0.9988944427261528,0.0,0.006028272821819226,0.9988944427261528,1.004922715547972,0.006028272821819226,1.004922715547972,0.0,1.004922715547972
1227,ぱーかっ,0.9998752819368544,0.0,0.03257522210841897,0.9998752819368544,1.0324505040452734,0.03257522210841897,1.0324505040452734,0.0,1.0324505040452734
1228,ぱーかー,0.9999176436483248,0.0,0.048873230295201624,0.9999176436483248,1.0487908739435263,0.048873230295201624,1.0487908739435263,0.0,1.0487908739435263
1229,ぱーきん,0.9999214534904046,0.0,0.05127648492876789,0.9999214534904046,1.0511979384191725,0.05127648492876789,1.0511979384191725,0.0,1.0511979384191725
1230,ぱーくさ,0.5046723977218568,0.0,0.005857647947224153,0.5046723977218568,0.5105300456690809,0.005857647947224153,0.5105300456690809,0.0,0.5105300456690809
1231,ぱーくら,0.9866142981514305,0.0,0.053363083898236414,0.9866142981514305,1.039977382049667,0.053363083898236414,1.039977382049667,0.0,1.039977382049667
1232,ぱーくり,0.9998569589474275,0.0,0.024558030528939408,0.9998569589474275,1.024414989476367,0.024558030528939408,1.024414989476367,0.0,1.024414989476367
1233,ぱーしー,0.9866142981514305,0.0,0.017054953112197,0.9866142981514305,1.0036692512636276,0.017054953112197,1.0036692512636276,0.0,1.0036692512636276
1234,ぱーすい,0.9866142981514305,0.0,0.024833728448559002,0.9866142981514305,1.0114480265999894,0.024833728448559002,1.0114480265999894,0.0,1.0114480265999894
1235,ぱーずた,0.9311096086675779,0.0,0.0075518420450193385,0.9311096086675779,0.9386614507125972,0.0075518420450193385,0.9386614507125972,0.0,0.9386614507125972
1236,ぱーちく,0.9998622754686506,0.0,0.03755445188186909,0.9998622754686506,1.0374167273505197,0.03755445188186909,1.0374167273505197,0.0,1.0374167273505197
1237,ぱーとん,0.9640275800758169,0.0,0.007500648240515225,0.9640275800758169,0.9715282283163321,0.007500648240515225,0.9715282283163321,0.0,0.9715282283163321
1238,ぱーどん,0.9993292997390673,0.0,0.21906204261471,0.9993292997390673,1.2183913423537773,0.21906204261471,1.2183913423537773,0.0,1.2183913423537773
