がーでん,くすがち,ごちゃごち,かちんとく,かすこっ,かんばか,うともお,ぽんこつ,おいてく,けたくら,あーすた,くっきー,ばらくす,うともや,つけてか,いちゃうよ,がらすれ,くんから,くすから,げたあー,けたから,うとしな,がらくつ,からすれ,ずきする,もそうじゃ,くりする,しくしな,はっきり,あーのお,べたとこ,うとする,からひょい,くるとこ,さくぱた,よろしく,おんから,もそこそ,くらいそ,ぶすぴか,くっきり,めそする,ぽろりぽろ,きんごと,せかけた,すらもた,しとする,はっぴー,ちらから,ぶつから,こっとく,わなかっ,くりとこ,まること,しっかり,くださら,ことから,うところ,からちら,からこち,かってら,けたとこ,つけてく,ぶつけら,わんばか,ざわめき,からくっ,からんちっ,からさら,がつけた,ぶつけた,かするん,うだしな,わいいじ,ぱりすご,がらあー,わないじ,きこちら,ぶつかっ,にたどた,たらしく,もそうだ,しこちら,うかすら,ちっくだ,なみにや,けばよろ,ちらりちら,もたくさ,おんもそ,けばぱー,ぶりから,ぽたりぽた,てくだら,からくる,くるぴん,がりばか,ことすら,もそちら,ちんばか,くすへと,めたくら,どしばら,ころから,するから,とことん,ぽつりとこ,すること,かったら,からする,たらひた,でぶつけ,じんじゃー,しなかっ,くつもり,ふかのお,どかちり,くたびく,めたから,ぬくしな,からあー,いそうだ,でこちら,どきする,かってく,くるひー,がらぽろ,しくする,つけくだ,すごかっ,こんなみ,からこそ,むらから,ぶーめら,うかあー,しとしな,ちらこち,じりから,くすのお,しくくだ,すらしな,べたばか,づけてか,わくしな,がつきり,しっくり,みしめた,ちらへと,くすもお,ふわのお,ことくら,ひたすら,ふんぞり,ころとぼ,りんぐす,くること,からのお,がつけば,にこちら,ぷらすか,どすこっ,ぽいとこ,こんちく,ころでこ,しながら,もしゃべら,けたあー,かすごく,どーくだ,どたばた,ちらにや,からぼー
1,1,1,1,3,1,1,1,2,1,1,12,3,1,1,1,1,1,4,1,1,4,1,5,1,1,1,2,5,1,1,21,1,2,1,15,1,1,1,1,1,1,1,1,1,1,1,11,2,1,7,7,1,1,7,1,1,6,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,3,1,1,1,1,3,1,1,2,1,2,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,7,4,1,1,1,1,7,1,1,1,1,1,1,1,4,14,1,2,1,1,4,1,1,1,19,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,10,1,2,1,1,1,22,1,1,2,1,1,1,1
