ズタボロ,ドタバタ,コントロ,ブラウン,ワンピー,スクドー,カーペッ,リンジー,バンシー,ワーバラ,スパイラ,ポーカー
['  「しかし、派手にやられてましたね〜王様ったらもうズタボロ」\n'],['行け。とエル様が感情のない瞳でそう言い放つと男性は脚をもつれさせながら来た道をドタバタ音を立てて走り去っていった。\n'],['寝不足だったから、とか昨日とんでもない事があったから、とか言い訳にもならないと分かっているけれど、とにかく感情のコントロールが効かないのだ。\n'],"['その他には何も無い。ブラウンのカーテンと同じ色のカーペットが引いてあるだけだ。\n', 'アッシュブラウンの髪に濃いブルーの瞳に整った顔立ちで王都では騒がれているらしいが、昔の可愛らしい天使を失ったわたしのダメージは大きい。\n', 'それからベッド脇に置かれた椅子に座り、うつ向くグレイがかったブラウンの柔らかそうな髪。\n']","['あれ？わたしの今の格好といえば、手ぐしで軽く整えただけの降ろし髪に簡素な水色のドレスワンピースだけだ。\n', '尻もちをついたままワンピースが汚れることも気にせずに後退すると困惑したエル様のアメジストの瞳がわたしを離すことなく追ってくる。\n', '自室に戻ったわたしは若草色のワンピースのまま備え付けの小さなテーブルセットに紅茶をいれ、華奢な椅子に腰かけた。\n', 'ハンカチや小物、簡単なワンピース等を使用人に頼んで街に持って行ってもらうことがある。\n', '幾重にも重なった長袖の綿のワンピースは足首までをすっぽりと覆い、コルセットをしない代わりに腰をしめる編み上げのリボンはぴったりと密着してとても蒸れる。\n', 'ドレス類や装飾品の類いはすべて売りはらいお金にかえて寄付をしたので、あるのは王都時代に比べるととても簡素なワンピースばかりであるが、それでも晩夏の正午前に外で突っ立っているのは堪える。\n', 'またマリーがお皿でも割ってしまったのかとナイトドレスから簡素なドレスワンピースへと着替えて下の階へと向かった。\n', '簡素なワンピースにケープとブランケットを羽織りベッドの縁に倒れ込むようにして、……これは、寝ているのか？\n']",['ベッドに横たわるビスクドールのような彼。\n'],['その他には何も無い。ブラウンのカーテンと同じ色のカーペットが引いてあるだけだ。\n'],"[' 「え、エルレイン殿……ハーディスト様とアルトステラ・リンジー・ルーファス様ですね」\n', 'あのアルトステラ・リンジー・ルーファスですよ？その程度のアプローチや好意くらいいくらでも向けられてきているはずでしょう？」\n', '「アルトステラ・リンジー・ルーファス」\n', '大変なことにここ数年のゆるい田舎暮らしで公爵令嬢のアルトステラ・リンジー・ルーファスをすっかり忘れてしまっているらしい。\n', '初めまして、アルトステラ・リンジー・ルーファス公爵令嬢さま\n', ' 「エルレインさま、はじめまして、アルトステラ・リンジー・ルーファスと申します。\n', 'アルトステラ・リンジー・ルーファス」\n', ' 「アルトステラ・リンジー・ルーファス様」\n', '「ええ、もちろんです。アルトステラ・リンジー・ルーファス様。\n', 'アルトステラ・リンジー・ルーファスとしてのわたしの人生はあの日終わってしまった。\n', '4人の中で1番有力だと言われているアルトステラ・リンジー・ルーファスの違和感に。\n']","['………それに、……まさか、ペテルバンシー様？」\n', ' 「………ペテルバンシー様」\n', 'そう、それだ、ペテルバンシー様。\n', 'ペテルバンシー様」\n', '「今の私にそんな口を聞くのはお前とあいつくらいかな、ペテルバンシー」\n', '「……そうか…久しぶりだと言うのに随分と素っ気なくなったもんだね。ペテルバンシー」\n', '「しーー！待って、ペテルバンシー。\n']",['王族として余計な争いの火種にならないよう、貴族のパワーバランスを崩さないように？\n'],['学園と城は負のスパイラルに突入しその中で殿下は貴族達をそれはそれは巻き込みながら自由で気ままな身分差のある恋愛を楽しんでいるばかりらしい。\n'],['ポーカーフェイスになってしまった彼が不機嫌そうな顔をするのは照れ隠しだ。\n']
