フラフラ,ドキドキ,ニコニコ,ペラペラ,トントン,ギスギス,グダグダ,ウハウハ,ゴーンゴーン,イライラ
['「彼の噂はほとんどが嘘よ。本当なのは、学園でフラフラしたことだけよ」\n'],"['\u3000ドキドキしながら、その封書を開けた。そっと中から便箋を取り出す。\n', '復讐と言っていますが、がっちりと手のひら汗を握るようなドキドキする復讐ではありません。血がどぱっと出ることもありません、多分……。\n', '\u3000彼女のじっと見つめる真っすぐの視線にドキドキと胸が高鳴る。こんなの初めてだ。\n', '\u3000なんだろう、このドキドキ感。\n']",['\u3000ローズはいつもニコニコしているが、あまりしゃべらない。どちらかというとヒューバートばかりと話すことになってしまっていた。それに気が付いたのは、午後も回り、お茶の時間になってからだった。\n'],['\u3000本当にこの男、２６歳なのだろうか。確かに見目麗しいが、中身がペラペラだ。性別を間違えて生まれたかのような感じがある。それとも、どこかの劇場員でも連れてきているのだろうか。十代であればまだ辛うじて許せそうだが、これで２６歳。色々とあり得ない。悲劇でも何でもないのだから、状況を考えろと言いたい。\n'],['\u3000わたしとしても少しの間だけでも嫌がらせ、いや、復讐ができたのだから万々歳だ。離縁という不名誉は復讐の代償であればトントンだと思う。再婚は難しかもしれないが、離縁するときにでもまとまったお金をもらえば、今後の生活はどうにかなるはずだ。\n'],['\u3000確かにルイスへの関心を薄めるために、ルイスの嫉妬を掻き立てるように、ロナルドには好かれるように接している。政略結婚で愛人がいるような相手だと夫婦間がギスギスするのが普通であるが、そうならないように注意していた。\n'],"['\u3000状況を考えれば、遅かれ早かれ、この男と結婚することになるのだ。後になってグダグダになるよりは、今であれば大抵の条件を飲ませられる。\n', '「グダグダ言っていても、もう起きる時間」\n']",['\u3000ほうっと嘆息する。わたしと婚約白紙になったイアンはわたしが嫁いでしまう関係もあり、従妹であるフィーネがクラーク家の跡取りとなり、イアンと結婚した。わたしと姉が置き換わったので、わたしとフィーネが置き換わったということだ。イアンとしては予定通りにクラーク家に婿入りした。それだけはよかったと思う。しかも、彼はわたしよりもフィーネの方が好きだったから内心、ウハウハに違いない。\n'],['\u3000僕の頭の中に、幸福の鐘の音がゴーンゴーンと響きだした。幸せを運ぶ鳥だって、幸福を示すように沢山飛んでいく。\n'],['\u3000だが、思っていたような効果はなかった。次も同じように前の手紙を無視した、茶会のエスコートを依頼する手紙だった。イライラしながら、その手紙に断りの返事を書く。\n']
