さわしく,かんばか,こそじー,ちらこそ,どろしー,くりかた,がりから,めちゃくちゃ,こともや,はらいら,がぶつか,どろくよ,からもく,おいてく,がんばり,さくかす,からくら,からばた,うかじー,てかうん,つんでれ,ばらくす,こそうと,かっぷる,けたくり,たってく,たらこん,からこっ,にたくさ,だくこと,うきしな,てかかっ,さくこくり,がらじー,じーくた,ちらのお,からすか,けたから,おいくら,うとしな,どやにこ,からすれ,こっくりこっ,もたのし,こんぱく,はっきり,きりする,ぼろうか,おどしな,くるじー,すたのそ,うとする,すればき,がらおず,ばらくつ,からいら,こちから,くるとこ,うだから,よろしく,むくばり,ことがー,もそこそ,くすぶる,こっちか,からかっ,けばぶく,びしばし,きしめた,くっきり,ぶつくさ,どたちか,くためえ,がらがた,こちぼろ,とこちら,はたしな,ぐらすく,のたわー,たらどん,するじー,からぴょこ,からきら,じーくだ,がらにこ,からよろ,ころにや,こそすれ,からじー,ひらから,ちらから,くらおず,ぶつから,かーぺっ,がたがら,わなかっ,まること,がみこん,かすから,くるがー,からぼた,しっかり,ぽんとく,くださら,どやすか,すいこと,ゆること,ことから,まるでこ,うところ,けたにこ,からちら,もさぼり,からこち,かりする,ぱたとこ,ことこそ,くだから,くさがり,けたとこ,びくぐる,あっぷすた,つけてく,どんぴし,からくり,わんぴー,めたばり,からふわ,わんばか,こそおい,ざわめき,びたかっ,からうま,むくにこ,ぶつけた,ぶりざー,がらあー,ぶつかっ,からびー,くつくら,たらしく,かちゃかち,すいずぼ,ぶつかり,もそうだ,てかばん,めたとこ,にこもり,もたくさ,からじわ,いらしく,からんから,うとじー,しないそ,ちらがぶ,にたしな,たらきり,からくる,どかかっ,かすこと,ことぶー,ことすら,かんから,ぱきする,もそちら,しくばり,ちまけら,はたじろ,はたちま,すればさ,おずとこ,じくほく,ころから,するから,するぶん,とことん,まるごと,ぽつりとこ,すること,つらうつら,かったら,すべきこ,からする,ばったこと,がたくさ,するくら,しなかっ,ことがば,ばんから,くつもり,からどろ,かすめた,ふかのお,はらしな,げたぐり,からぼそ,きりしな,ぷるぎす,たらきら,ばたきし,ばたごろ,くすぴー,たっぷり,おいたら,ひくつか,がらこち,じところ,がらひら,いそうだ,こそしな,からもた,だらしな,かつくり,すらぽか,くりかっ,たらとん,すたとろ,でこちら,がたかっ,まるでれ,こそにこ,くっつけ,なみにこ,ぎすとろ,かってく,つけくだ,ことばか,げたかっ,べんちか,がさくっ,くらすご,ちらもご,がらする,がらえん,からこそ,べたこと,するにこ,めたこと,きりはっ,からにこ,するどろ,けたじー,ぴっかり,がつまる,めたすべ,わくしな,ふがもぞ,ごとくつ,ぐーぱー,ひしめき,ふわのお,ぶーすか,がらどろ,ことくら,めたすか,にこびり,ひたすら,ふんぞり,くりすた,はたくさ,からすご,するとこ,はきちん,ぱちくり,こんとろ,しなこと,がらしっ,どやくり,くること,ひそめた,かったっ,ちんぴら,からおず,さらしな,にこちら,けたこと,ことごと,かっさら,ころでこ,しながら,ごろから,びーから,じーくっ,がらぶつ,がらばり,くすぶり,するばり,ぴんとこ,ばしゃばし,ぽーかー,どたばた,にこしな,のためそ,ちらにや,きしてく
2,2,1,4,4,1,1,3,1,2,3,1,1,5,1,1,1,1,2,2,3,3,1,1,1,3,1,1,1,3,1,1,1,3,3,1,1,1,1,7,1,9,1,1,1,18,1,1,2,1,1,20,1,2,1,1,1,1,3,23,1,1,5,1,2,2,1,1,1,2,1,1,1,1,1,6,1,1,1,2,2,1,1,4,5,2,1,2,3,1,6,1,2,2,1,14,3,1,4,1,1,13,1,2,1,1,1,5,1,5,1,1,1,2,1,1,2,1,2,1,1,1,3,1,13,5,1,1,5,2,6,1,1,1,1,10,1,10,1,1,7,1,1,4,3,2,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,1,6,1,1,66,1,16,1,2,1,3,1,11,1,1,4,7,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,1,1,3,2,1,1,1,1,1,2,1,8,1,2,1,1,1,1,1,3,2,1,2,1,1,1,1,1,14,1,2,3,1,2,1,1,10,1,1,1,1,1,2,1,1,4,3,2,1,2,5,1,213,1,1,4,1,2,10,1,1,1,2,6,1,2,2,1,2,4,1,1,1,70,1,1,2,1,3,1,1,5,1,1,1,1,1,5,1
