がーでん,ごちゃごち,めたかっ,へとまる,さわしく,かんばか,ばちゃばち,かさばった,がりから,がぶつか,つけたら,がつくだ,りんぶる,おいてく,ごくかっ,すればち,すかうと,げたとこ,ぐらうん,てかけら,くっきー,しなくちゃ,ばらくだ,くらすか,もりしゃー,つんでれ,ばらくす,かっぷる,こりはき,からがら,くようだ,ぽつりぽつ,ひそめら,めそもそ,いそうよ,からすた,にたくさ,だくこと,おろする,ばたつか,ちらのお,からすか,しーずん,くりしゃー,けたから,うとしな,ぱっくり,がらとん,ばしてく,からすれ,くるから,ことでか,なよから,げたから,のたきし,はっきり,うとする,すればき,すらする,こちから,くるとこ,うだから,よろしく,ぽりしー,どたどし,ことさら,うとおろ,わんぽい,ぐるしく,もそこそ,うかこち,こそはら,まるとこ,からかっ,からちょろ,ぶるへと,きしめた,てくるん,のおさら,かんする,あーうん,いそうね,たらどん,こそつる,ぶらうん,にやすら,げたこと,からもそ,がためら,ひらから,ちらから,かーぺっ,ばりとん,わなかっ,ぴんがら,まること,うじきこ,ぐさくら,がみこん,びりくつ,もおしと,のそぷら,ずばかり,しっかり,くださら,ちりつけ,ことから,うところ,けたにこ,からちら,からこち,ぶらこん,くるにこ,けたとこ,ぼーいそ,しゃんぱん,ちかけた,つけてく,すくめら,ぶつけら,わんばか,かりしゃー,こそおい,ざわめき,こせばき,ぶつけた,ずしばし,ぶつかっ,もそうか,たらしく,くらいちゃ,ばしたら,もそうだ,めたとこ,にこもり,なようだ,くんどく,いらしく,からおい,からかち,おいでか,かすこと,ことすら,もそちら,くりのた,はたちま,ころから,するから,とことん,わーかっ,すること,かったら,しとけば,がりくだ,すべきこ,からする,ぶつとぼ,じんじゃー,はたぶー,ずしてく,するくら,しなかっ,からぴょん,ことでれ,くつもり,はらしな,けらかん,たらにこ,すらいら,くらきー,たっぷり,するがー,いそうだ,がりしゃー,ばんうま,だらしな,めたばか,ばりしゃー,ことかす,がらきー,がちゃりん,もそもお,なみにこ,かってく,ふらしな,ことばか,ぐること,でんぱー,すごかっ,でかすか,がらもお,きんぐす,くるくら,からこそ,こてんぱん,ぱっちり,うだこと,きこもり,がみつか,ゆるかた,しくじり,すーじー,うとうん,わなくっ,じくしゅん,からぶつ,ことくら,ちらとこ,にこびり,ひたすら,はたくさ,こそこと,ぶようだ,はきちん,ぱちくり,こんとろ,はっはー,もそうは,ふらぐだ,きしめら,くること,からのお,こともご,がつけば,ひそめた,わくてか,おどけた,からんばか,かったっ,にこちら,てくすく,けたこと,かっさら,びりのた,しながら,いじめら,わーばら,からいじ,ことはき,のためそ,けばかた,がーどし,からぱー
14,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,4,2,3,1,3,1,1,1,10,2,1,2,1,1,2,1,1,1,1,2,1,2,2,1,3,3,1,1,2,6,1,1,2,2,3,1,1,1,1,13,19,1,1,2,1,3,8,1,1,1,1,1,2,1,1,1,1,4,1,2,1,2,1,1,1,1,1,1,1,1,3,1,1,2,4,1,2,9,1,3,1,1,2,1,1,1,1,19,5,1,9,8,1,1,1,3,1,2,1,1,5,4,1,2,5,1,1,2,1,1,1,1,1,7,1,1,7,2,1,1,1,6,1,1,1,1,12,1,2,1,2,5,3,1,58,21,1,2,1,1,1,1,1,1,4,9,1,1,1,1,2,1,1,1,2,1,5,5,1,3,3,2,1,1,1,1,1,3,1,3,1,1,2,1,1,1,1,38,1,1,1,9,1,1,1,9,1,1,1,1,9,1,1,3,1,1,1,1,1,8,1,1,1,1,6,3,1,1,3,1,1,1,1,3,1,14,1,1,32,1,5,1,1,1,1,1,1
