ザワザワ,ネチネチ,ガタガタ,モヤモヤ,カタカタ,パタパタ,ノロノロ,コンコン,ヒーヒー,ゴタゴタ,カンカン,ドキドキ,グングン,ボロボロ,ニコニコ,サラサラ,トントン,バチバチ,ニタニタ,ビリビリ,ドロドロ,チラチラ,ギリギリ,キラキラ,クスクス,キョロキョロ,ゴテゴテ,スレスレ,ドンドン,ニヤニヤ,イライラ,ブツブツ,コロコロ,ハラハラ,バタバタ
['ザワザワと喧騒が聞こえてきて深く息を吸う。\n'],"['リヒテンに軽く1時間ネチネチと言われたけれど内容が右から左に流れていくほどわたしは心ここにあらずだった(ごめんなさい、リヒテン)。\n', 'おそらく、あのお父様のネチネチと長いお説教を聞くはめになったのだろう彼には頭が下がる。\n', 'こってり、ネチネチ絞られれば良いのだ。\n']",['ガタガタと音のなるイマイチ立て付けの良くない引き出しを引っ張り出すとまだ幼い彼女がいつもと変わらず微笑んでいる。\n'],['だってこっちがモヤモヤするんだよ。\n'],['どうにか感情を押さえ込もうと必死な様子のフィルメリア様の両手がテーブルの上でカタカタと震えている。\n'],['後ろからパタパタと急いた足音がする。\n'],"['驚きで動かない体でノロノロと視線を動かすと、わたしの前に庇うように立ち塞がったエル様のローブはびしょ濡れだった。\n', 'ノロノロ展開ですがお付き合いいただけますと幸いです。\n']",['コンコンコン\n'],['ヒーヒーと笑い死にしそうなジークを全力で睨みつけると漸くやつは顔を引き攣らせた。\n'],['適当に返事を返しながら残りの書類と解説を足早に行いながら、大丈夫、大丈夫ゴタゴタが終わったら元の生活が待ってる、よし。と納得させた。\n'],['「そうです！トレイシーさんはカンカンでした！」\n'],['わたしはやけにドキドキしていた。\n'],['そんなトルネオはグングン進んでいった。\n'],['深くかぶった濃い色のフードにボロボロの外套。\n'],['ニコニコと嬉しそうに笑顔を浮かべるリヒテンになんとなく気分が落ち着きその柔らかな髪をとかした。\n'],[' 「あなたもよくするでしょう？わたしリヒテンの髪すきよ。サラサラで綿毛のようにふわふわしてる。\n'],"['やいやいと騒ぎ出した2人を尻目に、トントンと資料を合わせて口を開く。\n', 'それからトントンと万年筆を机に当てて顎を上げた。\n']",['主に貴族間ではどちらの王子が次期国王になるか、そしてどちらについた方がいいのか、バチバチ火花が散らされているらしい。\n'],['ジーク様はニタニタ笑っていた顔を途端に強ばらせる。\n'],['そしてハーディスト伯爵からの手紙をビリビリにそれはもうビリッビリに破いて燃やした。\n'],['昔はおもてはとても華やかで裏はドロドロに絡まりあった貴族社会がわたしの世界の全てであった。\n'],['やめろ、その気持ち悪いにたにた笑いでチラチラとこちらを見るな。\n'],"['目を見開いてブツブツと呟く顔色は青くなったかと思えばほんのり赤くなりわたしは扉のギリギリまで後ずさった。\n', '理由を聞いても歯を食いしばってギリギリさせるだけだし、まあ、その様子を見るに不本意なんだろうけど。\n', 'しかし、その虚像は彼女の並々ならぬ、まさしく血反吐を吐くような努力の賜物であって、彼女は常にギリギリだった。\n', '扉を薄く開いて彼をギリギリ中に入れるか入れないかの所まで誘導してから、俺自身混乱しながらもなるべく簡潔に伝わるよう、後ろのクロードさんに耳打ちした。\n']","['オレンジがかった短髪が晩夏の日差しでキラキラと輝いている。\n', '変わらず長い黒髪をきちんと結い椅子に座ったわたしを見下ろすアメジストは光をうけてキラキラと輝いている。\n', 'これはルーファス公に伺ったことであるが、キラキラと輝く柔らかなウェーブを持つ銀髪と澄んだ空色の瞳を持つアルトステラ嬢は、かつて社交界の妖精と呼ばれていた彼女の母にとても良く似ているらしい。\n', '楽しそうに目をキラキラさせる彼女には悪いが、期待には答えられそうにない。\n']",['待ってましたとばかりにクスクスと辺りに笑い声が連鎖する。\n'],['もう一度キョロキョロとあたりを見回した。\n'],['マリーに教えて貰ってそこまでゴテゴテしていない普段着用のドレスなら自分で着れるようになったこと、あとは洗濯と皿洗いでようやくトレイシーから合格点を貰えたことくらいである。\n'],"['してもいいのか？と言いかけたけれどその言葉は俺の顔スレスレを通りガスっと壁に刺さってゆっくりと下に落ちた羽ペンに遮られた。\n', '弱々しくそう呟いたジーク様を恐る恐る振り返るとジーク様の顔スレスレ、丁度鼻の高さの壁に万年筆が刺さっていた。\n']",['ドンドンドン！\n'],"['目の前でニヤニヤする青年にも黒髪の青年にもなんだか寒気がする。\n', '横からニヤニヤする唇が見えて俺は慌てて声を上げる。\n', 'ニヤニヤとしていたジークはニヤニヤ顔を退却させて固まった。\n', 'ニヤニヤとしていたジークはニヤニヤ顔を退却させて固まった。\n']",['「なんでそんな人を呪い殺しそうな顔になるのか、なんでそんなイライラするのかちゃんと考えろ！ばか！」\n'],['目を見開いてブツブツと呟く顔色は青くなったかと思えばほんのり赤くなりわたしは扉のギリギリまで後ずさった。\n'],['コロコロと笑ったわたしにリヒテンは本当に真摯な瞳を向け続けた。\n'],['エスコート役を買って出てくれたリヒテンは何にも言わずに来た時とはうってかわって紳士らしい笑みをうかべて丁寧に彼女たちを馬車へ案内してくれたものだから、わたしはうっかり惚れっぽく冷めやすいアイシャがリヒテンを好きになってしまうのではとハラハラしながら見送ることになった。\n'],['視界の端のマリーが飛び上がって悶えるように足をバタバタさせている。\n']
